techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LVEtransmission76_to_LVEtransmission129_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission129,LVEtransmission76,
LVEtransmission129_to_LVEtransmission960_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission960,LVEtransmission129,
LVEtransmission960_to_LVEtransmission1190_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1190,LVEtransmission960,
LVEtransmission1190_to_LVEtransmission526_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission526,LVEtransmission1190,
LVEtransmission526_to_LVEtransmission238_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission238,LVEtransmission526,
LVEtransmission238_to_LVEtransmission990_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission990,LVEtransmission238,
LVEtransmission990_to_LVEtransmission249_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission249,LVEtransmission990,
LVEtransmission249_to_LVEtransmission122_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission122,LVEtransmission249,
LVEtransmission122_to_LVEtransmission357_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission357,LVEtransmission122,
LVEtransmission1205_to_LVEtransmission1131_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1131,LVEtransmission1205,
LVEtransmission1131_to_LVEtransmission1406_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1406,LVEtransmission1131,
LVEtransmission1406_to_LVEtransmission432_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission432,LVEtransmission1406,
LVEtransmission432_to_LVEtransmission972_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission972,LVEtransmission432,
LVEtransmission972_to_LVEtransmission114_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission114,LVEtransmission972,
LVEtransmission114_to_LVEtransmission124_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission124,LVEtransmission114,
LVEtransmission124_to_LVEtransmission1390_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1390,LVEtransmission124,
LVEtransmission1390_to_LVEtransmission1218_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1218,LVEtransmission1390,
LVEtransmission1218_to_LVEtransmission1274_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1274,LVEtransmission1218,
LVEtransmission1274_to_LVEtransmission433_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission433,LVEtransmission1274,
LVEtransmission433_to_LVEtransmission806_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission806,LVEtransmission433,
LVEtransmission806_to_LVEtransmission202_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission202,LVEtransmission806,
LVEtransmission202_to_LVEtransmission624_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission624,LVEtransmission202,
LVEtransmission624_to_LVEtransmission1314_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1314,LVEtransmission624,
LVEtransmission1314_to_LVEtransmission1059_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1059,LVEtransmission1314,
LVEtransmission1059_to_LVEtransmission638_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission638,LVEtransmission1059,
LVEtransmission638_to_LVEtransmission1417_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1417,LVEtransmission638,
LVEtransmission1417_to_LVEtransmission204_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission204,LVEtransmission1417,
LVEtransmission204_to_LVEtransmission1246_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1246,LVEtransmission204,
LVEtransmission1246_to_LVEtransmission918_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission918,LVEtransmission1246,
LVEtransmission918_to_LVEtransmission708_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission708,LVEtransmission918,
