name,capacity_kw,distance_m,flow_rate_m^3/s,diameter_mm,final_diameter_mm
Air-to-air heat pump,5163.87899954507,,,,
LV electricity distribution main,310.8941804755388,27.887442790627375,,,
LV electricity distribution main,302.982042545708,3.9561293268504634,,,
LV electricity distribution main,300.39667383802544,4.9223601617391495,,,
LV electricity distribution main,299.7140764235109,4.9189999793020505,,,
LV electricity distribution main,297.19567948230457,4.9223575049736015,,,
LV electricity distribution main,294.69928254358234,4.918997321117823,,,
LV electricity distribution main,292.40662161169456,4.915809553560579,,,
LV electricity distribution main,290.11092120533584,4.918994661164702,,,
LV electricity distribution main,289.4746031356409,4.922352190382189,,,
LV electricity distribution main,286.786024478456,4.918992001742136,,,
LV electricity distribution main,286.1641773676591,4.922349532026071,,,
LV electricity distribution main,285.5445974746092,4.918989341789351,,,
LV electricity distribution main,233.5555776550645,4.039376046645271,,,
LV electricity distribution main,233.21641386295806,4.028162541797997,,,
LV electricity distribution main,232.87916907776324,3.971535467663244,,,
LV electricity distribution main,232.54761132930213,3.984129600929041,,,
LV electricity distribution main,232.2159502409166,3.971535045427716,,,
LV electricity distribution main,231.88627566166747,4.839077086593991,,,
LV electricity distribution main,231.4859726389716,4.839076626530331,,,
LV electricity distribution main,231.0870481660099,4.839076162929801,,,
LV electricity distribution main,230.68949513826698,4.8390757028655145,,,
LV electricity distribution main,230.2933064993643,4.656532028455364,,,
LV electricity distribution main,229.91332029308666,4.653166342542111,,,
LV electricity distribution main,229.53485780099294,4.653165156702207,,,
LV electricity distribution main,229.15763831965552,4.653163967856143,,,
LV electricity distribution main,228.78165573892457,4.653162781484695,,,
LV electricity distribution main,228.67229313818706,5.0642493796839885,,,
LV electricity distribution main,228.40690398817532,4.653161595644446,,,
LV electricity distribution main,228.26494055009906,4.107582147419258,,,
LV electricity distribution main,228.03337703658306,4.6565249035521665,,,
LV electricity distribution main,227.9354923500705,4.097215464661272,,,
LV electricity distribution main,227.66080057143077,4.653159213558104,,,
LV electricity distribution main,227.60781974698017,4.097215072025747,,,
LV electricity distribution main,227.28970615691225,4.6531580261256,,,
LV electricity distribution main,227.28108725224712,4.618902837388305,,,
LV electricity distribution main,226.91981867970966,4.653156838693799,,,
LV electricity distribution main,226.91394179626488,4.614892600267837,,,
LV electricity distribution main,226.55113226443729,4.653155652499642,,,
LV electricity distribution main,226.54829634904996,4.625305641142985,,,
LV electricity distribution main,226.18364107367015,4.6565189657235,,,
LV electricity distribution main,226.18300671116324,4.614889924252382,,,
LV electricity distribution main,225.8197095484493,4.614888592595398,,,
LV electricity distribution main,225.45757674936527,4.618896162201938,,,
LV electricity distribution main,225.0962901574294,4.6148859197613525,,,
LV electricity distribution main,224.73647036250222,4.618893489728963,,,
LV electricity distribution main,224.37748769505373,4.614883244098196,,,
LV electricity distribution main,224.01995882638138,4.614881911381383,,,
LV electricity distribution main,223.66356673706684,4.618889487370834,,,
LV electricity distribution main,223.30799838452117,4.614879238900954,,,
LV electricity distribution main,222.95386463228897,4.401172092047098,,,
LV electricity distribution main,222.61714956055224,4.41146911231433,,,
LV electricity distribution main,222.28066619992813,4.403780710905112,,,
LV electricity distribution main,221.94578062432635,4.401170613573801,,,
LV electricity distribution main,221.6120991389889,4.401170120975179,,,
LV electricity distribution main,221.27941877301566,4.1902289198706075,,,
LV electricity distribution main,220.96358676437305,4.183889305427112,,,
LV electricity distribution main,220.6491295279958,4.190226618446981,,,
LV electricity distribution main,220.3350918021708,4.190225466320572,,,
LV electricity distribution main,220.02194616436876,4.183885859286556,,,
LV electricity distribution main,205.60577643267652,4.916974119664272,,,
LV electricity distribution main,205.28589200314397,4.910582572830026,,,
LV electricity distribution main,204.9674138604473,4.916971051297315,,,
LV electricity distribution main,204.64950982597125,4.921059385282227,,,
LV electricity distribution main,204.33232694598158,4.910577969406788,,,
LV electricity distribution main,202.16709513402873,4.916966438698984,,,
LV electricity distribution main,200.13722949044643,4.910574907039276,,,
LV electricity distribution main,199.83450311520198,4.916963371039229,,,
LV electricity distribution main,199.5322990120256,4.916961837032845,,,
LV electricity distribution main,199.2310069649674,4.910570312428484,,,
LV electricity distribution main,198.93101205319397,4.916958767958763,,,
LV electricity distribution main,198.6315306112937,4.914662445513091,,,
LV electricity distribution main,198.33308787572955,4.8445601797521185,,,
LV electricity distribution main,198.03977160185698,4.84456134156457,,,
LV electricity distribution main,197.74732091435908,4.844562503732834,,,
LV electricity distribution main,197.45573198917006,4.84456366483771,,,
LV electricity distribution main,154.9821835278393,16.265892526327434,,,
LV electricity distribution main,154.3836924001987,4.7908587061431085,,,
LV electricity distribution main,154.20781780280504,4.788716601917631,,,
LV electricity distribution main,154.0324215169703,4.790859499605315,,,
LV electricity distribution main,153.85734541230147,4.790859895452359,,,
LV electricity distribution main,153.68266660571763,2.918267828098915,,,
LV electricity distribution main,153.57641117227672,2.9223170275109442,,,
LV electricity distribution main,153.47015548971572,4.659404434210052,,,
LV electricity distribution main,153.3011121787318,4.665897194785043,,,
LV electricity distribution main,153.1322061251932,4.6658984643059185,,,
LV electricity distribution main,152.96367161105232,4.669546708612729,,,
LV electricity distribution main,152.7953762601003,4.6659010151655105,,,
LV electricity distribution main,152.62758144511523,4.536793619744782,,,
LV electricity distribution main,152.4647774558214,4.540147216825208,,,
LV electricity distribution main,152.3022003972908,4.540148056279973,,,
LV electricity distribution main,140.49708472613978,16.28583451602901,,,
LV electricity distribution main,129.19208932342485,4.4396684965474025,,,
LV electricity distribution main,128.44622373518575,25.235250955960705,,,
LV electricity distribution main,127.28859068799012,4.439668801273862,,,
LV electricity distribution main,125.56825431132644,4.448264307512997,,,
LV electricity distribution main,123.64198406055023,4.439669415653148,,,
LV electricity distribution main,121.84309723340482,4.701289342540543,,,
LV electricity distribution main,121.69789973800545,4.448264911247601,,,
LV electricity distribution main,120.10590836090832,4.697270294791781,,,
LV electricity distribution main,120.0014854570408,4.701286569943835,,,
LV electricity distribution main,119.2809059045584,4.439670029326303,,,
LV electricity distribution main,118.12894217537767,4.7012851780001625,,,
LV electricity distribution main,116.2336213734282,4.697266129178837,,,
LV electricity distribution main,114.24096012135197,4.701282406816654,,,
LV electricity distribution main,114.14639788538139,4.697263353746526,,,
LV electricity distribution main,111.90970739471891,4.701279633866589,,,
LV electricity distribution main,111.81896213071548,4.70127824404508,,,
LV electricity distribution main,111.72836388165017,4.697259188134227,,,
LV electricity distribution main,100.79058711475429,5.009501648365162,,,
LV electricity distribution main,100.71214754407137,5.002664018527285,,,
LV electricity distribution main,100.63393665352297,5.008450253591385,,,
LV electricity distribution main,100.55575691493048,5.0026630798245275,,,
LV electricity distribution main,98.60983957690779,5.002662605095126,,,
LV electricity distribution main,97.27925487329617,21.141942622082862,,,
LV electricity distribution main,96.97234022728401,4.890267941202222,,,
LV electricity distribution main,96.90145263906031,4.890268345052753,,,
LV electricity distribution main,96.83066857035882,4.888150921892052,,,
LV electricity distribution main,96.76001835970507,4.890269150989298,,,
LV electricity distribution main,96.68944060656017,4.898739763476798,,,
LV electricity distribution main,96.63518775892155,5.009499281327392,,,
LV electricity distribution main,96.61884380719876,4.890269959017723,,,
LV electricity distribution main,96.5630780916863,5.002661655636225,,,
LV electricity distribution main,96.54847169087076,4.888152519258692,,,
LV electricity distribution main,96.47823235532628,4.890270766015309,,,
LV electricity distribution main,96.40806475781218,4.88815331883872,,,
LV electricity distribution main,96.33802940722107,4.8902715705343365,,,
LV electricity distribution main,96.26806543849112,4.888154118066028,,,
LV electricity distribution main,96.19823318575924,4.890272377178461,,,
LV electricity distribution main,96.12847196087408,4.888154915878659,,,
LV electricity distribution main,96.0588419240578,4.890273183821805,,,
LV electricity distribution main,95.98928256322759,4.890273588379232,,,
LV electricity distribution main,95.91982382782692,4.898744147603862,,,
LV electricity distribution main,95.85034554216017,4.890274395349393,,,
LV electricity distribution main,95.78108757709171,4.888156914625209,,,
LV electricity distribution main,95.71195949236261,4.9644126811514155,,,
LV electricity distribution main,95.64185580920586,4.957924399212631,,,
LV electricity distribution main,95.5719460623729,4.9644155641611905,,,
LV electricity distribution main,95.5020471430734,4.968069124353111,,,
LV electricity distribution main,95.43219906455204,4.957928723096671,,,
LV electricity distribution main,95.36259519692568,4.964419894571095,,,
LV electricity distribution main,94.38928967577338,5.002661181171718,,,
LV electricity distribution main,94.3205842515984,3.777793939098035,,,
LV electricity distribution main,93.11295027127704,10.579007218656168,,,
LV electricity distribution main,92.82262318474955,4.789697383653128,,,
LV electricity distribution main,92.75900266878855,4.776694345209392,,,
LV electricity distribution main,92.69564151870487,4.779672306115552,,,
LV electricity distribution main,92.6323274467753,4.786728649980187,,,
LV electricity distribution main,92.56900656041964,4.779673808719015,,,
LV electricity distribution main,92.50586522415618,4.77669733172723,,,
LV electricity distribution main,92.41830321429565,3.7700144569616,,,
LV electricity distribution main,90.7024444832549,3.7709500182372717,,,
LV electricity distribution main,90.65460268840346,3.7700139813468985,,,
LV electricity distribution main,87.76156577577372,4.800745087161062,,,
LV electricity distribution main,87.70455854425677,4.803029668985921,,,
LV electricity distribution main,87.64759824272267,4.800745989243184,,,
LV electricity distribution main,87.5907388681909,4.803030575299432,,,
LV electricity distribution main,87.53392620618492,4.80074688849614,,,
LV electricity distribution main,87.47721411430597,4.790252840715561,,,
LV electricity distribution main,87.42069908489388,4.803031937275853,,,
LV electricity distribution main,87.36410663101776,4.800748235989463,,,
LV electricity distribution main,87.15496334447703,3.6585877329838454,,,
LV electricity distribution main,87.11210381004273,3.6585874027003396,,,
LV electricity distribution main,84.9433247919176,3.609825371628787,,,
LV electricity distribution main,84.90315396138519,3.620592149948765,,,
LV electricity distribution main,84.86290151048053,4.521254770356479,,,
LV electricity distribution main,84.81269527248776,4.532372177144531,,,
LV electricity distribution main,84.76242522632664,4.532372199315797,,,
LV electricity distribution main,84.71221471896501,3.684200585799221,,,
LV electricity distribution main,84.67143970424173,3.673263928373901,,,
LV electricity distribution main,84.63082472357917,3.684200623353924,,,
LV electricity distribution main,84.59012798500268,4.250406820148205,,,
LV electricity distribution main,84.54322881784142,4.252262554687482,,,
LV electricity distribution main,84.49636118103543,4.750247595869959,,,
LV electricity distribution main,84.44406962951481,4.750247089332957,,,
LV electricity distribution main,84.39184274601367,4.747807639967149,,,
LV electricity distribution main,84.3397071595682,4.760646717553184,,,
LV electricity distribution main,84.28749529274214,4.750245569749881,,,
LV electricity distribution main,84.2354618029213,4.750245064627753,,,
LV electricity distribution main,84.18349250323026,4.750244557383016,,,
LV electricity distribution main,77.21061804750359,30.848225511989835,,,
LV electricity distribution main,73.67389736688068,4.400188378229912,,,
LV electricity distribution main,73.63706402117845,4.393797559566374,,,
LV electricity distribution main,73.60032086749506,4.393796331936792,,,
LV electricity distribution main,73.56361436456966,4.393795106427492,,,
LV electricity distribution main,73.52694445758311,4.393793879151003,,,
LV electricity distribution main,70.47852412731575,3.128993078073254,,,
LV electricity distribution main,70.45454686331571,3.1289929081467664,,,
LV electricity distribution main,70.43058590674656,4.6766595621661065,,,
LV electricity distribution main,70.39480972353564,4.674605894488761,,,
LV electricity distribution main,70.35908553723884,4.666044489254376,,,
LV electricity distribution main,70.32346287752492,4.674605209651268,,,
LV electricity distribution main,62.61748024622482,4.844564826651272,,,
LV electricity distribution main,62.588183698979186,4.844565988462901,,,
LV electricity distribution main,62.558914539176705,4.835268906261965,,,
LV electricity distribution main,62.52972880030156,4.844568308580417,,,
LV electricity distribution main,62.50051424796734,4.8445694703939,,,
LV electricity distribution main,62.47132696822378,4.844570630438394,,,
LV electricity distribution main,62.442166922915696,4.844571794372101,,,
LV electricity distribution main,62.41303407392505,4.844572955477717,,,
LV electricity distribution main,62.3839283832452,4.844574116938339,,,
LV electricity distribution main,60.55732967009515,4.853117747790312,,,
LV electricity distribution main,60.38291664615592,2.988492151218616,,,
LV electricity distribution main,60.36610480039759,2.9884922776633895,,,
LV electricity distribution main,60.349302311548435,4.371943488643546,,,
LV electricity distribution main,60.32474151488594,4.379573674896592,,,
LV electricity distribution main,60.300157902144456,4.371944021839075,,,
LV electricity distribution main,60.27563707127915,4.37879675092299,,,
LV electricity distribution main,60.25109779860372,4.3787970132004155,,,
LV electricity distribution main,60.22657849300859,4.372723483042332,,,
LV electricity distribution main,60.20211308539652,4.3787975470566876,,,
LV electricity distribution main,60.17763361327606,4.531313409491845,,,
LV electricity distribution main,60.1523228129976,4.414176025534109,,,
LV electricity distribution main,60.148157152448015,4.926516486727362,,,
LV electricity distribution main,60.127686506045315,4.414176492569387,,,
LV electricity distribution main,60.12066780041327,4.920098920483899,,,
LV electricity distribution main,60.09323930182606,4.926513464475749,,,
LV electricity distribution main,59.468421984965296,4.666043795181787,,,
LV electricity distribution main,59.31734629076456,3.813904197757024,,,
LV electricity distribution main,59.29664454422349,3.820462494723582,,,
LV electricity distribution main,59.275921691407056,3.813904359053014,,,
LV electricity distribution main,59.25524883818268,3.820462656328315,,,
LV electricity distribution main,59.234554898047236,4.398080386157309,,,
LV electricity distribution main,59.210751372900326,4.398080142662248,,,
LV electricity distribution main,59.18696696853569,4.398797648450071,,,
LV electricity distribution main,59.163197786636374,3.996469164379562,,,
LV electricity distribution main,58.65554854478606,4.85311929229703,,,
LV electricity distribution main,58.31280565544552,4.924082602946124,,,
LV electricity distribution main,57.688724511249006,4.674604526226472,,,
LV electricity distribution main,57.66472831824754,4.344969857628761,,,
LV electricity distribution main,57.64244147937659,4.332208717890683,,,
LV electricity distribution main,57.62023721312555,4.344969143538782,,,
LV electricity distribution main,57.59798474210722,4.486871918659114,,,
LV electricity distribution main,57.01040714462543,4.853120836098301,,,
LV electricity distribution main,56.98431514370773,4.003328368210659,,,
LV electricity distribution main,56.9642610462754,4.626687092203048,,,
LV electricity distribution main,56.634771303269495,4.926510431645796,,,
LV electricity distribution main,56.363829901236315,4.414176956776846,,,
LV electricity distribution main,55.549561904608495,4.499635252370088,,,
LV electricity distribution main,55.215516867914125,4.62715516487561,,,
LV electricity distribution main,54.985998116453594,4.926508921580629,,,
LV electricity distribution main,54.29402827108757,4.4038300104014,,,
LV electricity distribution main,54.27400240920797,4.414177886275471,,,
LV electricity distribution main,54.25394432565176,4.416705367816497,,,
LV electricity distribution main,54.23388959170019,0.46450137308780665,,,
LV electricity distribution main,54.23178061539281,4.751890065243716,,,
LV electricity distribution main,53.45693663626547,4.619823511062387,,,
LV electricity distribution main,53.43657186515683,4.6266865571077505,,,
LV electricity distribution main,53.4161923942795,4.627154629957188,,,
LV electricity distribution main,53.39582640042363,4.626686196953461,,,
LV electricity distribution main,53.37547798620324,4.626686022100892,,,
LV electricity distribution main,53.35514507289299,4.6202915708303145,,,
LV electricity distribution main,53.3348557009937,4.626685661946467,,,
LV electricity distribution main,53.314553715113895,4.626685486475213,,,
LV electricity distribution main,53.294267177142075,4.627153559943697,,,
LV electricity distribution main,53.13580467268143,4.92009136591654,,,
LV electricity distribution main,53.11437703360966,3.296981990645664,,,
LV electricity distribution main,53.100026005568616,3.304567553192116,,,
LV electricity distribution main,51.94465174253637,4.739016085322855,,,
LV electricity distribution main,51.203462706254264,3.3025169097096705,,,
LV electricity distribution main,51.19010308860397,4.888878999309637,,,
LV electricity distribution main,51.170341452897986,4.878625493160071,,,
LV electricity distribution main,51.020738890043816,4.321963069251129,,,
LV electricity distribution main,51.0033826366242,4.3291300736322915,,,
LV electricity distribution main,50.98600944341017,4.322264041277908,,,
LV electricity distribution main,50.2579121134348,6.818072311011667,,,
LV electricity distribution main,50.23135454234842,4.796666341438749,,,
LV electricity distribution main,50.212684583408674,4.807389894507827,,,
LV electricity distribution main,50.19398681822503,4.807388346177112,,,
LV electricity distribution main,50.17530297630649,4.796661711943673,,,
LV electricity distribution main,50.15667466306224,4.807385259741339,,,
LV electricity distribution main,50.13801859007402,4.801083072646172,,,
LV electricity distribution main,50.11940080846282,4.802963522835979,,,
LV electricity distribution main,50.10078956461766,4.807380626035265,,,
LV electricity distribution main,50.08217504456237,4.8010784463480345,,,
LV electricity distribution main,50.063598715218596,4.802958884165985,,,
LV electricity distribution main,50.045028893762755,4.8073759923288595,,,
LV electricity distribution main,50.02645578798479,4.801073820402072,,,
LV electricity distribution main,50.00792077263861,4.236226982639896,,,
LV electricity distribution main,49.991577091971976,4.24390938149518,,,
LV electricity distribution main,49.9752144884929,4.246515385934031,,,
LV electricity distribution main,49.95885255652177,4.24651492770758,,,
LV electricity distribution main,49.94250133487942,4.1505279777703645,,,
LV electricity distribution main,49.92652993142605,4.148244246218758,,,
LV electricity distribution main,49.91057751491715,4.150525780240651,,,
LV electricity distribution main,49.894626525067494,4.150524685529989,,,
LV electricity distribution main,49.87868573013246,4.1546229813242785,,,
LV electricity distribution main,49.362662326774895,4.878626127272143,,,
LV electricity distribution main,47.485640585228516,4.8915487026851405,,,
LV electricity distribution main,47.46862540068683,4.8786273972351575,,,
LV electricity distribution main,46.98912659052172,4.322264147133306,,,
LV electricity distribution main,46.390454105283936,4.751891149166426,,,
LV electricity distribution main,45.71240217368786,4.859462248580957,,,
LV electricity distribution main,45.557721427446104,4.878628033468341,,,
LV electricity distribution main,45.54210071648752,4.888882799186239,,,
LV electricity distribution main,44.899732316806045,4.3845649046881014,,,
LV electricity distribution main,44.584608727812935,4.751891692528542,,,
LV electricity distribution main,44.32985957011025,3.385784590679814,,,
LV electricity distribution main,44.31959294224215,3.3963300481177807,,,
LV electricity distribution main,44.309299121076755,4.717883006376109,,,
LV electricity distribution main,44.295009071759154,4.711561456486994,,,
LV electricity distribution main,44.28074735801285,4.722247228209848,,,
LV electricity distribution main,44.266462519804996,4.711558502905342,,,
LV electricity distribution main,44.25221918548007,4.722244272172788,,,
LV electricity distribution main,43.87248636918459,4.848849089726419,,,
LV electricity distribution main,43.21596667627401,4.329130391639225,,,
LV electricity distribution main,43.053626082508686,4.3741470185510565,,,
LV electricity distribution main,42.98310222396587,4.74936473202385,,,
LV electricity distribution main,42.96956485067089,4.411460614641767,,,
LV electricity distribution main,42.41106535284879,4.717875614307135,,,
LV electricity distribution main,42.397973122203865,4.715927105098978,,,
LV electricity distribution main,42.384894371416635,4.717872654725198,,,
LV electricity distribution main,42.371818296887305,4.715924153647192,,,
LV electricity distribution main,42.358755680587066,4.717869696558995,,,
LV electricity distribution main,42.34569573228541,4.722235402295644,,,
LV electricity distribution main,41.546622783798725,4.322264358799956,,,
LV electricity distribution main,41.23827325450986,4.384564067002933,,,
LV electricity distribution main,40.237736427310494,4.920677594727714,,,
LV electricity distribution main,40.16326389737718,2.8886948511856056,,,
LV electricity distribution main,40.15607303281886,2.8886954675208836,,,
LV electricity distribution main,40.148884740952994,4.352717348875007,,,
LV electricity distribution main,40.13805918584743,4.570681169008632,,,
LV electricity distribution main,40.126697971734444,4.581565848311918,,,
LV electricity distribution main,39.796835818187056,4.329130603592269,,,
LV electricity distribution main,39.208646410046505,4.419245151650553,,,
LV electricity distribution main,38.4442580026226,4.928180215840131,,,
LV electricity distribution main,38.1924049426308,4.994128587593305,,,
LV electricity distribution main,38.092608799800395,4.8786293030770045,,,
LV electricity distribution main,37.96409209787492,4.014652508494779,,,
LV electricity distribution main,37.9551638410978,4.004293362843176,,,
LV electricity distribution main,37.946262798527165,4.012155250518985,,,
LV electricity distribution main,37.944251103656946,4.857381512558073,,,
LV electricity distribution main,37.937348469746155,4.014653645310228,,,
LV electricity distribution main,37.92843278199953,4.004294501484933,,,
LV electricity distribution main,37.91954426720294,3.885663320818315,,,
LV electricity distribution main,37.910923004979324,3.8778361039672378,,,
LV electricity distribution main,37.902323012385,4.677177401169034,,,
LV electricity distribution main,37.6953094084591,4.511853832377049,,,
