name,capacity_kw,distance_m,flow_rate_m^3/s,diameter_mm,final_diameter_mm
Geothermal heat supply,5245.407775805386,,,,
HQ to LQ heat conversion substation,4735.975234641459,,,,
Heat transmission main_DN320,5215.057825994483,481.7624435399594,0.0497857549020953,319.75089070430107,320.0
Heat transmission main_DN320,5183.357857209554,172.14734518840646,0.04948312990176185,318.7775991547828,320.0
Heat transmission main_DN320,5172.0305618961565,163.60029736688804,0.04937499343098956,318.42909312844597,320.0
Heat transmission main_DN320,5161.265662329415,36.50527946716264,0.04927222589335957,318.09753643302054,320.0
Heat transmission main_DN320,5158.863614940476,94.31119024231013,0.0492492946533697,318.0235066960696,320.0
Heat transmission main_DN320,5152.657938622531,50.73942853091202,0.049190051920024166,317.83217145711683,320.0
Heat transmission main_DN325,5245.407775805386,69.33570375591154,0.05007549189313018,320.679964320772,325.0
Heat transmission main_DN325,5240.845486498248,154.82801488885883,0.05003193781859902,320.5404753526582,325.0
Heat transmission main_DN325,5230.657803118561,237.0817192109121,0.04993468069802922,320.22877436762457,325.0
LQ heat distribution main_DN105,562.3209646793639,0.5676582926787994,0.005368219233215885,104.99638252246487,105.0
LQ heat distribution main_DN105,562.2914464481446,1.1923290011947187,0.005367937436259137,104.9936266691661,105.0
LQ heat distribution main_DN105,562.2294453400825,2.418436480532492,0.005367345540239451,104.9878379445708,105.0
LQ heat distribution main_DN105,562.1036866430949,2.5835547498962983,0.005366144979886347,104.97609552143189,105.0
LQ heat distribution main_DN105,561.9693417961003,2.006089286748504,0.005364862451514084,104.96354993545387,105.0
LQ heat distribution main_DN105,561.8650251531893,4.021921648324751,0.0053638665885746,104.95380745261893,105.0
LQ heat distribution main_DN105,561.6558852274765,4.023817684424729,0.005361870026037961,104.93427244556538,105.0
LQ heat distribution main_DN105,561.4466467078864,4.021924085693231,0.005359872522270992,104.9147245892435,105.0
LQ heat distribution main_DN105,561.2375066554304,4.021925301385817,0.005357875958524395,104.89518229180388,105.0
LQ heat distribution main_DN105,561.0283665397583,4.021926517429996,0.0053558793941743035,104.87563634698655,105.0
LQ heat distribution main_DN105,560.8192263608519,3.7669584110784653,0.005353882829220543,104.85608675275019,105.0
LQ heat distribution main_DN105,560.6233445234758,3.7593045889257057,0.005352012835546308,104.83777318950955,105.0
LQ heat distribution main_DN105,560.4278606848517,4.259513971147329,0.005350146641382832,104.81949364641746,105.0
LQ heat distribution main_DN105,560.206365958352,4.2640299950092775,0.0053480321332539564,104.79877799223898,105.0
LQ heat distribution main_DN105,559.9846363986114,4.264028759759472,0.0053459153832803,104.77803627269465,105.0
LQ heat distribution main_DN105,559.762906903104,4.259510273847718,0.005343798633919847,104.75729045234475,105.0
LQ heat distribution main_DN105,559.5414123688639,4.1969500965820385,0.005341684127626386,104.73656251310425,105.0
LQ heat distribution main_DN105,559.3231709638417,0.7964142635835293,0.005339600677459109,104.71613499573272,105.0
LQ heat distribution main_DN105,559.2817574221353,4.653697131226932,0.005339205321452366,104.71225821525393,105.0
LQ heat distribution main_DN105,559.0397651713115,4.649184211086396,0.005336895132900348,104.6896021064894,105.0
LQ heat distribution main_DN105,558.798007592335,4.3024369335318084,0.005334587184652363,104.66696307148571,105.0
LQ heat distribution main_DN105,558.5742808717913,3.840734403480549,0.005332451368704452,104.64600814644835,105.0
LQ heat distribution main_DN105,558.3745626828103,1.9448858007545993,0.005330544751148547,104.6272983880031,105.0
LQ heat distribution main_DN105,558.2734286211711,1.9087997772654162,0.005329579270846502,104.61782279265374,105.0
LQ heat distribution main_DN105,558.1741710327533,0.29643650033126884,0.00532863170436996,104.60852217591071,105.0
LQ heat distribution main_DN105,558.158756334736,4.8980958462893,0.005328484547348316,104.60707771646052,105.0
LQ heat distribution main_DN105,557.904055350729,4.9044046783608515,0.005326053034374501,104.58320765661034,105.0
LQ heat distribution main_DN105,557.6490263074542,4.893705311989855,0.005323618389569968,104.55930139183255,105.0
LQ heat distribution main_DN105,557.3945536312307,4.904401482607719,0.0053211890561454004,104.5354418312995,105.0
LQ heat distribution main_DN105,557.1395247541351,4.898089457262795,0.005318754412927304,104.51152465601733,105.0
LQ heat distribution main_DN105,556.8848241023575,4.898087857801811,0.005316322903125131,104.4876327983686,105.0
LQ heat distribution main_DN105,556.6301235337518,4.9000149839195295,0.005313891394116962,104.46373548422763,105.0
LQ heat distribution main_DN105,556.375322754588,4.898084668048603,0.005311458928444754,104.4398232965459,105.0
LQ heat distribution main_DN105,556.1206223518494,4.904393480008001,0.005309027421020042,104.4159150559794,105.0
LQ heat distribution main_DN105,555.865593890889,4.893694123464168,0.005306592781774597,104.39197053507569,105.0
LQ heat distribution main_DN105,555.6111217964689,4.904390284255466,0.005304163453904238,104.36807277572593,105.0
LQ heat distribution main_DN105,555.3560935016876,4.898078279021763,0.005301728816245228,104.34411729175609,105.0
LQ heat distribution main_DN105,555.1013934311785,4.9043870793363,0.0052992973119921575,104.32018714837915,105.0
LQ heat distribution main_DN105,554.8463653030531,4.893687727348284,0.005296862675924135,104.29622068136815,105.0
LQ heat distribution main_DN105,540.7134878128654,2.880689567807727,0.005161942604418763,102.95935191977766,105.0
LQ heat distribution main_DN105,540.5636919553394,3.6071755052812726,0.005160512572366009,102.94508932685973,105.0
LQ heat distribution main_DN105,540.3761188290648,3.4702836658804848,0.005158721898129497,102.92722703984813,105.0
LQ heat distribution main_DN105,540.195664078439,3.4739035383362475,0.0051569991797464345,102.91003969816235,105.0
LQ heat distribution main_DN105,533.0149701844001,4.318778566665926,0.005088448402715037,102.2237719944643,105.0
LQ heat distribution main_DN105,532.7903936989335,4.197630065507106,0.005086304474452826,102.20223463118425,105.0
LQ heat distribution main_DN105,532.5721169355271,4.20798477528326,0.005084220686735343,102.18129707433526,105.0
LQ heat distribution main_DN105,532.3533017272124,4.197630904437434,0.0050821317587323375,102.16030356173856,105.0
LQ heat distribution main_DN105,532.1350249201816,4.197631323558113,0.005080047970598393,102.1393574052492,105.0
LQ heat distribution main_DN105,531.9167480913567,1.0030410517985815,0.005077964182256389,102.1184069502684,105.0
LQ heat distribution main_DN105,531.8645899566632,1.1009599563329104,0.0050774662525695765,102.1134001176952,105.0
LQ heat distribution main_DN105,531.8073400389338,1.4000514673593587,0.005076919713975502,102.10790422532888,105.0
LQ heat distribution main_DN105,531.7345373626312,1.3407393418497162,0.005076224700359247,102.1009148679336,105.0
LQ heat distribution main_DN110,615.315632985019,2.7878776747968166,0.005874134921098033,109.83257693366741,110.0
LQ heat distribution main_DN110,615.1706633459295,1.4082490253738875,0.005872750962729637,109.8196377800589,110.0
LQ heat distribution main_DN110,614.6203140705595,1.2789028295344935,0.005867497031699852,109.77050289329037,110.0
LQ heat distribution main_DN110,614.5538111234238,0.43059055465459134,0.0058668621586961695,109.76456405652866,110.0
LQ heat distribution main_DN110,614.5314204145817,0.4538156940733094,0.0058666484049124746,109.76256445231422,110.0
LQ heat distribution main_DN110,614.5078219984899,1.4464940291561879,0.005866423121703961,109.76045695426917,110.0
LQ heat distribution main_DN110,614.4326043089739,0.5492246451469583,0.005865705053068963,109.75373923617826,110.0
LQ heat distribution main_DN110,614.4040446274262,0.6265473955577212,0.005865432406944403,109.75118845335484,110.0
LQ heat distribution main_DN110,614.3714641628571,0.3636344724964346,0.005865121376256392,109.7482784854414,110.0
LQ heat distribution main_DN110,614.3525551702874,0.43315785784434446,0.005864940860814199,109.74658956800997,110.0
LQ heat distribution main_DN110,614.3300309616794,0.4821625351018889,0.005864725832569732,109.74457771202061,110.0
LQ heat distribution main_DN110,614.3049585098541,1.0236074245554945,0.005864486477421042,109.74233820428509,110.0
LQ heat distribution main_DN110,608.1281716150714,0.8895112386674979,0.005805519538091374,109.18921911238243,110.0
LQ heat distribution main_DN110,608.0819170306607,1.1087098910021245,0.005805077966879816,109.18506653548532,110.0
LQ heat distribution main_DN110,607.2777874994491,2.5481864512293546,0.005797401312643905,109.11284930659102,110.0
LQ heat distribution main_DN110,566.9104285131132,0.29432140184734595,0.005412032730435448,105.4239833901999,110.0
LQ heat distribution main_DN110,566.8951238002171,0.4933044735538211,0.005411886623391094,105.42256033057105,110.0
LQ heat distribution main_DN110,566.8694719675923,0.75610368984762,0.0054116417371607856,105.42017513412851,110.0
LQ heat distribution main_DN110,566.8301545757203,4.337697639763092,0.005411266392130981,105.4165191617973,110.0
LQ heat distribution main_DN110,566.6045942984525,4.348174330954325,0.005409113072061599,105.39554273256292,110.0
LQ heat distribution main_DN110,566.3784892332429,4.3481747086903395,0.005406954551152677,105.37451144886057,110.0
LQ heat distribution main_DN110,566.152384148391,4.3481750892558395,0.005404796030056239,105.35347596494155,110.0
LQ heat distribution main_DN110,565.9262790437497,4.348175467346502,0.00540263750877088,105.33243627827571,110.0
LQ heat distribution main_DN110,565.7001739194477,4.348175847203908,0.0054004789872978305,105.31139238635613,110.0
LQ heat distribution main_DN110,565.4740687753931,4.335387886744499,0.005398320465636211,105.29034428665277,110.0
LQ heat distribution main_DN110,565.2486286052824,0.8154276407177846,0.0053961682921745335,105.26935389937248,110.0
LQ heat distribution main_DN110,565.2062263679651,3.045384573871693,0.005395763497546206,105.26540542465354,110.0
LQ heat distribution main_DN110,565.0478663701238,0.9910947297566818,0.005394251707590681,105.25065771275327,110.0
LQ heat distribution main_DN110,564.9963294441764,2.491750687483818,0.005393759708297626,105.24585774856808,110.0
LQ heat distribution main_DN110,564.8667584084272,3.381661858030334,0.005392522753302408,105.23378900049751,110.0
LQ heat distribution main_DN110,564.6909119918097,3.3712303606753875,0.005390844028561429,105.2174077700305,110.0
LQ heat distribution main_DN110,564.5156080130546,3.6317927421027187,0.005389170482224865,105.20107453216838,110.0
LQ heat distribution main_DN110,564.3267547904652,3.6317930250273043,0.005387367587498475,105.18347606051739,110.0
LQ heat distribution main_DN110,564.1379015531638,3.6213641679693427,0.005385564692631636,105.16587464256453,110.0
LQ heat distribution main_DN110,563.9495906164294,4.757947395417877,0.005383766974858515,105.14832083414561,110.0
LQ heat distribution main_DN110,563.7021773518677,4.757947827542223,0.005381405034385372,105.12525321987334,110.0
LQ heat distribution main_DN110,563.4547640648356,4.760203763048744,0.0053790430936977145,105.1021805406721,110.0
LQ heat distribution main_DN110,563.207233469157,4.757948688968475,0.005376680033118444,105.07909185200702,110.0
LQ heat distribution main_DN110,562.9598201373307,4.7579491179122,0.005374318092003157,105.05600903054467,110.0
LQ heat distribution main_DN110,562.7124067831992,4.757949549685676,0.005371956150674932,105.03292113414703,110.0
LQ heat distribution main_DN110,562.4649934066156,1.8973260092644944,0.005369594209132369,105.00982815945298,110.0
LQ heat distribution main_DN110,562.3663324541338,0.8724572071138704,0.005368652338464285,105.00061796490681,110.0
LQ heat distribution main_DN115,669.8945138195979,2.8519025559128,0.006395174356273011,114.60020890232492,115.0
LQ heat distribution main_DN115,669.7462148866905,1.0984485314367056,0.006393758614670076,114.58752330106742,115.0
LQ heat distribution main_DN115,663.7565337467727,3.437215527436648,0.0063365778877973525,114.07398239624456,115.0
LQ heat distribution main_DN115,663.577798539346,1.5290358131288337,0.006334871585101155,114.05862254015662,115.0
LQ heat distribution main_DN115,663.4982886770632,0.7504254601662683,0.006334112541069816,114.05178908591665,115.0
LQ heat distribution main_DN115,663.4592665531346,1.3149938929852714,0.006333740014827061,114.04843518993607,115.0
