techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LVEtransmission448_to_LVEtransmission313_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission313,LVEtransmission448,
LVEtransmission313_to_LVEtransmission776_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission776,LVEtransmission313,
LVEtransmission776_to_LVEtransmission5_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission5,LVEtransmission776,
LVEtransmission5_to_LVEtransmission80_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission80,LVEtransmission5,
LVEtransmission80_to_LVEtransmission673_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission673,LVEtransmission80,
LVEtransmission673_to_LVEtransmission309_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission309,LVEtransmission673,
LVEtransmission309_to_LVEtransmission226_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission226,LVEtransmission309,
LVEtransmission226_to_LVEtransmission92_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission92,LVEtransmission226,
LVEtransmission92_to_LVEtransmission693_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission693,LVEtransmission92,
LVEtransmission668_to_LVEtransmission945_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission945,LVEtransmission668,
LVEtransmission945_to_LVEtransmission212_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission212,LVEtransmission945,
LVEtransmission212_to_LVEtransmission388_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission388,LVEtransmission212,
LVEtransmission388_to_LVEtransmission434_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission434,LVEtransmission388,
LVEtransmission434_to_LVEtransmission359_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission359,LVEtransmission434,
LVEtransmission359_to_LVEtransmission96_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission96,LVEtransmission359,
LVEtransmission96_to_LVEtransmission414_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission414,LVEtransmission96,
LVEtransmission414_to_LVEtransmission246_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission246,LVEtransmission414,
LVEtransmission246_to_LVEtransmission731_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission731,LVEtransmission246,
LVEtransmission747_to_LVEtransmission917_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission917,LVEtransmission747,
LVEtransmission917_to_LVEtransmission188_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission188,LVEtransmission917,
LVEtransmission188_to_LVEtransmission329_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission329,LVEtransmission188,
LVEtransmission329_to_LVEtransmission784_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission784,LVEtransmission329,
LVEtransmission784_to_LVEtransmission819_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission819,LVEtransmission784,
LVEtransmission131_to_LVEtransmission893_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission893,LVEtransmission131,
LVEtransmission893_to_LVEtransmission635_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission635,LVEtransmission893,
LVEtransmission635_to_LVEtransmission282_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission282,LVEtransmission635,
LVEtransmission282_to_LVEtransmission96_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission96,LVEtransmission282,
LVEtransmission96_to_LVEtransmission359_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission359,LVEtransmission96,
LVEtransmission359_to_LVEtransmission434_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission434,LVEtransmission359,
LVEtransmission434_to_LVEtransmission388_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission388,LVEtransmission434,
LVEtransmission388_to_LVEtransmission212_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission212,LVEtransmission388,
LVEtransmission212_to_LVEtransmission945_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission945,LVEtransmission212,
LVEtransmission945_to_LVEtransmission535_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission535,LVEtransmission945,
