techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from
LQHtransmission292_to_LQHtransmission883_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission883,LQHtransmission292
LQHtransmission883_to_LQHtransmission674_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission674,LQHtransmission883
LQHtransmission674_to_LQHtransmission619_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission619,LQHtransmission674
LQHtransmission619_to_LQHtransmission854_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission854,LQHtransmission619
LQHtransmission854_to_LQHtransmission663_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission663,LQHtransmission854
LQHtransmission887_to_LQHtransmission722_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission722,LQHtransmission887
LQHtransmission722_to_LQHtransmission520_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission520,LQHtransmission722
LQHtransmission520_to_LQHtransmission681_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission681,LQHtransmission520
LQHtransmission513_to_LQHtransmission684_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission684,LQHtransmission513
LQHtransmission684_to_LQHtransmission594_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission594,LQHtransmission684
LQHtransmission199_to_LQHtransmission709_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission709,LQHtransmission199
LQHtransmission675_to_LQHtransmission620_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission620,LQHtransmission675
LQHtransmission81_to_LQHtransmission814_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission814,LQHtransmission81
LQHtransmission814_to_LQHtransmission376_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission376,LQHtransmission814
LQHtransmission376_to_LQHtransmission278_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission278,LQHtransmission376
LQHtransmission278_to_LQHtransmission543_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission543,LQHtransmission278
LQHtransmission767_to_LQHtransmission290_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission290,LQHtransmission767
LQHtransmission290_to_LQHtransmission227_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission227,LQHtransmission290
LQHtransmission227_to_LQHtransmission563_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission563,LQHtransmission227
LQHtransmission563_to_LQHtransmission588_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission588,LQHtransmission563
LQHtransmission588_to_LQHtransmission229_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission229,LQHtransmission588
LQHtransmission229_to_LQHtransmission127_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission127,LQHtransmission229
LQHtransmission127_to_LQHtransmission716_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission716,LQHtransmission127
LQHtransmission716_to_LQHtransmission399_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission399,LQHtransmission716
LQHtransmission399_to_LQHtransmission472_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission472,LQHtransmission399
LQHtransmission472_to_LQHtransmission466_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission466,LQHtransmission472
LQHtransmission466_to_LQHtransmission642_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission642,LQHtransmission466
LQHtransmission642_to_LQHtransmission416_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission416,LQHtransmission642
LQHtransmission416_to_LQHtransmission666_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission666,LQHtransmission416
LQHtransmission666_to_LQHtransmission27_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission27,LQHtransmission666
LQHtransmission728_to_LQHtransmission388_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission388,LQHtransmission728
LQHtransmission388_to_LQHtransmission72_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission72,LQHtransmission388
LQHtransmission72_to_LQHtransmission488_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission488,LQHtransmission72
LQHtransmission488_to_LQHtransmission439_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission439,LQHtransmission488
LQHtransmission439_to_LQHtransmission636_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission636,LQHtransmission439
LQHtransmission636_to_LQHtransmission559_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission559,LQHtransmission636
LQHtransmission559_to_LQHtransmission270_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission270,LQHtransmission559
LQHtransmission270_to_LQHtransmission532_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission532,LQHtransmission270
LQHtransmission532_to_LQHtransmission102_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission102,LQHtransmission532
LQHtransmission102_to_LQHtransmission206_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission206,LQHtransmission102
LQHtransmission206_to_LQHtransmission287_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission287,LQHtransmission206
LQHtransmission287_to_LQHtransmission347_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission347,LQHtransmission287
LQHtransmission528_to_LQHtransmission581_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission581,LQHtransmission528
LQHtransmission581_to_LQHtransmission93_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission93,LQHtransmission581
LQHtransmission426_to_LQHtransmission274_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission274,LQHtransmission426
LQHtransmission274_to_LQHtransmission445_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission445,LQHtransmission274
LQHtransmission173_to_LQHtransmission656_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission656,LQHtransmission173
LQHtransmission656_to_LQHtransmission774_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission774,LQHtransmission656
LQHtransmission774_to_LQHtransmission653_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission653,LQHtransmission774
LQHtransmission653_to_LQHtransmission379_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission379,LQHtransmission653
LQHtransmission379_to_LQHtransmission286_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission286,LQHtransmission379
LQHtransmission286_to_LQHtransmission550_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission550,LQHtransmission286
LQHtransmission550_to_LQHtransmission188_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission188,LQHtransmission550
LQHtransmission188_to_LQHtransmission632_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission632,LQHtransmission188
LQHtransmission632_to_LQHtransmission185_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission185,LQHtransmission632
LQHtransmission185_to_LQHtransmission495_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission495,LQHtransmission185
LQHtransmission495_to_LQHtransmission47_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission47,LQHtransmission495
LQHtransmission47_to_LQHtransmission330_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission330,LQHtransmission47
LQHtransmission330_to_LQHtransmission863_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission863,LQHtransmission330
LQHtransmission863_to_LQHtransmission587_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission587,LQHtransmission863
LQHtransmission587_to_LQHtransmission215_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission215,LQHtransmission587
LQHtransmission215_to_LQHtransmission676_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission676,LQHtransmission215
LQHtransmission676_to_LQHtransmission437_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission437,LQHtransmission676
LQHtransmission437_to_LQHtransmission858_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission858,LQHtransmission437
LQHtransmission858_to_LQHtransmission830_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission830,LQHtransmission858
LQHtransmission830_to_LQHtransmission268_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission268,LQHtransmission830
LQHtransmission268_to_LQHtransmission536_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission536,LQHtransmission268
LQHtransmission536_to_LQHtransmission796_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission796,LQHtransmission536
LQHtransmission796_to_LQHtransmission509_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission509,LQHtransmission796
LQHtransmission509_to_LQHtransmission431_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission431,LQHtransmission509
LQHtransmission431_to_LQHtransmission860_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission860,LQHtransmission431
LQHtransmission860_to_LQHtransmission20_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission20,LQHtransmission860
LQHtransmission20_to_LQHtransmission884_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission884,LQHtransmission20
LQHtransmission884_to_LQHtransmission364_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission364,LQHtransmission884
LQHtransmission364_to_LQHtransmission118_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission118,LQHtransmission364
LQHtransmission784_to_LQHtransmission546_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission546,LQHtransmission784
LQHtransmission546_to_LQHtransmission499_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission499,LQHtransmission546
LQHtransmission499_to_LQHtransmission529_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission529,LQHtransmission499
LQHtransmission529_to_LQHtransmission788_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission788,LQHtransmission529
LQHtransmission788_to_LQHtransmission665_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission665,LQHtransmission788
LQHtransmission665_to_LQHtransmission304_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission304,LQHtransmission665
LQHtransmission304_to_LQHtransmission757_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission757,LQHtransmission304
LQHtransmission757_to_LQHtransmission645_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission645,LQHtransmission757
LQHtransmission645_to_LQHtransmission43_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission43,LQHtransmission645
LQHtransmission43_to_LQHtransmission886_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission886,LQHtransmission43
LQHtransmission886_to_LQHtransmission285_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission285,LQHtransmission886
LQHtransmission285_to_LQHtransmission579_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission579,LQHtransmission285
LQHtransmission579_to_LQHtransmission503_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission503,LQHtransmission579
LQHtransmission503_to_LQHtransmission462_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission462,LQHtransmission503
LQHtransmission462_to_LQHtransmission393_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission393,LQHtransmission462
LQHtransmission393_to_LQHtransmission705_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission705,LQHtransmission393
LQHtransmission705_to_LQHtransmission733_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission733,LQHtransmission705
LQHtransmission733_to_LQHtransmission644_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission644,LQHtransmission733
LQHtransmission644_to_LQHtransmission151_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission151,LQHtransmission644
LQHtransmission151_to_LQHtransmission134_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission134,LQHtransmission151
LQHtransmission134_to_LQHtransmission234_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission234,LQHtransmission134
LQHtransmission234_to_LQHtransmission782_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission782,LQHtransmission234
LQHtransmission782_to_LQHtransmission106_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission106,LQHtransmission782
LQHtransmission199_to_LQHtransmission81_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission81,LQHtransmission199
LQHtransmission4_to_LQHtransmission348_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission348,LQHtransmission4
LQHtransmission348_to_LQHtransmission551_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission551,LQHtransmission348
LQHtransmission551_to_LQHtransmission825_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission825,LQHtransmission551
LQHtransmission825_to_LQHtransmission361_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission361,LQHtransmission825
LQHtransmission361_to_LQHtransmission693_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission693,LQHtransmission361
LQHtransmission693_to_LQHtransmission129_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission129,LQHtransmission693
LQHtransmission129_to_LQHtransmission832_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission832,LQHtransmission129
LQHtransmission832_to_LQHtransmission595_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission595,LQHtransmission832
LQHtransmission595_to_LQHtransmission490_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission490,LQHtransmission595
LQHtransmission490_to_LQHtransmission879_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission879,LQHtransmission490
LQHtransmission879_to_LQHtransmission269_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission269,LQHtransmission879
LQHtransmission269_to_LQHtransmission453_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission453,LQHtransmission269
LQHtransmission453_to_LQHtransmission744_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission744,LQHtransmission453
LQHtransmission744_to_LQHtransmission397_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission397,LQHtransmission744
LQHtransmission397_to_LQHtransmission739_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission739,LQHtransmission397
LQHtransmission739_to_LQHtransmission629_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission629,LQHtransmission739
LQHtransmission629_to_LQHtransmission29_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission29,LQHtransmission629
LQHtransmission29_to_LQHtransmission480_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission480,LQHtransmission29
LQHtransmission480_to_LQHtransmission872_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission872,LQHtransmission480
LQHtransmission872_to_LQHtransmission425_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission425,LQHtransmission872
LQHtransmission425_to_LQHtransmission624_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission624,LQHtransmission425
LQHtransmission624_to_LQHtransmission501_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission501,LQHtransmission624
LQHtransmission501_to_LQHtransmission419_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission419,LQHtransmission501
LQHtransmission419_to_LQHtransmission772_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission772,LQHtransmission419
LQHtransmission772_to_LQHtransmission671_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission671,LQHtransmission772
LQHtransmission671_to_LQHtransmission655_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission655,LQHtransmission671
LQHtransmission887_to_LQHtransmission554_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission554,LQHtransmission887
LQHtransmission554_to_LQHtransmission487_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission487,LQHtransmission554
LQHtransmission487_to_LQHtransmission233_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission233,LQHtransmission487
LQHtransmission233_to_LQHtransmission152_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission152,LQHtransmission233
LQHtransmission152_to_LQHtransmission881_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission881,LQHtransmission152
LQHtransmission881_to_LQHtransmission434_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission434,LQHtransmission881
LQHtransmission434_to_LQHtransmission504_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission504,LQHtransmission434
LQHtransmission504_to_LQHtransmission608_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission608,LQHtransmission504
LQHtransmission608_to_LQHtransmission809_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission809,LQHtransmission608
LQHtransmission809_to_LQHtransmission598_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission598,LQHtransmission809
LQHtransmission598_to_LQHtransmission352_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission352,LQHtransmission598
LQHtransmission352_to_LQHtransmission246_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission246,LQHtransmission352
LQHtransmission246_to_LQHtransmission77_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission77,LQHtransmission246
LQHtransmission77_to_LQHtransmission726_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission726,LQHtransmission77
LQHtransmission726_to_LQHtransmission803_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission803,LQHtransmission726
LQHtransmission803_to_LQHtransmission273_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission273,LQHtransmission803
LQHtransmission273_to_LQHtransmission256_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission256,LQHtransmission273
LQHtransmission256_to_LQHtransmission650_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission650,LQHtransmission256
LQHtransmission650_to_LQHtransmission73_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission73,LQHtransmission650
LQHtransmission73_to_LQHtransmission432_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission432,LQHtransmission73
LQHtransmission432_to_LQHtransmission457_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission457,LQHtransmission432
LQHtransmission457_to_LQHtransmission781_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission781,LQHtransmission457
LQHtransmission781_to_LQHtransmission637_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission637,LQHtransmission781
LQHtransmission637_to_LQHtransmission157_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission157,LQHtransmission637
LQHtransmission157_to_LQHtransmission694_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission694,LQHtransmission157
LQHtransmission694_to_LQHtransmission675_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission675,LQHtransmission694
LQHtransmission106_to_LQHtransmission667_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission667,LQHtransmission106
LQHtransmission347_to_LQHtransmission689_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission689,LQHtransmission347
LQHtransmission689_to_LQHtransmission506_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission506,LQHtransmission689
LQHtransmission506_to_LQHtransmission799_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission799,LQHtransmission506
LQHtransmission799_to_LQHtransmission622_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission622,LQHtransmission799
LQHtransmission622_to_LQHtransmission557_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission557,LQHtransmission622
LQHtransmission557_to_LQHtransmission672_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission672,LQHtransmission557
LQHtransmission342_to_LQHtransmission78_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission78,LQHtransmission342
LQHtransmission78_to_LQHtransmission45_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission45,LQHtransmission78
LQHtransmission45_to_LQHtransmission500_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission500,LQHtransmission45
LQHtransmission500_to_LQHtransmission540_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission540,LQHtransmission500
LQHtransmission816_to_LQHtransmission728_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission728,LQHtransmission816
LQHtransmission519_to_LQHtransmission706_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission706,LQHtransmission519
LQHtransmission706_to_LQHtransmission730_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission730,LQHtransmission706
LQHtransmission730_to_LQHtransmission738_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission738,LQHtransmission730
LQHtransmission738_to_LQHtransmission749_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission749,LQHtransmission738
LQHtransmission749_to_LQHtransmission154_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission154,LQHtransmission749
LQHtransmission154_to_LQHtransmission59_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission59,LQHtransmission154
LQHtransmission59_to_LQHtransmission686_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission686,LQHtransmission59
LQHtransmission686_to_LQHtransmission24_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission24,LQHtransmission686
LQHtransmission24_to_LQHtransmission326_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission326,LQHtransmission24
LQHtransmission543_to_LQHtransmission339_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission339,LQHtransmission543
LQHtransmission339_to_LQHtransmission68_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission68,LQHtransmission339
LQHtransmission68_to_LQHtransmission400_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission400,LQHtransmission68
LQHtransmission400_to_LQHtransmission296_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission296,LQHtransmission400
LQHtransmission296_to_LQHtransmission309_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission309,LQHtransmission296
LQHtransmission309_to_LQHtransmission411_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission411,LQHtransmission309
LQHtransmission411_to_LQHtransmission205_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission205,LQHtransmission411
LQHtransmission205_to_LQHtransmission737_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission737,LQHtransmission205
LQHtransmission737_to_LQHtransmission38_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission38,LQHtransmission737
LQHtransmission38_to_LQHtransmission885_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission885,LQHtransmission38
LQHtransmission885_to_LQHtransmission14_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission14,LQHtransmission885
LQHtransmission14_to_LQHtransmission661_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission661,LQHtransmission14
LQHtransmission661_to_LQHtransmission224_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission224,LQHtransmission661
LQHtransmission224_to_LQHtransmission112_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission112,LQHtransmission224
LQHtransmission112_to_LQHtransmission518_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission518,LQHtransmission112
LQHtransmission518_to_LQHtransmission507_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission507,LQHtransmission518
LQHtransmission507_to_LQHtransmission442_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission442,LQHtransmission507
LQHtransmission442_to_LQHtransmission810_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission810,LQHtransmission442
LQHtransmission810_to_LQHtransmission230_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission230,LQHtransmission810
LQHtransmission230_to_LQHtransmission572_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission572,LQHtransmission230
LQHtransmission572_to_LQHtransmission2_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission2,LQHtransmission572
LQHtransmission11_to_LQHtransmission141_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission141,LQHtransmission11
LQHtransmission672_to_LQHtransmission203_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission203,LQHtransmission672
LQHtransmission88_to_LQHtransmission351_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission351,LQHtransmission88
LQHtransmission614_to_LQHtransmission105_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission105,LQHtransmission614
LQHtransmission105_to_LQHtransmission107_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission107,LQHtransmission105
LQHtransmission107_to_LQHtransmission514_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission514,LQHtransmission107
LQHtransmission514_to_LQHtransmission481_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission481,LQHtransmission514
LQHtransmission481_to_LQHtransmission279_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission279,LQHtransmission481
LQHtransmission279_to_LQHtransmission690_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission690,LQHtransmission279
LQHtransmission88_to_LQHtransmission764_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission764,LQHtransmission88
LQHtransmission764_to_LQHtransmission852_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission852,LQHtransmission764
LQHtransmission852_to_LQHtransmission847_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission847,LQHtransmission852
LQHtransmission847_to_LQHtransmission724_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission724,LQHtransmission847
LQHtransmission724_to_LQHtransmission524_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission524,LQHtransmission724
LQHtransmission524_to_LQHtransmission750_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission750,LQHtransmission524
LQHtransmission750_to_LQHtransmission564_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission564,LQHtransmission750
LQHtransmission564_to_LQHtransmission332_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission332,LQHtransmission564
LQHtransmission332_to_LQHtransmission8_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission8,LQHtransmission332
