techs,carrier_out,carrier_in
transmission1557_to_transmission2578_electricity,1,1
transmission1557_to_transmission1874_electricity,1,1
transmission2806_to_transmission1874_electricity,1,1
transmission1874_to_transmission246_electricity,1,1
transmission246_to_transmission2795_electricity,1,1
transmission1902_to_transmission2578_electricity,1,1
transmission2578_to_transmission246_electricity,1,1
transmission2844_to_transmission334_electricity,1,1
transmission334_to_transmission1932_electricity,1,1
transmission1932_to_transmission2927_electricity,1,1
transmission2722_to_transmission609_electricity,1,1
transmission609_to_transmission2899_electricity,1,1
transmission2899_to_transmission543_electricity,1,1
transmission543_to_transmission404_electricity,1,1
transmission404_to_transmission2343_electricity,1,1
transmission1351_to_transmission691_electricity,1,1
transmission691_to_transmission81_electricity,1,1
transmission81_to_transmission2500_electricity,1,1
transmission2500_to_transmission689_electricity,1,1
transmission689_to_transmission2151_electricity,1,1
transmission691_to_transmission689_electricity,1,1
transmission609_to_transmission247_electricity,1,1
transmission623_to_transmission1989_electricity,1,1
transmission1989_to_transmission1032_electricity,1,1
transmission1032_to_transmission2222_electricity,1,1
transmission2599_to_transmission662_electricity,1,1
transmission662_to_transmission1099_electricity,1,1
transmission1099_to_transmission2645_electricity,1,1
MV_LV_transformer1_to_transmission2921_electricity,1,1
MV_LV_transformer2_to_transmission2216_electricity,1,1
MV_LV_transformer3_to_transmission190_electricity,1,1
MV_LV_transformer4_to_transmission2431_electricity,1,1
MV_LV_transformer5_to_transmission2215_electricity,1,1
MV_LV_transformer6_to_transmission2442_electricity,1,1
MV_LV_transformer7_to_transmission247_electricity,1,1
D0503100000000190_to_transmission1775_electricity,1,1
D0503100000000191_to_transmission2612_electricity,1,1
D0503100000000193_to_transmission2112_electricity,1,1
D0503100000001933_to_transmission2494_electricity,1,1
D0503100000001936_to_transmission221_electricity,1,1
D0503100000001937_to_transmission1541_electricity,1,1
D0503100000001938_to_transmission1784_electricity,1,1
D0503100000002020_to_transmission2745_electricity,1,1
D0503100000002021_to_transmission1873_electricity,1,1
D0503100000002023_to_transmission540_electricity,1,1
D0503100000002025_to_transmission540_electricity,1,1
D0503100000002026_to_transmission406_electricity,1,1
D0503100000002031_to_transmission2721_electricity,1,1
D0503100000002032_to_transmission2477_electricity,1,1
D0503100000002033_to_transmission2261_electricity,1,1
D0503100000013778_to_transmission2577_electricity,1,1
D0503100000013779_to_transmission694_electricity,1,1
D0503100000013780_to_transmission421_electricity,1,1
