techs,carrier_out,carrier_in
transmission1600_to_transmission1303_heat,1,1
transmission1303_to_transmission830_heat,1,1
transmission715_to_transmission107_heat,1,1
transmission107_to_transmission1944_heat,1,1
transmission1944_to_transmission1741_heat,1,1
transmission1741_to_transmission908_heat,1,1
transmission908_to_transmission1549_heat,1,1
transmission1549_to_transmission253_heat,1,1
transmission253_to_transmission2001_heat,1,1
transmission2001_to_transmission1829_heat,1,1
transmission1603_to_transmission1365_heat,1,1
transmission1365_to_transmission2058_heat,1,1
transmission2058_to_transmission1798_heat,1,1
transmission1798_to_transmission1835_heat,1,1
transmission1835_to_transmission16_heat,1,1
transmission16_to_transmission756_heat,1,1
transmission756_to_transmission496_heat,1,1
transmission496_to_transmission1242_heat,1,1
transmission1242_to_transmission1271_heat,1,1
transmission1271_to_transmission2362_heat,1,1
transmission2362_to_transmission150_heat,1,1
transmission150_to_transmission2814_heat,1,1
transmission2814_to_transmission613_heat,1,1
transmission1567_to_transmission1840_heat,1,1
transmission1840_to_transmission879_heat,1,1
transmission879_to_transmission1523_heat,1,1
transmission1523_to_transmission526_heat,1,1
transmission1335_to_transmission2789_heat,1,1
transmission2789_to_transmission2857_heat,1,1
transmission2857_to_transmission1775_heat,1,1
transmission1775_to_transmission2612_heat,1,1
transmission2612_to_transmission2690_heat,1,1
transmission2690_to_transmission1028_heat,1,1
transmission1028_to_transmission1376_heat,1,1
transmission1376_to_transmission2831_heat,1,1
transmission2831_to_transmission10_heat,1,1
transmission10_to_transmission921_heat,1,1
transmission921_to_transmission2650_heat,1,1
transmission2650_to_transmission2739_heat,1,1
transmission562_to_transmission926_heat,1,1
transmission926_to_transmission1023_heat,1,1
transmission1023_to_transmission2016_heat,1,1
transmission2016_to_transmission732_heat,1,1
transmission732_to_transmission1451_heat,1,1
transmission1451_to_transmission2068_heat,1,1
transmission2068_to_transmission2389_heat,1,1
transmission2389_to_transmission2209_heat,1,1
transmission2209_to_transmission2192_heat,1,1
transmission2192_to_transmission1689_heat,1,1
transmission1689_to_transmission775_heat,1,1
transmission775_to_transmission2423_heat,1,1
transmission2423_to_transmission268_heat,1,1
transmission268_to_transmission1300_heat,1,1
transmission1300_to_transmission2656_heat,1,1
transmission2656_to_transmission747_heat,1,1
transmission747_to_transmission1790_heat,1,1
transmission1790_to_transmission1131_heat,1,1
transmission296_to_transmission799_heat,1,1
transmission799_to_transmission543_heat,1,1
transmission543_to_transmission357_heat,1,1
transmission357_to_transmission460_heat,1,1
transmission460_to_transmission2911_heat,1,1
transmission2911_to_transmission862_heat,1,1
transmission862_to_transmission1763_heat,1,1
transmission1763_to_transmission1905_heat,1,1
transmission1905_to_transmission231_heat,1,1
transmission231_to_transmission30_heat,1,1
transmission30_to_transmission612_heat,1,1
transmission612_to_transmission1100_heat,1,1
transmission1100_to_transmission262_heat,1,1
transmission262_to_transmission1486_heat,1,1
transmission1486_to_transmission562_heat,1,1
transmission1811_to_transmission1576_heat,1,1
transmission1576_to_transmission378_heat,1,1
transmission378_to_transmission2265_heat,1,1
transmission2265_to_transmission2391_heat,1,1
transmission2391_to_transmission2784_heat,1,1
transmission2784_to_transmission1762_heat,1,1
transmission1762_to_transmission1886_heat,1,1
transmission1886_to_transmission2037_heat,1,1
transmission2037_to_transmission99_heat,1,1
transmission99_to_transmission2876_heat,1,1
transmission2876_to_transmission1543_heat,1,1
transmission1543_to_transmission2930_heat,1,1
transmission2930_to_transmission2373_heat,1,1
transmission2373_to_transmission521_heat,1,1
transmission521_to_transmission2437_heat,1,1
transmission2437_to_transmission2571_heat,1,1
transmission2571_to_transmission2579_heat,1,1
transmission2579_to_transmission1920_heat,1,1
transmission1920_to_transmission1878_heat,1,1
transmission1878_to_transmission2624_heat,1,1
transmission826_to_transmission2540_heat,1,1
transmission2540_to_transmission477_heat,1,1
transmission477_to_transmission351_heat,1,1
transmission351_to_transmission1530_heat,1,1
transmission1530_to_transmission1455_heat,1,1
transmission1455_to_transmission1912_heat,1,1
transmission1912_to_transmission1688_heat,1,1
transmission1688_to_transmission1833_heat,1,1
transmission2029_to_transmission2522_heat,1,1
transmission2522_to_transmission27_heat,1,1
transmission27_to_transmission805_heat,1,1
transmission805_to_transmission370_heat,1,1
transmission370_to_transmission1774_heat,1,1
transmission1774_to_transmission603_heat,1,1
transmission603_to_transmission483_heat,1,1
transmission483_to_transmission1128_heat,1,1
transmission1128_to_transmission2813_heat,1,1
transmission5_to_transmission2918_heat,1,1
transmission2918_to_transmission2856_heat,1,1
transmission2856_to_transmission2542_heat,1,1
transmission2542_to_transmission2691_heat,1,1
transmission2691_to_transmission229_heat,1,1
transmission229_to_transmission2840_heat,1,1
transmission2840_to_transmission777_heat,1,1
transmission777_to_transmission1608_heat,1,1
transmission1608_to_transmission1573_heat,1,1
transmission1573_to_transmission2164_heat,1,1
transmission369_to_transmission1596_heat,1,1
transmission1596_to_transmission59_heat,1,1
transmission59_to_transmission2491_heat,1,1
transmission2491_to_transmission2833_heat,1,1
transmission2833_to_transmission571_heat,1,1
transmission571_to_transmission1851_heat,1,1
transmission1851_to_transmission597_heat,1,1
transmission597_to_transmission1224_heat,1,1
transmission1224_to_transmission1796_heat,1,1
transmission582_to_transmission2434_heat,1,1
transmission2434_to_transmission2551_heat,1,1
transmission2551_to_transmission2483_heat,1,1
transmission2483_to_transmission2084_heat,1,1
transmission2084_to_transmission1302_heat,1,1
transmission1302_to_transmission725_heat,1,1
transmission725_to_transmission2039_heat,1,1
transmission2039_to_transmission2676_heat,1,1
transmission299_to_transmission2430_heat,1,1
transmission2430_to_transmission1942_heat,1,1
transmission1942_to_transmission1490_heat,1,1
transmission1490_to_transmission325_heat,1,1
transmission325_to_transmission211_heat,1,1
transmission211_to_transmission1406_heat,1,1
transmission1406_to_transmission923_heat,1,1
transmission923_to_transmission1734_heat,1,1
transmission1734_to_transmission1277_heat,1,1
transmission1277_to_transmission63_heat,1,1
transmission63_to_transmission2227_heat,1,1
transmission2227_to_transmission2146_heat,1,1
transmission2224_to_transmission1441_heat,1,1
transmission1441_to_transmission2151_heat,1,1
transmission2151_to_transmission944_heat,1,1
transmission944_to_transmission215_heat,1,1
transmission215_to_transmission2568_heat,1,1
transmission2568_to_transmission113_heat,1,1
transmission113_to_transmission650_heat,1,1
transmission650_to_transmission2142_heat,1,1
transmission2142_to_transmission1980_heat,1,1
transmission1980_to_transmission868_heat,1,1
transmission868_to_transmission699_heat,1,1
transmission699_to_transmission1577_heat,1,1
transmission1577_to_transmission389_heat,1,1
transmission389_to_transmission2129_heat,1,1
transmission1901_to_transmission31_heat,1,1
transmission31_to_transmission610_heat,1,1
transmission610_to_transmission1138_heat,1,1
transmission1138_to_transmission1910_heat,1,1
transmission1910_to_transmission907_heat,1,1
transmission907_to_transmission1698_heat,1,1
transmission1698_to_transmission2563_heat,1,1
transmission2563_to_transmission2866_heat,1,1
transmission2866_to_transmission2187_heat,1,1
transmission2187_to_transmission2221_heat,1,1
transmission2221_to_transmission296_heat,1,1
transmission296_to_transmission1885_heat,1,1
transmission1885_to_transmission49_heat,1,1
transmission49_to_transmission361_heat,1,1
transmission361_to_transmission2515_heat,1,1
transmission2515_to_transmission2021_heat,1,1
transmission2021_to_transmission1244_heat,1,1
transmission1244_to_transmission1123_heat,1,1
transmission1123_to_transmission614_heat,1,1
transmission614_to_transmission227_heat,1,1
transmission227_to_transmission2012_heat,1,1
transmission2012_to_transmission864_heat,1,1
transmission864_to_transmission1956_heat,1,1
transmission1956_to_transmission598_heat,1,1
transmission598_to_transmission2498_heat,1,1
transmission2498_to_transmission98_heat,1,1
transmission98_to_transmission2296_heat,1,1
transmission2296_to_transmission938_heat,1,1
transmission938_to_transmission2798_heat,1,1
transmission2798_to_transmission1800_heat,1,1
transmission1800_to_transmission366_heat,1,1
transmission366_to_transmission2267_heat,1,1
transmission2267_to_transmission2741_heat,1,1
transmission2741_to_transmission2224_heat,1,1
transmission1207_to_transmission2378_heat,1,1
transmission2378_to_transmission665_heat,1,1
transmission665_to_transmission1130_heat,1,1
transmission1130_to_transmission2238_heat,1,1
transmission2238_to_transmission254_heat,1,1
transmission254_to_transmission2077_heat,1,1
transmission2077_to_transmission1085_heat,1,1
transmission1085_to_transmission1553_heat,1,1
transmission1553_to_transmission493_heat,1,1
transmission493_to_transmission997_heat,1,1
transmission997_to_transmission1833_heat,1,1
transmission1833_to_transmission192_heat,1,1
transmission192_to_transmission2278_heat,1,1
transmission2278_to_transmission2599_heat,1,1
transmission2599_to_transmission1563_heat,1,1
transmission1563_to_transmission220_heat,1,1
transmission220_to_transmission1727_heat,1,1
transmission1727_to_transmission1035_heat,1,1
transmission1035_to_transmission1534_heat,1,1
transmission1534_to_transmission502_heat,1,1
transmission502_to_transmission1673_heat,1,1
transmission1673_to_transmission2580_heat,1,1
transmission2580_to_transmission2226_heat,1,1
transmission2226_to_transmission779_heat,1,1
transmission779_to_transmission1713_heat,1,1
transmission1713_to_transmission1412_heat,1,1
transmission1412_to_transmission2130_heat,1,1
transmission2130_to_transmission1820_heat,1,1
transmission1820_to_transmission500_heat,1,1
transmission500_to_transmission1714_heat,1,1
transmission1714_to_transmission2880_heat,1,1
transmission2880_to_transmission1856_heat,1,1
transmission1856_to_transmission754_heat,1,1
transmission754_to_transmission1690_heat,1,1
transmission1690_to_transmission2852_heat,1,1
transmission2852_to_transmission1822_heat,1,1
transmission1822_to_transmission794_heat,1,1
transmission794_to_transmission1982_heat,1,1
transmission1982_to_transmission255_heat,1,1
transmission255_to_transmission1476_heat,1,1
transmission1476_to_transmission1091_heat,1,1
transmission1091_to_transmission1090_heat,1,1
transmission1090_to_transmission553_heat,1,1
transmission553_to_transmission158_heat,1,1
transmission158_to_transmission2106_heat,1,1
transmission2106_to_transmission1122_heat,1,1
transmission1122_to_transmission2244_heat,1,1
transmission2244_to_transmission1580_heat,1,1
transmission1580_to_transmission91_heat,1,1
transmission91_to_transmission1068_heat,1,1
transmission1068_to_transmission2622_heat,1,1
transmission2622_to_transmission1488_heat,1,1
transmission1488_to_transmission133_heat,1,1
transmission133_to_transmission1360_heat,1,1
transmission1360_to_transmission2530_heat,1,1
transmission2530_to_transmission812_heat,1,1
transmission812_to_transmission2676_heat,1,1
transmission2676_to_transmission1758_heat,1,1
transmission1758_to_transmission1700_heat,1,1
transmission1700_to_transmission2395_heat,1,1
transmission2395_to_transmission759_heat,1,1
transmission759_to_transmission1385_heat,1,1
transmission1385_to_transmission2347_heat,1,1
transmission2347_to_transmission2912_heat,1,1
transmission2912_to_transmission1378_heat,1,1
transmission1378_to_transmission1872_heat,1,1
transmission1872_to_transmission2220_heat,1,1
transmission2220_to_transmission647_heat,1,1
transmission647_to_transmission1251_heat,1,1
transmission1251_to_transmission2882_heat,1,1
transmission2882_to_transmission1859_heat,1,1
transmission1859_to_transmission1888_heat,1,1
transmission1888_to_transmission1535_heat,1,1
transmission1535_to_transmission2709_heat,1,1
transmission2709_to_transmission343_heat,1,1
transmission343_to_transmission1410_heat,1,1
transmission1410_to_transmission1292_heat,1,1
transmission1292_to_transmission1808_heat,1,1
transmission1808_to_transmission914_heat,1,1
transmission914_to_transmission1468_heat,1,1
transmission1468_to_transmission2314_heat,1,1
transmission2314_to_transmission434_heat,1,1
transmission434_to_transmission1645_heat,1,1
transmission1645_to_transmission1294_heat,1,1
transmission1294_to_transmission1921_heat,1,1
transmission1921_to_transmission2002_heat,1,1
transmission2002_to_transmission1648_heat,1,1
transmission1648_to_transmission484_heat,1,1
transmission484_to_transmission1062_heat,1,1
transmission1062_to_transmission2768_heat,1,1
transmission2768_to_transmission472_heat,1,1
transmission472_to_transmission1812_heat,1,1
transmission1812_to_transmission954_heat,1,1
transmission954_to_transmission574_heat,1,1
transmission574_to_transmission2858_heat,1,1
transmission2858_to_transmission2246_heat,1,1
transmission2246_to_transmission1388_heat,1,1
transmission1388_to_transmission1979_heat,1,1
transmission1979_to_transmission676_heat,1,1
transmission676_to_transmission2420_heat,1,1
transmission2420_to_transmission2086_heat,1,1
transmission2086_to_transmission2164_heat,1,1
transmission2164_to_transmission2098_heat,1,1
transmission2098_to_transmission1267_heat,1,1
transmission1267_to_transmission332_heat,1,1
transmission332_to_transmission1004_heat,1,1
transmission1004_to_transmission741_heat,1,1
transmission741_to_transmission1368_heat,1,1
transmission1368_to_transmission197_heat,1,1
transmission197_to_transmission2532_heat,1,1
transmission2532_to_transmission217_heat,1,1
transmission217_to_transmission2544_heat,1,1
transmission2544_to_transmission611_heat,1,1
transmission611_to_transmission1963_heat,1,1
transmission1963_to_transmission1776_heat,1,1
transmission1776_to_transmission2414_heat,1,1
transmission2414_to_transmission1829_heat,1,1
transmission1829_to_transmission1665_heat,1,1
transmission1665_to_transmission2177_heat,1,1
transmission2177_to_transmission2017_heat,1,1
transmission2017_to_transmission391_heat,1,1
transmission391_to_transmission531_heat,1,1
transmission531_to_transmission1354_heat,1,1
transmission1354_to_transmission2752_heat,1,1
transmission2752_to_transmission2419_heat,1,1
transmission2419_to_transmission2648_heat,1,1
transmission2648_to_transmission2224_heat,1,1
transmission2267_to_transmission599_heat,1,1
transmission599_to_transmission382_heat,1,1
transmission382_to_transmission1635_heat,1,1
transmission1635_to_transmission1084_heat,1,1
transmission1084_to_transmission2765_heat,1,1
transmission2765_to_transmission275_heat,1,1
transmission275_to_transmission1031_heat,1,1
transmission1031_to_transmission2051_heat,1,1
transmission2051_to_transmission2482_heat,1,1
transmission2482_to_transmission1289_heat,1,1
transmission1289_to_transmission2001_heat,1,1
transmission2001_to_transmission1628_heat,1,1
transmission1628_to_transmission2248_heat,1,1
transmission2248_to_transmission2772_heat,1,1
transmission2772_to_transmission2108_heat,1,1
transmission2108_to_transmission1564_heat,1,1
transmission1564_to_transmission877_heat,1,1
transmission877_to_transmission467_heat,1,1
transmission467_to_transmission1127_heat,1,1
transmission1127_to_transmission1663_heat,1,1
transmission1663_to_transmission93_heat,1,1
transmission93_to_transmission384_heat,1,1
transmission384_to_transmission967_heat,1,1
transmission967_to_transmission922_heat,1,1
transmission922_to_transmission2594_heat,1,1
transmission2594_to_transmission1608_heat,1,1
transmission1608_to_transmission342_heat,1,1
transmission342_to_transmission2668_heat,1,1
transmission2668_to_transmission454_heat,1,1
transmission454_to_transmission2859_heat,1,1
transmission2859_to_transmission2890_heat,1,1
transmission2890_to_transmission2323_heat,1,1
transmission2323_to_transmission2196_heat,1,1
transmission2196_to_transmission274_heat,1,1
transmission274_to_transmission1599_heat,1,1
transmission1599_to_transmission1737_heat,1,1
transmission1737_to_transmission222_heat,1,1
transmission222_to_transmission1217_heat,1,1
transmission1217_to_transmission1366_heat,1,1
transmission1366_to_transmission2060_heat,1,1
transmission2060_to_transmission542_heat,1,1
transmission542_to_transmission1263_heat,1,1
transmission1263_to_transmission1670_heat,1,1
transmission1670_to_transmission60_heat,1,1
transmission60_to_transmission778_heat,1,1
transmission778_to_transmission2163_heat,1,1
transmission2163_to_transmission1657_heat,1,1
transmission1657_to_transmission395_heat,1,1
transmission395_to_transmission2510_heat,1,1
transmission2510_to_transmission1936_heat,1,1
transmission1936_to_transmission2917_heat,1,1
transmission2917_to_transmission2124_heat,1,1
transmission2124_to_transmission509_heat,1,1
transmission509_to_transmission2186_heat,1,1
transmission2186_to_transmission651_heat,1,1
transmission651_to_transmission2779_heat,1,1
transmission2779_to_transmission1431_heat,1,1
transmission1431_to_transmission2131_heat,1,1
transmission2131_to_transmission1607_heat,1,1
transmission1607_to_transmission1000_heat,1,1
transmission1000_to_transmission2344_heat,1,1
transmission2344_to_transmission24_heat,1,1
transmission24_to_transmission2686_heat,1,1
transmission2686_to_transmission816_heat,1,1
transmission816_to_transmission537_heat,1,1
transmission537_to_transmission1180_heat,1,1
transmission1180_to_transmission2525_heat,1,1
transmission2525_to_transmission2260_heat,1,1
transmission2260_to_transmission1400_heat,1,1
transmission1400_to_transmission2747_heat,1,1
transmission2747_to_transmission725_heat,1,1
transmission725_to_transmission263_heat,1,1
transmission263_to_transmission1029_heat,1,1
transmission1029_to_transmission1428_heat,1,1
transmission1428_to_transmission2172_heat,1,1
transmission2172_to_transmission1718_heat,1,1
transmission1718_to_transmission524_heat,1,1
transmission524_to_transmission2492_heat,1,1
transmission2492_to_transmission2713_heat,1,1
transmission2713_to_transmission533_heat,1,1
transmission533_to_transmission2884_heat,1,1
transmission2884_to_transmission1060_heat,1,1
transmission1060_to_transmission2075_heat,1,1
transmission2075_to_transmission1583_heat,1,1
transmission1583_to_transmission1108_heat,1,1
transmission1108_to_transmission2126_heat,1,1
transmission2126_to_transmission1613_heat,1,1
transmission1613_to_transmission338_heat,1,1
transmission338_to_transmission2516_heat,1,1
transmission2516_to_transmission643_heat,1,1
transmission643_to_transmission2647_heat,1,1
transmission2647_to_transmission1470_heat,1,1
transmission1470_to_transmission1677_heat,1,1
transmission1677_to_transmission2597_heat,1,1
transmission2597_to_transmission2153_heat,1,1
transmission2153_to_transmission2875_heat,1,1
transmission2875_to_transmission2424_heat,1,1
transmission2424_to_transmission2201_heat,1,1
transmission2201_to_transmission324_heat,1,1
transmission324_to_transmission1097_heat,1,1
transmission1097_to_transmission501_heat,1,1
transmission501_to_transmission29_heat,1,1
transmission29_to_transmission1770_heat,1,1
transmission1770_to_transmission594_heat,1,1
transmission594_to_transmission1616_heat,1,1
transmission1616_to_transmission1175_heat,1,1
transmission1175_to_transmission2558_heat,1,1
transmission2558_to_transmission25_heat,1,1
transmission25_to_transmission112_heat,1,1
transmission112_to_transmission628_heat,1,1
transmission628_to_transmission679_heat,1,1
transmission679_to_transmission1170_heat,1,1
transmission1170_to_transmission2190_heat,1,1
transmission2190_to_transmission1712_heat,1,1
transmission1712_to_transmission2357_heat,1,1
transmission2357_to_transmission1912_heat,1,1
transmission1773_to_transmission532_heat,1,1
transmission532_to_transmission106_heat,1,1
transmission106_to_transmission666_heat,1,1
transmission666_to_transmission2631_heat,1,1
transmission2631_to_transmission2299_heat,1,1
transmission2299_to_transmission2829_heat,1,1
transmission2829_to_transmission1620_heat,1,1
transmission1620_to_transmission2157_heat,1,1
transmission2157_to_transmission2222_heat,1,1
transmission2222_to_transmission262_heat,1,1
transmission2528_to_transmission1622_heat,1,1
transmission1622_to_transmission432_heat,1,1
transmission432_to_transmission69_heat,1,1
transmission69_to_transmission2728_heat,1,1
transmission2728_to_transmission119_heat,1,1
transmission119_to_transmission2212_heat,1,1
transmission2212_to_transmission272_heat,1,1
transmission272_to_transmission2877_heat,1,1
transmission2877_to_transmission2680_heat,1,1
transmission2680_to_transmission2732_heat,1,1
transmission2732_to_transmission442_heat,1,1
transmission442_to_transmission2861_heat,1,1
transmission2861_to_transmission47_heat,1,1
transmission47_to_transmission701_heat,1,1
transmission701_to_transmission188_heat,1,1
transmission2392_to_transmission2444_heat,1,1
transmission2444_to_transmission865_heat,1,1
transmission865_to_transmission795_heat,1,1
transmission795_to_transmission109_heat,1,1
transmission109_to_transmission2696_heat,1,1
transmission2696_to_transmission100_heat,1,1
transmission100_to_transmission2744_heat,1,1
transmission2744_to_transmission143_heat,1,1
transmission143_to_transmission2473_heat,1,1
transmission2473_to_transmission2155_heat,1,1
transmission975_to_transmission2048_heat,1,1
transmission2048_to_transmission961_heat,1,1
transmission961_to_transmission2501_heat,1,1
transmission2501_to_transmission896_heat,1,1
transmission896_to_transmission466_heat,1,1
transmission466_to_transmission2595_heat,1,1
transmission2595_to_transmission2762_heat,1,1
transmission2762_to_transmission1983_heat,1,1
transmission1983_to_transmission333_heat,1,1
transmission333_to_transmission1748_heat,1,1
transmission1748_to_transmission1545_heat,1,1
transmission1545_to_transmission680_heat,1,1
transmission680_to_transmission1450_heat,1,1
transmission1450_to_transmission2581_heat,1,1
transmission2581_to_transmission320_heat,1,1
transmission320_to_transmission2681_heat,1,1
transmission2681_to_transmission92_heat,1,1
transmission92_to_transmission2419_heat,1,1
transmission1399_to_transmission223_heat,1,1
transmission223_to_transmission144_heat,1,1
transmission144_to_transmission704_heat,1,1
transmission704_to_transmission2738_heat,1,1
transmission2738_to_transmission1003_heat,1,1
transmission1003_to_transmission2450_heat,1,1
transmission2450_to_transmission271_heat,1,1
transmission271_to_transmission828_heat,1,1
transmission828_to_transmission1894_heat,1,1
transmission1894_to_transmission2102_heat,1,1
transmission2102_to_transmission2898_heat,1,1
transmission2898_to_transmission2591_heat,1,1
transmission2591_to_transmission1479_heat,1,1
transmission1479_to_transmission2665_heat,1,1
transmission2665_to_transmission2630_heat,1,1
transmission189_to_transmission2453_heat,1,1
transmission2453_to_transmission1965_heat,1,1
transmission1965_to_transmission353_heat,1,1
transmission353_to_transmission1570_heat,1,1
transmission1570_to_transmission2848_heat,1,1
transmission2848_to_transmission615_heat,1,1
transmission615_to_transmission1531_heat,1,1
transmission1531_to_transmission2755_heat,1,1
transmission2755_to_transmission703_heat,1,1
transmission703_to_transmission811_heat,1,1
transmission811_to_transmission1715_heat,1,1
transmission1715_to_transmission2225_heat,1,1
transmission2225_to_transmission1193_heat,1,1
transmission1193_to_transmission1094_heat,1,1
transmission1094_to_transmission912_heat,1,1
transmission912_to_transmission516_heat,1,1
transmission516_to_transmission2364_heat,1,1
transmission2364_to_transmission1661_heat,1,1
transmission2666_to_transmission1135_heat,1,1
transmission1135_to_transmission1268_heat,1,1
transmission1268_to_transmission546_heat,1,1
transmission546_to_transmission635_heat,1,1
transmission635_to_transmission2369_heat,1,1
transmission2369_to_transmission2458_heat,1,1
transmission2458_to_transmission282_heat,1,1
transmission282_to_transmission321_heat,1,1
transmission321_to_transmission1014_heat,1,1
transmission1014_to_transmission802_heat,1,1
transmission802_to_transmission1139_heat,1,1
transmission1139_to_transmission1230_heat,1,1
transmission2624_to_transmission858_heat,1,1
transmission858_to_transmission182_heat,1,1
transmission182_to_transmission1937_heat,1,1
transmission1937_to_transmission1578_heat,1,1
transmission1578_to_transmission201_heat,1,1
transmission201_to_transmission1367_heat,1,1
transmission1367_to_transmission1593_heat,1,1
transmission1593_to_transmission2426_heat,1,1
transmission2426_to_transmission2064_heat,1,1
transmission2064_to_transmission589_heat,1,1
transmission589_to_transmission2445_heat,1,1
transmission2445_to_transmission2078_heat,1,1
transmission2078_to_transmission283_heat,1,1
transmission283_to_transmission2203_heat,1,1
transmission2203_to_transmission399_heat,1,1
transmission399_to_transmission1026_heat,1,1
transmission1256_to_transmission416_heat,1,1
transmission416_to_transmission228_heat,1,1
transmission228_to_transmission2695_heat,1,1
transmission2695_to_transmission2577_heat,1,1
transmission2577_to_transmission555_heat,1,1
transmission555_to_transmission71_heat,1,1
transmission71_to_transmission2477_heat,1,1
transmission2477_to_transmission491_heat,1,1
transmission491_to_transmission411_heat,1,1
transmission411_to_transmission579_heat,1,1
transmission579_to_transmission1262_heat,1,1
transmission1262_to_transmission2513_heat,1,1
transmission2513_to_transmission2497_heat,1,1
transmission2497_to_transmission2609_heat,1,1
transmission1054_to_transmission588_heat,1,1
transmission588_to_transmission2027_heat,1,1
transmission2027_to_transmission2803_heat,1,1
transmission2803_to_transmission1811_heat,1,1
transmission1811_to_transmission2888_heat,1,1
transmission2888_to_transmission302_heat,1,1
transmission302_to_transmission2169_heat,1,1
transmission2169_to_transmission1026_heat,1,1
transmission1026_to_transmission573_heat,1,1
transmission573_to_transmission2536_heat,1,1
transmission2536_to_transmission1250_heat,1,1
transmission2621_to_transmission1857_heat,1,1
transmission1857_to_transmission1076_heat,1,1
transmission1076_to_transmission2834_heat,1,1
transmission2834_to_transmission1103_heat,1,1
transmission1103_to_transmission2046_heat,1,1
transmission2046_to_transmission2736_heat,1,1
transmission2736_to_transmission1213_heat,1,1
transmission1213_to_transmission2832_heat,1,1
transmission2832_to_transmission2812_heat,1,1
transmission2812_to_transmission2817_heat,1,1
transmission2817_to_transmission1262_heat,1,1
transmission2813_to_transmission2569_heat,1,1
transmission2569_to_transmission511_heat,1,1
transmission511_to_transmission686_heat,1,1
transmission686_to_transmission2407_heat,1,1
transmission2407_to_transmission1040_heat,1,1
transmission808_to_transmission2057_heat,1,1
transmission2057_to_transmission1692_heat,1,1
transmission1692_to_transmission1136_heat,1,1
transmission1136_to_transmission216_heat,1,1
transmission216_to_transmission494_heat,1,1
transmission494_to_transmission2870_heat,1,1
transmission2870_to_transmission1072_heat,1,1
transmission1072_to_transmission352_heat,1,1
transmission352_to_transmission603_heat,1,1
transmission2896_to_transmission203_heat,1,1
transmission203_to_transmission2788_heat,1,1
transmission2788_to_transmission90_heat,1,1
transmission90_to_transmission367_heat,1,1
transmission367_to_transmission1643_heat,1,1
transmission1643_to_transmission1275_heat,1,1
transmission1275_to_transmission1819_heat,1,1
transmission1819_to_transmission792_heat,1,1
transmission792_to_transmission2066_heat,1,1
transmission2066_to_transmission630_heat,1,1
transmission630_to_transmission1303_heat,1,1
transmission924_to_transmission2194_heat,1,1
transmission2194_to_transmission1968_heat,1,1
transmission1968_to_transmission1020_heat,1,1
transmission1020_to_transmission1334_heat,1,1
transmission1334_to_transmission1869_heat,1,1
transmission1869_to_transmission2724_heat,1,1
transmission2724_to_transmission653_heat,1,1
transmission653_to_transmission547_heat,1,1
transmission547_to_transmission304_heat,1,1
transmission304_to_transmission893_heat,1,1
transmission893_to_transmission1369_heat,1,1
transmission1369_to_transmission187_heat,1,1
transmission187_to_transmission205_heat,1,1
transmission205_to_transmission2896_heat,1,1
transmission2896_to_transmission1590_heat,1,1
transmission1590_to_transmission2268_heat,1,1
transmission2268_to_transmission1421_heat,1,1
transmission1421_to_transmission1018_heat,1,1
transmission1018_to_transmission449_heat,1,1
transmission449_to_transmission1105_heat,1,1
transmission1105_to_transmission711_heat,1,1
transmission711_to_transmission2390_heat,1,1
transmission2390_to_transmission2029_heat,1,1
transmission2029_to_transmission2427_heat,1,1
transmission2427_to_transmission19_heat,1,1
transmission19_to_transmission1880_heat,1,1
transmission1880_to_transmission1542_heat,1,1
transmission1542_to_transmission740_heat,1,1
transmission740_to_transmission1940_heat,1,1
transmission1940_to_transmission963_heat,1,1
transmission963_to_transmission2408_heat,1,1
transmission1138_to_transmission527_heat,1,1
transmission527_to_transmission590_heat,1,1
transmission590_to_transmission1821_heat,1,1
transmission1821_to_transmission1160_heat,1,1
transmission1160_to_transmission2062_heat,1,1
transmission2062_to_transmission2117_heat,1,1
transmission2117_to_transmission2409_heat,1,1
transmission2409_to_transmission939_heat,1,1
transmission939_to_transmission2100_heat,1,1
transmission2100_to_transmission2507_heat,1,1
transmission2507_to_transmission2653_heat,1,1
transmission2653_to_transmission147_heat,1,1
transmission147_to_transmission1621_heat,1,1
transmission1621_to_transmission2026_heat,1,1
transmission2026_to_transmission1787_heat,1,1
transmission1787_to_transmission2547_heat,1,1
transmission2547_to_transmission2619_heat,1,1
transmission2619_to_transmission602_heat,1,1
transmission602_to_transmission1521_heat,1,1
transmission1521_to_transmission1501_heat,1,1
transmission1501_to_transmission2107_heat,1,1
transmission2107_to_transmission768_heat,1,1
transmission768_to_transmission1351_heat,1,1
transmission1351_to_transmission1759_heat,1,1
transmission1759_to_transmission49_heat,1,1
transmission408_to_transmission850_heat,1,1
transmission850_to_transmission1308_heat,1,1
transmission1308_to_transmission1457_heat,1,1
transmission1457_to_transmission1846_heat,1,1
transmission1846_to_transmission1317_heat,1,1
transmission1317_to_transmission1058_heat,1,1
transmission1058_to_transmission1882_heat,1,1
transmission1882_to_transmission2297_heat,1,1
transmission2297_to_transmission2045_heat,1,1
transmission2045_to_transmission514_heat,1,1
transmission514_to_transmission1579_heat,1,1
transmission1579_to_transmission161_heat,1,1
transmission161_to_transmission561_heat,1,1
transmission561_to_transmission950_heat,1,1
transmission950_to_transmission2906_heat,1,1
transmission2906_to_transmission1344_heat,1,1
transmission1344_to_transmission190_heat,1,1
transmission190_to_transmission556_heat,1,1
