techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LQHtransmission162_to_LQHtransmission37_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission37,LQHtransmission162,
LQHtransmission37_to_LQHtransmission2003_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission2003,LQHtransmission37,
LQHtransmission2003_to_LQHtransmission1475_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1475,LQHtransmission2003,
LQHtransmission1475_to_LQHtransmission1865_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1865,LQHtransmission1475,
LQHtransmission1865_to_LQHtransmission1924_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1924,LQHtransmission1865,
LQHtransmission1924_to_LQHtransmission1068_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1068,LQHtransmission1924,
LQHtransmission1068_to_LQHtransmission784_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission784,LQHtransmission1068,
LQHtransmission784_to_LQHtransmission183_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission183,LQHtransmission784,
LQHtransmission183_to_LQHtransmission277_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission277,LQHtransmission183,
LQHtransmission277_to_LQHtransmission669_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission669,LQHtransmission277,
LQHtransmission669_to_LQHtransmission1718_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1718,LQHtransmission669,
LQHtransmission1718_to_LQHtransmission1065_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1065,LQHtransmission1718,
LQHtransmission1065_to_LQHtransmission2021_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission2021,LQHtransmission1065,
LQHtransmission2021_to_LQHtransmission1832_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1832,LQHtransmission2021,
LQHtransmission1832_to_LQHtransmission611_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission611,LQHtransmission1832,
LQHtransmission611_to_LQHtransmission1024_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1024,LQHtransmission611,
