run_id,success,duration_seconds,returncode,output_dir,timestamp,neighborhood,year,scenario,topology_source,spacing_m,heat_pump_cop,heat_substation_eff,delta_t,flow_speed,distance_factor_heat_trans_main,distance_factor_heat_dist_main,distance_factor_heat_dist_sec,distance_factor_elec_dist_main,distance_factor_elec_dist_sec,apply_heat_losses,apply_electricity_losses,heat_loss_rate_trans_main,heat_loss_rate_dist_main,heat_loss_rate_dist_sec,elec_resistance_main,elec_resistance_sec
mythologiebuurt_2019_full_electrification_stedin_ef9c6a4f,True,59.383747,0,parallel_results\20260120_154559\mythologiebuurt_2019_full_electrification_stedin_ef9c6a4f,2026-01-20T15:45:59.932836,mythologiebuurt,2019,full_electrification,stedin,5.0,4.0,0.9,25,0.62,1.0,1.0,1.0,1.0,1.0,True,True,65.8,52,29,0.247,0.247
mythologiebuurt_2019_full_electrification_osm_39744e55,True,73.572879,0,parallel_results\20260120_154559\mythologiebuurt_2019_full_electrification_osm_39744e55,2026-01-20T15:45:59.545676,mythologiebuurt,2019,full_electrification,osm,5.0,4.0,0.9,25,0.62,1.0,1.0,1.0,1.0,1.0,True,True,65.8,52,29,0.247,0.247
poptahofzuid_2019_full_electrification_osm_f042c626,True,90.337886,0,parallel_results\20260120_154559\poptahofzuid_2019_full_electrification_osm_f042c626,2026-01-20T15:47:13.908186,poptahofzuid,2019,full_electrification,osm,5.0,4.0,0.9,25,0.62,1.0,1.0,1.0,1.0,1.0,True,True,65.8,52,29,0.247,0.247
poptahofzuid_2019_full_electrification_stedin_b5e31cc9,True,121.8963,0,parallel_results\20260120_154559\poptahofzuid_2019_full_electrification_stedin_b5e31cc9,2026-01-20T15:47:00.156750,poptahofzuid,2019,full_electrification,stedin,5.0,4.0,0.9,25,0.62,1.0,1.0,1.0,1.0,1.0,True,True,65.8,52,29,0.247,0.247
