id,Warmtevraag,share,Peak heat demand (kW)
0503100000000190,8599557.836764326,0.0014540585184703787,6.163792113212901
0503100000000191,8076032.377008894,0.001365538077205467,5.788551646068041
0503100000000193,985266247.2683256,0.1665940048309385,706.1963463242895
0503100000001933,8220844.590914803,0.0013900236888154318,5.892346794483019
0503100000001936,9535029.172087438,0.0016122329374034375,6.834297614571431
0503100000001937,6551418.239572348,0.0011077482912652515,4.695773996983685
0503100000001938,8035527.135159669,0.0013586892376405099,5.759519235914733
0503100000002020,7612719.942384711,0.001287198771270637,5.456469278032649
0503100000002021,7629432.114882339,0.0012900245533914846,5.468447842395011
0503100000002023,9017933.149314037,0.0015247996191964956,6.463665490519842
0503100000002025,7130063.808443224,0.0012055887308044563,5.1105221807221515
0503100000002026,8445616.830720922,0.0014280293626197874,6.053453840366607
0503100000002031,7619327.227938199,0.0012883159659014987,5.461205095310397
0503100000002032,7193359.688956203,0.0012162911315547035,5.15588993758947
0503100000002033,9675443.128213767,0.0016359748684297932,6.934940281530008
0503100000013778,7846050.951216491,0.0013266516068065155,5.623710880369087
0503100000013779,8444355.915799718,0.0014278161604857887,6.052550070940983
0503100000013780,9831055.334526092,0.001662286599621259,7.046476398641403
0503100000013831,7984311.395886492,0.0013500294107769066,5.722810003208048
0503100000013832,7882030.156116651,0.0013327351602130885,5.649499222469095
0503100000013834,7770693.96603201,0.001313909850972826,5.5696982439321445
0503100000013838,7592519.69807527,0.0012837832076020314,5.441990614254472
0503100000013839,8055245.640700229,0.001362023346381564,5.773652610123306
0503100000013840,7863263.374591233,0.0013295619739796467,5.636048002981711
0503100000013841,7650146.034223754,0.0012935269719391602,5.4832946862786
0503100000013842,8900131.437828818,0.0015048810855547796,6.379230305134918
0503100000013843,8214803.825621933,0.0013890022844131465,5.888017034491083
0503100000013844,9299171.484988207,0.001572352877802327,6.665244998241814
0503100000013845,7627563.827093405,0.0012897086534549972,5.467108734296986
0503100000013846,7353617.033273631,0.0012433882871382136,5.270755489253678
0503100000013849,8105908.002933346,0.0013705896053415262,5.809965206037738
0503100000013850,8374960.053638523,0.0014160823427201014,6.00281011035253
0503100000013851,9976741.656701582,0.0016869200100599051,7.150898070159128
0503100000013852,7116966.654783461,0.0012033741951029487,5.101134705927986
0503100000013853,7247388.615336466,0.001225426626906705,5.19461554146695
0503100000013854,8062774.121573916,0.0013632963015675534,5.779048700470569
0503100000013855,8103110.988859541,0.001370116671474751,5.8079604269995695
0503100000013864,8717588.436013784,0.0014740157536604396,6.248391355474099
0503100000013866,8214588.331370599,0.0013889658475104846,5.887862577507128
0503100000013867,7612099.62772633,0.0012870938852020425,5.456024663242958
0503100000013868,7814252.756906888,0.0013212750006849558,5.600919306311404
0503100000013869,9246120.58072289,0.0015633827515791207,6.627220398429086
0503100000013870,7651320.415526468,0.0012937255425133174,5.484136432139141
0503100000013871,7177033.427189244,0.0012135306012521412,5.14418797739249
0503100000013872,7105122.319565197,0.0012013714925400208,5.092645197352037
0503100000013873,9250812.417735588,0.0015641760720852542,6.630583304816168
0503100000013875,9642918.304316308,0.001630475399951581,6.911627890727107
0503100000013876,7834507.6834168015,0.0013246998103079366,5.61543716393215
0503100000013877,7748575.100967792,0.0013101698768048491,5.553844395557152
0503100000013878,7296210.082153284,0.0012336816175767748,5.229608662954487
