id,Warmtevraag,share,Peak heat demand (kW)
0503100000000166,10022437.356374308,0.0005720048805431503,6.403725547497953
0503100000000167,11521994.70994762,0.000657588266539848,7.36185114046147
0503100000001494,12794841.164324831,0.0007302327100217272,8.175122310747557
0503100000001495,12677713.06059245,0.0007235479242155006,8.10028460375765
0503100000001547,10141550.30520238,0.0005788029462873288,6.479831449318633
0503100000001548,12467006.835032873,0.0007115224073581416,7.96565619036332
0503100000001710,8564378.760012807,0.0004887899295705472,5.4721151266724455
0503100000001711,10591750.50068721,0.0006044969666021599,6.767481887111712
0503100000001712,10795345.838983752,0.0006161166478254492,6.897566877702534
0503100000001713,12910143.729688149,0.0007368133079124206,8.248793610178481
0503100000001714,11017690.989092935,0.0006288064264197413,7.039631853265677
0503100000001715,10475746.49728623,0.0005978763359363366,6.693362411601253
0503100000001716,11140967.097555414,0.0006358420938115715,7.118397759909654
0503100000001717,12113583.834797852,0.0006913516969967483,7.739840471571228
0503100000001718,10663023.0720946,0.0006085646656302769,6.813020708670631
0503100000001719,11123900.095887166,0.0006348680385091189,7.107492987875072
0503100000001720,12318691.733563242,0.0007030577037254544,7.870891895951765
0503100000001721,11581320.914013036,0.0006609741573229851,7.399756962678274
0503100000001722,11612767.85693576,0.0006627689108535242,7.419849639202401
0503100000001723,11617538.714802248,0.0006630411953175696,7.422897926092783
0503100000001928,10545669.209296007,0.0006018669952049593,6.73803875542121
0503100000001930,12914425.573900718,0.0007370576831776607,8.251529447200898
0503100000001931,13522189.231566098,0.0007717442335685444,8.63985331723809
0503100000008848,10328509.009546963,0.0005894731343406481,6.599286646569338
0503100000009003,9674453.699720735,0.0005521446067517157,6.181385237153486
0503100000009004,13698094.889355911,0.0007817835973673046,8.752246292587708
0503100000009005,9931277.162376035,0.0005668021465150739,6.345479749348829
0503100000009006,11093926.050331878,0.0006331573468143144,7.0883414028405
0503100000009007,9663024.089484852,0.0005514922910918455,6.174082414051387
0503100000009009,13707466.054030016,0.0007823184325315825,8.758233894654904
0503100000009010,9223586.469217483,0.0005264125171257516,5.893308604709677
0503100000009011,10034178.429238677,0.0005726749721328932,6.4112273762032
0503100000009012,14349114.28049105,0.0008189388576913505,9.168207935318973
0503100000009013,10729550.961941332,0.0006123615741397987,6.85552796840039
0503100000009014,11337049.90590768,0.0006470330166759354,7.243682702546082
0503100000009015,10293371.854649859,0.0005874677714359089,6.576836149900692
0503100000009016,9711729.392151557,0.0005542720211957177,6.205202128737061
0503100000009017,12041984.240100026,0.0006872653339539282,7.694092702096237
0503100000009018,10772099.351625118,0.0006147899142424085,6.882713791602335
0503100000010265,9415131.63810027,0.0005373444658673152,6.015694272772187
0503100000010266,10150035.049439332,0.000579287191280949,6.485252682847181
0503100000010267,11774394.714923942,0.0006719933488129489,7.523119333275617
0503100000010268,9638208.548798248,0.0005500760078184932,6.158226798673686
0503100000010270,11565239.324856361,0.0006600563419096857,7.389481809073899
0503100000010271,9934489.125739677,0.0005669854610776699,6.347531997830712
0503100000010272,12996428.500173636,0.0007417377896606507,8.303924310373528
0503100000010273,9614151.260763563,0.0005487029998685138,6.1428556604451945
0503100000010274,11724976.877461677,0.0006691729526149795,7.491544352359629
0503100000010275,12757161.04306998,0.000728082213840923,8.151047013837964
0503100000010276,9710481.374108441,0.0005542007937700641,6.2044047214056635
0503100000010277,12101990.804507889,0.0006906900545568555,7.732433233032237
0503100000010278,10574580.98292868,0.0006035170604570539,6.7565116135545935
0503100000010279,9542499.122378739,0.0005446136380296587,6.097074318762281
0503100000010280,13117606.011323212,0.0007486536849987787,8.381349341465114
0503100000010281,13093257.148554195,0.0007472640361694253,8.365791904783576
0503100000010364,10574371.549993005,0.0006035051076099476,6.756377798695693
0503100000010365,10337495.975700758,0.0005899860423607693,6.605028769239424
0503100000010366,12408399.342043523,0.0007081775351644546,7.928209580642981
0503100000010367,9918451.485242512,0.0005660701539212783,6.337284924736464
0503100000010368,11712189.720730456,0.0006684431584742482,7.483374139932458
0503100000010369,12890632.886258896,0.0007356997766157698,8.236327372468182
0503100000010370,10608340.841388179,0.0006054438177036829,6.778082101890896
0503100000010371,9812098.228733173,0.0005600003148570003,6.269331687260222
0503100000010372,13212400.152098909,0.0007540638172093938,8.44191700973319
0503100000010373,10198766.817544771,0.0005820684318317898,6.51638930733235
0503100000010374,11270640.053683752,0.0006432428448606857,7.20125086165047
0503100000010375,10993837.485206204,0.0006274450489268116,7.024390920665619
0503100000010376,11095252.882473914,0.0006332330723523168,7.089189167569088
0503100000010377,10276616.402127707,0.0005865114970010995,6.56613043874873
0503100000010378,9671120.472594116,0.00055195437137118,6.1792555085308605
0503100000010379,10647161.123333622,0.0006076593856286579,6.802885891868891
0503100000010380,11395427.076341305,0.0006503647438010837,7.280982150215735
0503100000010381,9268735.077204095,0.0005289892580122034,5.922155808649941
0503100000010382,10539238.82446732,0.0006014999975002103,6.733930132124948
0503100000010383,12527585.781502496,0.0007149797951977123,8.004362438489812
0503100000010384,10142075.01813943,0.0005788328929310646,6.480166708848885
0503100000010385,11483452.175214052,0.0006553885503239034,7.337224813993917
0503100000010386,10798055.685001388,0.0006162713053296562,6.899298303857259
0503100000010387,11472864.838513507,0.0006547843052636124,7.330460152255609
0503100000010388,12249034.465128627,0.0006990821939673851,7.826385154369592
0503100000010389,11352146.419340884,0.0006478946114213978,7.253328452907284
0503100000010390,10276274.955363423,0.0005864920098036572,6.565912275113496
0503100000010391,13604021.240608135,0.0007764145853893943,8.692138974735595
0503100000010392,10417486.01780562,0.0005945512686477395,6.656137522325972
0503100000010393,11373446.442461729,0.0006491102555554124,7.266937867201553
0503100000010394,13424743.397947427,0.0007661827627968638,8.577591379143337
0503100000010395,10065385.908271857,0.0005744560588767354,6.431167049922456
0503100000010396,10228866.489193164,0.0005837862933133261,6.535621159770272
0503100000010398,10651815.471380372,0.0006079250205938686,6.805859736098004
0503100000010399,13719924.295544056,0.0007830294546807491,8.766193950340323
0503100000010400,10759334.365698852,0.0006140613854434487,6.874557744965886
0503100000010401,11193578.511953097,0.0006388447552139512,7.152013241502481
0503100000010402,10397748.102213757,0.000593424777790392,6.6435261993677335
0503100000011809,11141323.395155821,0.0006358624285823575,7.118625412322447
0503100000011810,13621795.775743458,0.0007774290213479612,8.703495817456949
0503100000011811,15141377.415468087,0.0008641552420664605,9.67441570668175
0503100000011812,12105081.088482361,0.0006908664245807138,7.734407735813616
0503100000011813,9530909.2101574,0.0005439521735455273,6.089669072478766
0503100000011814,12236244.7530163,0.0006983522539848379,7.8182133092099155
0503100000011815,13189893.09670612,0.0007527792848073887,8.427536375512904
0503100000011816,10469080.136409169,0.0005974958705044708,6.689103014017677
0503100000011817,11437378.857148282,0.0006527590339837812,7.30778677677155
0503100000011818,10446305.796742627,0.0005961960835387659,6.674551601465592
0503100000011819,13570204.017327754,0.0007744845541928916,8.670531833781174
0503100000011820,10957969.808367379,0.0006253979933577884,7.001473665078472
0503100000011821,10371709.451172492,0.0005919386886337568,6.626889091150809
0503100000011822,10397936.368698176,0.0005934355226166354,6.643646490156604
0503100000011823,10782548.61574369,0.0006153862791645705,6.889390233390828
0503100000011824,10959774.920439012,0.0006255010154948383,7.002627021480532
0503100000011825,11082478.031673409,0.0006325039805409869,7.081026817880303
0503100000011826,11049645.945599116,0.0006306301735212838,7.060049119452695
0503100000019293,157915801.5575682,0.009012638941401143,100.89855559383047
0503100000019294,152784457.25153828,0.008719780639330574,97.61993987819987
0503100000019295,156562557.50568685,0.008935406011454237,100.03391526744113
0503100000019296,235372400.68114296,0.013433275474567456,150.38859329553569
0503100000019367,222182600.36730456,0.012680501485104032,141.96111620261038
0503100000019368,237927905.09888846,0.013579124328216844,152.02140459130823
0503100000019369,157509539.61001042,0.008989452583779839,100.63897901379852
0503100000019370,153978928.82323802,0.008787952037603047,98.38313428365943
0503100000019374,156547519.40399915,0.008934547750409184,100.02430683861897
0503100000019375,168487912.87838593,0.009616015052233817,107.6534892440822
0503100000019377,241190654.92646414,0.013765337397852809,154.10610252286003
0503100000019378,148255320.72138962,0.008461291799962214,94.72609816336262
0503100000019379,163648307.2252744,0.009339806984769732,104.5612767154666
0503100000019380,146485181.48866144,0.008360265647903757,93.5950872700852
0503100000019684,243791632.62146708,0.013913781522053727,155.76796846641412
0503100000019685,222130900.8526789,0.01267755086803993,141.9280833692955
0503100000019686,155103315.90993044,0.008852123543828397,99.10154898223068
0503100000019751,156014985.24535954,0.008904154730531232,99.6840500252973
0503100000019754,217385087.8214899,0.012406695773669213,138.89579859954887
0503100000019755,144073524.68817106,0.008222626527695317,92.05418581907487
0503100000019756,146930703.0264067,0.008385692645840073,93.8797483312397
0503100000019757,149649761.66302514,0.008540875936623085,95.61706078701518
0503100000019758,148636026.04146808,0.008483019578684135,94.96934561880362
0503100000019761,153136238.731129,0.008739857664115629,97.84470676552385
0503100000019762,165907155.14215744,0.009468724930267297,106.00454261964875
0503100000019763,157936806.2683577,0.00901383773134203,100.91197632157541
0503100000019764,151358103.91938525,0.008638375184912683,96.70858718542821
0503100000019765,158593656.33335468,0.00905132576240709,101.33166340891069
0503100000019766,155217138.62089553,0.008858619682828686,99.17427474505415
0503100000019767,144550471.1884124,0.008249847024685751,92.35892551260287
0503100000019768,166130641.96424967,0.009481479866858896,106.14733705390388
0503100000019769,150984994.8915381,0.008617080945067168,96.47019329692888
0503100000019770,169182027.7297828,0.00965562987530916,108.09698625471313
0503100000019771,150845534.72526774,0.008609121614126847,96.38108676546867
0503100000019773,0.0,0.0,0.0
0503100000019841,1104305249.3192854,0.06302538691532039,705.583630593051
0503100000019844,12197374.104122626,0.0006961338114956045,7.793377337827173
0503100000019845,1043663841.1494637,0.059564434234574914,666.8374732537528
0503100000019846,154247185.32043794,0.008803262088459905,98.55453380688108
0503100000019847,170615180.35076812,0.009737423381680687,109.01268327791584
0503100000019852,11295930.520109832,0.0006446862333012958,7.217409925578948
0503100000019853,13100181.61197144,0.0007476592321411206,8.370216214131792
0503100000019854,433721971.518988,0.02475356798811733,277.1218587623162
0503100000019856,157192023.25914767,0.008971331153244758,100.43610545166298
0503100000019857,155742574.40874025,0.008888607581417851,99.50999613283125
0503100000023052,305944993.6704291,0.01746102503159341,195.48017138270018
0503100000026755,10860748.51528949,0.0006198493376609883,6.939355194679883
0503100000026756,10961131.025759796,0.0006255784117243616,7.003493489983054
0503100000026757,9887758.453035444,0.0005643184279092475,6.3176739511293745
0503100000026758,11385504.784532022,0.0006497984544705276,7.27464241155841
0503100000026759,10064330.803068014,0.0005743958414560996,6.430492902116996
0503100000026760,11054913.960638247,0.0006309308319545582,7.063415059422301
0503100000026761,12043690.416677104,0.0006873627096016328,7.695182844757814
0503100000026762,11383639.145856507,0.0006496919779329569,7.273450382351941
0503100000026763,9895572.21839839,0.0005647643785063027,6.32266647012427
0503100000026764,10627444.673745405,0.0006065341198883567,6.7902882843763654
0503100000026765,10963428.712774884,0.000625709546311674,7.004961571699656
0503100000026766,9839343.919641376,0.0005615552927150909,6.286740020255901
0503100000026767,10387490.240277536,0.0005928393366563824,6.636972051887638
0503100000026768,11496458.622343348,0.0006561308599010994,7.345535139596608
0503100000026769,12034002.057363212,0.0006868097713676536,7.688992574682217
0503100000026770,10828065.734833729,0.0006179840518761362,6.918472893426614
0503100000026771,9489603.938317318,0.0005415947812022705,6.063277525679978
0503100000026772,11024157.401741022,0.0006291754803197848,7.043763496138842
0503100000026773,11779371.629884303,0.0006722773934565967,7.5262992780681
0503100000026774,11266682.27084741,0.0006430169645664997,7.198722080061786
0503100000026775,10187652.721212298,0.0005814341233179072,6.509288078350724
0503100000026776,10078398.223763026,0.0005751987033756189,6.43948112505009
0503100000026777,10019761.891902808,0.0005718521852774178,6.402016089052031
0503100000026848,9516604.092498025,0.0005431357456820294,6.080528975698112
0503100000026849,11377153.995893229,0.000649321854648755,7.26930676747838
0503100000026850,11689095.517774034,0.0006671251161324893,7.468618354267499
0503100000026851,10814801.390793588,0.0006172270234948774,6.909997787443873
0503100000026852,11541350.039072733,0.000658692922256857,7.3742180140264
0503100000026853,10281567.720780216,0.0005867940808011926,6.569294029063286
0503100000026854,10461295.548939832,0.0005970515851607819,6.684129137915331
0503100000026855,10403966.667233193,0.0005937796864233534,6.647499482738609
0503100000026856,10508257.657662094,0.0005997318269457453,6.714135058101788
0503100000026857,11411895.14625799,0.0006513046166115113,7.2915042414290445
0503100000026858,10897287.75981152,0.0006219347212313499,6.96270154101381
0503100000026859,9729055.588833941,0.0005552608693881457,6.216272510560438
0503100000026860,10537327.235542513,0.0006013908984701339,6.732708743514691
0503100000026861,10274841.788435875,0.0005864102154807754,6.564996568949274
0503100000026862,10358212.578712404,0.0005911683892899221,6.618265413704822
0503100000026863,11107857.038570965,0.000633952422201688,7.097242453764186
0503100000026864,11353761.268812332,0.0006479867748090215,7.2543602431243706
0503100000026865,11223591.280045262,0.0006405576568981317,7.171189567873898
0503100000026866,11433317.927391512,0.000652527266843931,7.305192090598385
0503100000026867,46476834.8770752,0.002652546026139737,29.695859827936943
0503100000026868,12078182.68692502,0.0006893312673706942,7.717221299509272
0503100000026869,10720918.963592796,0.0006118689249958195,6.850012648485188
0503100000026870,9952583.982572466,0.0005680181785747267,6.359093506559399
0503100000026871,11256357.995352881,0.0006424277330491597,7.192125498372835
0503100000026872,10670155.965216411,0.0006089717571922385,6.817578191874322
0503100000026873,10223030.85277651,0.0005834532393472389,6.531892544396741
0503100000026954,11119992.4797812,0.0006346450213522713,7.104996259764152
0503100000026955,10347951.791640155,0.0005905827812112837,6.6117093972414
0503100000026956,11270067.325502323,0.0006432101578701509,7.200884923310644
0503100000031164,11350378.393060822,0.000647793705860688,7.252198792061753
0503100000031165,10323912.625477087,0.0005892108075206008,6.5963498377824346
0503100000031166,10621756.770983826,0.0006062094974413419,6.786654061788499
0503100000031261,10265418.829895783,0.0005858724243145717,6.5589758737640045
0503100000031359,218444625.36802483,0.012467166158884565,139.57277840136962
0503100000031360,157532007.5868259,0.008990734885872376,100.65333467919388
0503100000031361,132149584.06284106,0.007542098229989608,84.43551577962477
0503100000031362,372552050.4284349,0.0212624517893234,238.03801393520175
0503100000031363,1654623234.1957285,0.09443337301760248,1057.2032230826503
0503100000031364,788577037.7996976,0.045006009842386806,503.85258032233753
0503100000031365,155975187.77179632,0.00890188339190351,99.6586218695383
0503100000031405,10128628.561406767,0.0005780654709354357,6.471575243974574
0503100000031644,9930982.175654106,0.0005667853109052677,6.345291270844028
0503100000031733,10503276.50204123,0.0005994475402772867,6.710952403786158
0503100000033984,0.0,0.0,0.0
0503100000035337,2754689881.591975,0.15721685261033774,1760.078645836121
