id,Warmtevraag,share,Peak heat demand (kW),lon,lat,addresses,nr_addresses,year_construction
0503100000019110,9747279.065190308,0.0011963895584042835,6.210431788344555,84431.6384,445329.5744,Multatuliweg 40,1,1966
0503100000019112,10749477.75409801,0.0013194003021037846,6.848977843525966,84436.435,445318.25039999996,Multatuliweg 44,1,1966
0503100000019113,12376831.474999806,0.001519143121253208,7.8858384085694055,84440.7518,445308.05980000005,Multatuliweg 48,1,1966
0503100000019114,11149468.336495658,0.0013684954960589452,7.1038299116104975,84438.8334,445312.589,Multatuliweg 46,1,1966
0503100000019115,12879961.108177407,0.0015808976925168047,8.206405024816512,84396.8026,445336.19979999994,Lodewijk van Deysselhof 164,1,1966
0503100000019116,12035865.513040992,0.0014772926608395322,7.668593592377087,84399.1936,445330.5592,Lodewijk van Deysselhof 163,1,1966
0503100000019117,12430855.851066792,0.0015257741204267796,7.9202597789054705,84402.073,445323.766,Lodewijk van Deysselhof 162,1,1966
0503100000019194,10772312.099636884,0.001322203009648423,6.863526636522682,84404.47260000001,445318.105,Lodewijk van Deysselhof 161,1,1966
0503100000019195,10236863.941608982,0.001256481634375694,6.522368428228161,84406.3922,445313.57580000005,Lodewijk van Deysselhof 160,1,1966
0503100000019196,10913659.501208741,0.0013395521133538935,6.953585450890343,84408.7916,445307.9142,Lodewijk van Deysselhof 159,1,1966
0503100000019197,12009396.38803927,0.0014740438172842832,7.651728917197384,84415.1614,445297.25800000003,Lodewijk van Deysselhof 157,1,1966
0503100000019198,11208706.955578387,0.0013757664959811663,7.141573511705304,84411.1912,445302.2532,Lodewijk van Deysselhof 158,1,1966
0503100000019223,11878427.240637716,0.0014579685495735323,7.568282557359413,84417.6718,445365.055,Louis Couperuslaan 12,1,1966
0503100000019224,10608253.228317529,0.0013020662802804273,6.7589973188754335,84411.9858,445362.6427999999,Louis Couperuslaan 10,1,1966
0503100000019225,10803490.873949219,0.0013260299196795858,6.883392042018503,84406.2996,445360.23099999997,Louis Couperuslaan 8,1,1966
0503100000019226,10862825.412864152,0.0013333126928859128,6.9211967569712165,84400.61319999999,445357.81899999996,Louis Couperuslaan 6,1,1966
0503100000019427,11949837.147435894,0.0014667334639961703,7.613781034648928,84344.83859999999,445692.9562,Multatuliweg 23,1,1966
0503100000019429,14326381.701953314,0.0017584326213806304,9.127984921608633,84353.7852,445754.1078,Aagje Dekenlaan 11,1,1966
0503100000019430,10435421.32677504,0.0012808527415090764,6.648878307385067,84347.9488,445752.1698,Aagje Dekenlaan 9,1,1966
0503100000019431,10844957.98518258,0.0013311196291836416,6.909812611702835,84342.9785,445752.3915,Aagje Dekenlaan 7,1,1966
0503100000019432,11787026.710688401,0.0014467499685795302,7.510047151060651,84336.2752,445748.2948,Aagje Dekenlaan 5,1,1966
0503100000019433,9884675.887189882,0.0012132537645174809,6.297973510014449,84330.4382,445746.3568,Aagje Dekenlaan 3,1,1966
0503100000019435,10299653.100426143,0.0012641884306505754,6.562374237569775,84344.51879999999,445699.3143999999,Multatuliweg 21,1,1966
0503100000019436,10663225.52906821,0.0013088136285588248,6.794022654846338,84342.5858,445705.137,Multatuliweg 19,1,1966
0503100000019437,11131196.758131212,0.0013662528265483474,7.092188263686101,84340.653,445710.95940000005,Multatuliweg 17,1,1966
0503100000019438,10049872.356654529,0.0012335301236768865,6.403227642826691,84337.1106,445716.2478,Multatuliweg 15,1,1966
0503100000019439,12690621.940687515,0.0015576580374841676,8.085768488538685,84335.5642,445720.9075999999,Multatuliweg 13,1,1966
0503100000019440,14469431.341114672,0.001775990659216783,9.219128308436614,84343.18,445800.45879999996,Isaäc da Costalaan 28,1,1966
0503100000019441,11138310.147042295,0.0013671259301253737,7.0967205250813885,84341.2214,445806.3254,Isaäc da Costalaan 26,1,1966
0503100000019442,10267154.30927478,0.0012601995005979718,6.541667789719114,84339.2626,445812.192,Isaäc da Costalaan 24,1,1966
0503100000019443,13243369.41485676,0.0016255027459517932,8.43794887257705,84337.302,445818.0642,Isaäc da Costalaan 22,1,1966
0503100000019444,13103188.744753808,0.001608296847887356,8.348633435530845,84321.7644,445811.92640000005,Isaäc da Costalaan 20,1,1966
0503100000019513,10166778.756507808,0.00124787931745288,6.477713990971024,84315.8948,445809.97599999997,Isaäc da Costalaan 18,1,1966
0503100000019514,10740459.825526021,0.0013182934336628787,6.84323211388245,84310.0254,445808.0254,Isaäc da Costalaan 16,1,1966
0503100000019515,12219954.004805751,0.0014998878433409015,7.785884685971313,84320.21900000001,445760.7602,Multatuliweg 11,1,1966
0503100000019516,10821689.426081877,0.0013282636258866178,6.894987161631948,84318.27960000001,445766.5892,Multatuliweg 9,1,1966
0503100000019517,11457332.26105398,0.0014062829834477397,7.299983924517502,84317.955,445772.9556,Multatuliweg 7,1,1966
0503100000019518,9788174.29454015,0.0012014090746257312,6.236487986248329,84314.4004,445778.2472,Multatuliweg 5,1,1966
0503100000019519,13005601.171524912,0.0015963188637894128,8.286455984482734,84310.5208,445789.907,Multatuliweg 1,1,1966
0503100000019520,11752641.115525318,0.001442529450552141,7.488138535144997,84312.4608,445784.0762,Multatuliweg 3,1,1966
0503100000019534,12708520.336464867,0.0015598549022376026,8.097172364979754,84372.68000000001,445702.1682,Aagje Dekenlaan 12,1,1966
0503100000019535,11008405.205554409,0.0013511812839793272,7.013952218902432,84370.739,445707.9966,Aagje Dekenlaan 10,1,1966
0503100000019536,9867800.484394483,0.0012111824628174626,6.287221428611964,84368.798,445713.8252,Aagje Dekenlaan 8,1,1966
0503100000019537,11859885.241089266,0.0014556926883302727,7.5564686118834485,84368.47339999999,445720.192,Aagje Dekenlaan 6,1,1966
0503100000019538,11755917.391615544,0.0014429315835452132,7.490225998635274,84364.9156,445725.48219999997,Aagje Dekenlaan 4,1,1966
0503100000019539,12459077.172400957,0.0015292380300925184,7.938240857517316,84363.3628,445730.1454,Aagje Dekenlaan 2,1,1966
0503100000019619,12427110.38352486,0.0015253143984645231,7.917873372347389,84404.0572,445774.03880000004,Aagje Dekenlaan 27,1,1966
0503100000019620,10522526.264906144,0.001291544077805958,6.704376798099575,84398.2452,445772.10539999994,Aagje Dekenlaan 25,1,1966
0503100000019621,11156957.566422272,0.0013694147306909656,7.108601638293954,84392.4332,445770.17199999996,Aagje Dekenlaan 23,1,1966
0503100000019622,10846261.34951134,0.0013312796052614062,6.910643043991168,84386.62139999999,445768.2386,Aagje Dekenlaan 21,1,1966
0503100000019623,10742786.39796315,0.0013185789991988642,6.8447144782761224,84380.8094,445766.3052,Aagje Dekenlaan 19,1,1966
0503100000019624,11463772.431915786,0.001407073455652534,7.304087248283554,84374.9976,445764.3718,Aagje Dekenlaan 17,1,1966
0503100000019625,14015635.09476646,0.001720291311004528,8.929994221384872,84363.3744,445760.50539999997,Aagje Dekenlaan 13,1,1966
0503100000019626,13480909.375118028,0.0016546586084504116,8.589296311215291,84399.3822,445789.00080000004,Brederopad 8,1,1966
0503100000019627,11002610.468243733,0.0013504700328531593,7.010260130006787,84397.43019999999,445794.8698,Brederopad 6,1,1966
0503100000019628,9492114.967881812,0.0011650704939086597,6.047855215890795,84395.4782,445800.73880000005,Brederopad 4,1,1966
0503100000019629,13279443.746206062,0.0016299305409358162,8.46093345859912,84392.3022,445804.8982,Brederopad 2,1,1966
0503100000019630,12533680.722127335,0.0015383949350416424,7.9857741489769465,84376.298,445799.91959999996,Isaäc da Costalaan 36,1,1966
0503100000019631,11788973.151849138,0.0014469888764701508,7.511287316647165,84370.431,445797.96219999995,Isaäc da Costalaan 34,1,1966
0503100000019632,10405975.961987585,0.0012772385916792102,6.6301173353976655,84364.5638,445796.005,Isaäc da Costalaan 32,1,1966
0503100000019939,10372185.541895958,0.001273091125960691,6.608587932404784,84451.287,445426.336,Albert Verweylaan 6,1,1966
0503100000019940,11004867.304822113,0.0013507470389488442,7.011698062534802,84446.49919999999,445424.54060000007,Albert Verweylaan 4,1,1966
0503100000019941,11583432.23779596,0.001421760604892672,7.380327915782167,84479.4764,445547.72080000007,J.H. Leopoldpad 6,1,1966
0503100000019942,11325275.620030256,0.0013900742358185735,7.215844673369497,84477.31340000001,445553.4692,J.H. Leopoldpad 4,1,1966
0503100000019943,11678771.924830686,0.0014334626814729173,7.4410731369963425,84453.5088,445537.90839999996,Busken Huetpad 5,1,1966
0503100000019944,12509118.4419576,0.0015353801392889881,7.970124410774097,84448.0116,445547.6484,Busken Huetpad 1,1,1966
0503100000019945,11746780.837470371,0.001441810154897693,7.484404687280627,84451.3402,445543.6548,Busken Huetpad 3,1,1966
0503100000019946,11059115.460742004,0.0013574055050573014,7.046262013123549,84452.2878,445570.04720000003,Nicolaas Beetslaan 30,1,1966
0503100000019947,10674236.01913618,0.0013101650657406406,6.801037935425261,84446.5496,445567.88200000004,Nicolaas Beetslaan 28,1,1966
0503100000019950,12213826.79049914,0.001499135783697435,7.7819807609631875,84548.2946,445418.44340000005,Albert Verweylaan 38,1,1966
0503100000019951,12139806.094808143,0.001490050418762436,7.73481883213769,84544.526,445483.678,Albert Verweylaan 35,1,1966
0503100000019952,11263132.493063938,0.0013824467340581483,7.1762504801020635,84545.9694,445479.86400000006,Albert Verweylaan 37,1,1966
0503100000019953,10259886.669288106,0.0012593074641090044,6.537037247995869,84548.1348,445474.14340000006,Albert Verweylaan 39,1,1966
0503100000020024,9827499.917432038,0.001206235935977595,6.261544116976792,84549.9394,445469.376,Albert Verweylaan 41,1,1966
0503100000020025,11047998.029915482,0.0013560409418732398,7.039178595756714,84551.383,445465.56179999997,Albert Verweylaan 43,1,1966
0503100000020026,10973509.045103371,0.001346898098721903,6.991718298778994,84553.5484,445459.8408,Albert Verweylaan 45,1,1966
0503100000020027,13449085.16934225,0.001650752477596867,8.56901967217922,84343.66299999999,445572.3175714286,Nicolaas Beetslaan 12,1,1967
0503100000020028,13852487.610472562,0.0017002664460772268,8.826045589579952,84441.719,445422.74840000004,Albert Verweylaan 2,1,1966
0503100000020030,12775065.888923831,0.0015680227615537958,8.139571542391222,84440.81019999999,445565.7164,Nicolaas Beetslaan 26,1,1966
0503100000020032,12962997.214309225,0.0015910896168150875,8.259311078870411,84465.651,445431.72079999995,Albert Verweylaan 12,1,1966
0503100000020033,11470809.300470997,0.0014079371670541478,7.3085707551036005,84460.86319999999,445429.92579999997,Albert Verweylaan 10,1,1966
0503100000020034,10197615.131736685,0.0012516642011210428,6.49736123854421,84456.075,445428.13080000004,Albert Verweylaan 8,1,1966
0503100000020035,10005846.929404115,0.0012281264042271393,6.375177054445791,84496.3788,445428.3794,Albert Verweylaan 22,1,1966
0503100000020036,10912414.009719523,0.0013393992406390755,6.952791892002264,84491.60079999999,445426.56739999994,Albert Verweylaan 20,1,1966
0503100000020037,10401337.028359693,0.0012766692049080485,6.627161661237317,84486.8228,445424.75539999997,Albert Verweylaan 18,1,1966
0503100000020038,10435358.578199124,0.0012808450396939823,6.648838327432925,84482.0448,445422.94340000005,Albert Verweylaan 16,1,1966
0503100000020039,12570810.753765816,0.00154295230760258,8.00943136934046,84536.7246,445428.7966,Albert Verweylaan 36,1,1966
0503100000020041,10809663.455709508,0.0013267875477639996,6.887324872680668,84527.142,445425.19639999996,Albert Verweylaan 32,1,1966
0503100000020042,10146445.463233305,0.0012453835912508405,6.464758731347374,84522.3508,445423.3962,Albert Verweylaan 30,1,1966
0503100000020043,11810592.545642134,0.001449642459774782,7.525062009005799,84512.7678,445419.796,Albert Verweylaan 26,1,1966
0503100000020044,11088346.681385783,0.001360993370647661,7.0648865442038735,84517.5594,445421.5962,Albert Verweylaan 28,1,1966
0503100000020045,12603955.981052483,0.0015470205817918682,8.030549690853192,84519.6384,445469.98660000006,Albert Verweylaan 31,1,1966
0503100000020046,9910156.309563711,0.0012163812538473645,6.314208238089077,84513.8404,445467.79699999996,Albert Verweylaan 29,1,1966
0503100000020047,11996084.003388785,0.0014724098435479427,7.643246995600689,84508.0424,445465.60760000005,Albert Verweylaan 27,1,1966
0503100000020048,13974575.507577974,0.0017152516213582013,8.903833303677862,84502.278,445463.4312,Albert Verweylaan 25,1,1966
0503100000020049,13083492.317135904,0.0016058792911330738,8.336083951784975,84466.32920000001,445464.19519999996,Albert Verweylaan 17,1,1966
0503100000020050,9869003.412239345,0.0012113301112333416,6.287987868279573,84472.1068,445466.4022,Albert Verweylaan 19,1,1966
0503100000020051,11620619.523642465,0.0014263250048851827,7.404021615387851,84477.8842,445468.60959999997,Albert Verweylaan 21,1,1966
0503100000020052,12564157.022581276,0.0015421356228169723,8.005191976646026,84455.9128,445491.78219999996,Jacques Perklaan 2,1,1966
0503100000020053,11492245.737713978,0.0014105682941117981,7.32222887757986,84461.6962,445493.97479999997,Jacques Perklaan 4,1,1966
0503100000020054,10890656.83824059,0.0013367287463807583,6.938929415256341,84467.4792,445496.1672,Jacques Perklaan 6,1,1966
0503100000020055,12533847.891156664,0.001538415453514525,7.985880659916752,84473.2624,445498.36,Jacques Perklaan 8,1,1966
0503100000020056,13345964.071970657,0.0016380953039054765,8.503316562944086,84509.2386,445497.5512,Jacques Perklaan 16,1,1966
0503100000020131,13361230.316799598,0.0016399690961491618,8.51304337711861,84549.17420000001,445299.37,P.C. Boutenspad 2,1,1966
0503100000020132,11365669.088230701,0.0013950321654376536,7.241581176579855,84503.4544,445495.36160000006,Jacques Perklaan 14,1,1966
0503100000020133,10152786.565134615,0.0012461619036447675,6.468798933803632,84497.67000000001,445493.1718,Jacques Perklaan 12,1,1966
0503100000020145,12279206.706400413,0.0015071605717629551,7.823637258670594,84487.5626,445531.0772,J.H. Leopoldpad 12,1,1966
0503100000020146,10515855.894660322,0.0012907253507274145,6.700126803907594,84481.63960000001,445541.9724,J.H. Leopoldpad 8,1,1966
0503100000020147,14076862.917326722,0.0017278064675015372,8.969005232869842,84458.42,445520.0688,Busken Huetpad 11,1,1966
0503100000020148,10694201.473307937,0.0013126156430494607,6.813758828140833,84457.8458,445526.4164,Busken Huetpad 9,1,1966
0503100000020149,9873735.749266714,0.001211910962419455,6.291003053964867,84455.6772,445532.1624,Busken Huetpad 7,1,1966
0503100000020157,11858360.821587043,0.0014555055797471604,7.555497335358783,84475.1492,445559.21979999996,J.H. Leopoldpad 2,1,1966
0503100000020158,13384990.899593309,0.0016428854908646384,8.528182317709591,84469.50279999999,445576.54280000005,Nicolaas Beetslaan 36,1,1966
0503100000020159,11144609.193339786,0.001367899080577702,7.100733932012753,84458.026,445572.21239999996,Nicolaas Beetslaan 32,1,1966
0503100000020165,11497950.438544996,0.001411268494081698,7.325863600167262,84572.215,445427.5404,Albert Verweylaan 48,1,1966
0503100000028572,10271059.520127915,0.0012606788295939726,6.544155975956555,84265.20999999999,445790.3506,Isaäc da Costalaan 8,1,1967
0503100000028573,10090846.623028453,0.0012385593409718037,6.429334198788702,84256.05600000001,445760.9248,Willem Bilderdijkhof 163,1,1967
0503100000028575,10356499.817323705,0.0012711658464063928,6.598593848737411,84270.9816,445792.26519999997,Isaäc da Costalaan 10,1,1967
0503100000030019,13361183.913223904,0.0016399634005336919,8.51301381130443,84477.267,445421.1314,Albert Verweylaan 14,1,1966
0503100000030020,13112410.224273473,0.0016094287003496257,8.354508856677757,84542.7218,445488.4448,Albert Verweylaan 33,1,1966
0503100000030021,13158408.075303754,0.0016150745168193926,8.383816165345484,84483.66219999999,445470.81720000005,Albert Verweylaan 23,1,1966
0503100000030022,13145918.583900465,0.0016135415457199974,8.375858546207622,84491.8864,445490.982,Jacques Perklaan 10,1,1966
0503100000030024,11309923.245050458,0.001388189871884834,7.206062981785265,84483.8028,445536.2244,J.H. Leopoldpad 10,1,1966
0503100000030026,11265699.504658248,0.0013827618113065984,7.177886039143693,84463.7644,445574.37760000007,Nicolaas Beetslaan 34,1,1966
0503100000030027,10276821.484843906,0.0012613860581832026,6.547827183951748,84567.4312,445425.72080000007,Albert Verweylaan 46,1,1966
0503100000030105,11540560.055736402,0.0014164984357663936,7.353012112005785,84322.968,445541.14,Herman Gorterhof 163,1,1967
0503100000030106,11124883.224538427,0.0013654778979127226,7.0881656262444945,84325.11799999999,445535.4512,Herman Gorterhof 162,1,1967
0503100000030108,11100464.367319819,0.0013624807060185417,7.07260726928239,84325.2744,445568.6198,Nicolaas Beetslaan 6,1,1967
0503100000030111,10216589.118609527,0.0012539930848663576,6.509450422657914,84278.4192,445712.0204,Potgieterlaan 3,1,1967
0503100000030112,13621784.343895739,0.0016719497253414916,8.679054117309462,84302.1024,445718.017,Potgieterlaan 11,1,1967
0503100000030113,10843906.371784415,0.0013309905532353048,6.909142581304266,84285.81480000001,445764.4018,Multatuliweg 6,1,1967
0503100000030115,10020644.887764875,0.00122994271858011,6.384605502158392,84285.56899999999,445758.0021,Multatuliweg 8,1,1967
0503100000030235,11022019.943186656,0.0013528523687851171,7.022626783241441,84420.2608,445538.2978,Busken Huetpad 10,1,1966
0503100000030237,12051248.189147975,0.0014791807439601267,7.678394590178185,84363.4406,445517.39019999997,Multatuliweg 32,1,1967
0503100000030238,9074635.99488801,0.0011138287595946358,5.781860504186547,84393.3214,445640.7778,Betje Wolfflaan 10,1,1966
0503100000030304,12034937.763527393,0.0014771787880527307,7.668002481254451,84399.961,445576.8414,Nicolaas Beetslaan 22,1,1966
0503100000030305,11301280.09275973,0.0013871290038125067,7.200556039039619,84443.41040000001,445695.06100000005,Staringpad 12,1,1966
0503100000031368,13441923.153183043,0.0016498734054688719,8.564456428167603,84383.9986,445550.70499999996,Multatuliweg 37,1,1966
0503100000031429,543251202.4511662,0.0666791277705618,346.1298803691586,84606.99366666668,445360.1247142858,Louis Couperuslaan 1-117,59,1966
0503100000031431,11454595.44568036,0.00140594706433489,7.298240175817841,84518.9006,445210.27019999997,Frederik van Eedenlaan 20,1,1966
0503100000031432,9616516.277953543,0.001180339619520662,6.127116909889098,84504.396,445264.6294,Frederik van Eedenlaan 17,1,1966
0503100000031433,10825212.987623068,0.0013286961109122422,6.897232181853206,84536.3488,445264.6482,Willem Kloospad 38,1,1966
0503100000031434,10536163.975083828,0.001293217982282069,6.713065999284979,84504.9294,445316.3382,Willem Kloospad 20,1,1966
0503100000031435,11266151.04713038,0.001382817234024592,7.178173737249385,84480.8032,445291.44239999994,Multatuliweg 91,1,1966
0503100000031436,13620479.544806726,0.0016717895731599988,8.678222770870564,84470.8474,445320.0516,Multatuliweg 83,1,1966
0503100000031438,12997797.704024285,0.0015953610593626947,8.281484042846397,84482.15,445370.1534,Willem Kloospad 2,1,1966
0503100000031439,10272377.150241695,0.0012608405566666688,6.544995497620927,84591.3082,445235.35419999994,Frederik van Eedenlaan 50,1,1966
0503100000031440,10815214.912127022,0.001327468938380543,6.890861956329998,84618.9298,445228.424,Frederik van Eedenlaan 60,1,1966
0503100000031441,12071574.080003152,0.0014816755615827432,7.691345133386106,84572.06580000001,445277.0806,Frederik van Eedenlaan 29,1,1966
0503100000031442,10726575.086313616,0.0013165892086269698,6.834385519340436,84571.9066,445308.97919999994,P.C. Boutenspad 10,1,1966
0503100000031455,10325918.548138145,0.001267412274677128,6.579109140747859,84553.079,445420.263,Albert Verweylaan 40,1,1966
0503100000031457,11963897.821135208,0.0014684592833848922,7.6227397249997155,84501.1568,445430.1914,Albert Verweylaan 24,1,1966
0503100000031822,11632167.164687876,0.0014277423724478155,7.411379139118235,84320.7714,445546.9524,Herman Gorterhof 164,1,1967
0503100000031824,547276439.850223,0.06717318892979629,348.6945409407443,84469.79703846155,445779.8806153846,Isaäc da Costalaan 315-431,59,1966
0503100000032612,11727498.574035816,0.001439443433017544,7.472119086244246,84324.5988,445744.4182,Aagje Dekenlaan 1,1,1966
0503100000032613,12422748.88058174,0.001524779063778279,7.9150944618081756,84304.14739999999,445806.072,Isaäc da Costalaan 14,1,1966
0503100000032617,10462415.75189097,0.0012841660608598233,6.666077674995948,84369.186,445762.4384,Aagje Dekenlaan 15,1,1966
0503100000032618,12632942.712367397,0.0015505784385481483,8.04901844673823,84358.6832,445794.0434,Isaäc da Costalaan 30,1,1966
