id,Warmtevraag,share,Peak heat demand (kW)
0503100000018871,793721702.0554211,0.12451617950983575,585.8462787456936
0503100000018872,700511101.7866966,0.10989363888227753,517.0475005773831
0503100000018875,332633019.110901,0.05218226062265282,245.51655313118766
0503100000018878,40490438.22166258,0.0063519929730841826,29.886007268687607
0503100000018977,609227301.4387577,0.09557336763225403,449.6708941357078
0503100000018978,950580729.1645013,0.1491236543044315,701.6239840567017
0503100000023386,761176322.3711754,0.11941057848055163,561.8245220909287
0503100000023496,8725031.933051752,0.0013687513389032463,6.439949262668396
0503100000023497,7834745.417609859,0.0012290864219873063,5.782828459824725
0503100000023500,140521315.1732755,0.022044473849918807,103.71883415248483
0503100000031589,9313471.121418081,0.0014610635428148988,6.874276442938036
0503100000032956,1444835953.9112988,0.22666061987923602,1066.4339463126025
0503100000034482,309319537.64843744,0.048524926275787944,228.30886393228843
0503100000036714,265555649.02744254,0.04165940628626426,196.00672172595043
