id,Warmtevraag,share,Peak heat demand (kW)
0503100000000168,778277079.3129506,0.06836293206009685,438.6458217385458
0503100000001498,7723422.368544461,0.0006784162256433694,4.353008769672084
0503100000001499,623344489.0454651,0.05475383778778311,351.3240501248205
0503100000011458,6905747.575890164,0.0006065926453487707,3.8921579481942548
0503100000011549,5624573.564865632,0.0004940558455368705,3.170073690808656
0503100000011550,5897206.549868,0.0005180036023531339,3.323732744785895
0503100000011552,382578806.6778852,0.03360526689497481,215.6257706871166
0503100000011553,5791895.91346438,0.0005087532414302327,3.2643784712617996
0503100000011554,5892766.856090882,0.0005176136249374806,3.321230482832028
0503100000025533,8561173479.775768,0.75200328585968,4825.17483284696
0503100000027952,4938878.996463085,0.0004338252510099674,2.783608426170369
0503100000030049,39969593.46872486,0.0035108815040323133,22.52731788930725
0503100000030050,2629167.263277586,0.00023094292222089534,1.4818285997919527
0503100000030051,2662877.6939992495,0.00023390400632114419,1.5008281823032585
0503100000030052,18949659.13664096,0.001664515497827308,10.680243610662503
0503100000031080,5868139.414036748,0.0005154503797479306,3.307350176133685
0503100000031377,3545536.5260741427,0.00031143570727095045,1.9983047481711205
0503100000031378,3425209.750093166,0.00030086634652521234,1.9304872074388153
0503100000031379,2928656.7195306034,0.0002572497194975342,1.650624266697762
0503100000031380,3469448.7210353473,0.0003047522450635565,1.9554207950743803
0503100000031381,3378589.43856133,0.00029677127386460545,1.90421146913795
0503100000031382,2681032.448093869,0.00023549869830646368,1.5110604083831085
0503100000031383,3483466.670361069,0.00030598356504309664,1.963321470893458
0503100000032908,16322227.511711748,0.0014337250320125496,9.199393236402047
0503100000033567,45495913.43632334,0.00399630687056219,25.642014734185828
0503100000033568,3930142.931497313,0.00034521907602573005,2.2150732965930855
0503100000033569,2717545.551402495,0.00023870596582999711,1.5316396090698041
0503100000033570,2696643.550564467,0.00023686995896150294,1.519859003450954
0503100000033571,2712077.8265194623,0.00023822568738593447,1.5285579370816282
0503100000033572,2681988.499842231,0.00023558267675380138,1.5115992500320943
0503100000033573,4396755.975158424,0.0003862058102493814,2.4780617198823056
0503100000033574,2739919.4946440984,0.00024067126636678342,1.5442498181837725
0503100000033575,3240215.21695661,0.0002846166469818723,1.8262221826015708
0503100000034895,274258656.4899578,0.02409055386427135,154.57530093414536
0503100000035282,228469147.9511068,0.020068457949446165,128.76781265791416
0503100000035763,313688499.0448242,0.02755402429063701,176.7984090639251
