id,Warmtevraag,share,Peak heat demand (kW)
0503100000000168,1030630432.5991285,0.07880510495692498,592.6504552211039
0503100000001498,8664511.553870419,0.0006625146326033541,4.982413243629811
0503100000001499,800281898.1748348,0.061191962691950826,460.1915645576543
0503100000011458,8614296.953135716,0.000658675073090941,4.953537998883624
0503100000011549,7361146.873597717,0.0005628554461702384,4.23293055162864
0503100000011550,7098826.006777095,0.0005427976031371565,4.082086392347245
0503100000011552,437232221.5964099,0.033432091682525096,251.42462998396238
0503100000011553,7045128.048575113,0.0005386916956282853,4.051208088770868
0503100000011554,7257174.677766431,0.0005549054191324929,4.17314270989535
0503100000025533,9523272468.82204,0.7281780769332481,5476.232396523123
0503100000027952,6842242.587511448,0.0005231784626131926,3.9345414767110114
0503100000030049,33495679.311260335,0.002561180458324459,19.261249196471024
0503100000030050,4804378.535003876,0.00036735724341941783,2.762694595233278
0503100000030051,4593279.514788799,0.000351215976949729,2.6413048841690636
0503100000030052,19411892.278638043,0.0014842917112128425,11.162552969278192
0503100000031080,7569621.061167806,0.0005787960100354436,4.3528108872535825
0503100000031377,4959832.092931614,0.00037924369035610337,2.852086116148563
0503100000031378,4340643.382343686,0.0003318986578569476,2.4960298038269215
0503100000031379,4259332.589382926,0.00032568138989092795,2.449273103327542
0503100000031380,4855163.735611632,0.00037124043271556515,2.7918979559207537
0503100000031381,3990652.581101506,0.0003051373077614608,2.2947722035091407
0503100000031382,4343379.080426767,0.00033210783756652004,2.4976029309760936
0503100000031383,3923009.5187185477,0.0002999651156137346,2.2558749514527356
0503100000032908,15203009.845923986,0.0011624678921500506,8.742290564034132
0503100000033567,55083273.57846403,0.004211832892198589,31.674910936811894
0503100000033568,5432917.548888921,0.0004154172282520207,3.1241276763075336
0503100000033569,4609692.566491077,0.00035247096828430426,2.650742993364415
0503100000033570,4051016.687490942,0.00030975292902509253,2.3294837877969194
0503100000033571,3954830.5367870834,0.00030239824643290045,2.274173208759535
0503100000033572,4854707.983366532,0.00037120558452714245,2.7916358815951927
0503100000033573,6646932.493569701,0.000508244464969235,3.822230979734958
0503100000033574,4477655.844975965,0.0003423750431417427,2.574817015791162
0503100000033575,4725033.390852935,0.0003612902748777763,2.717068215191258
0503100000034895,360115442.9777223,0.027535510676606558,207.07964219013988
0503100000035282,287813792.245768,0.022007108841895,165.50353026467664
0503100000035763,376403630.614563,0.02878095452891184,216.44594994932
