id,Warmtevraag,share,Peak heat demand (kW),lon,lat,addresses,nr_addresses,year_construction
0503100000013779,9533212.421580233,0.0014884349707204724,7.05932807435527,84480.02339999999,445626.25,Betje Wolfflaan 38,1,1966
0503100000013780,10273541.183293885,0.001604023627516827,7.607540301325825,84504.3598,445634.2858,Betje Wolfflaan 48,1,1966
0503100000013831,8835008.577419806,0.001379423341441411,6.5423092793531685,84433.7726,445691.859,Staringpad 8,1,1966
0503100000013832,8147006.986005228,0.001272004605417584,6.032845235682047,84438.5916,445693.45999999996,Staringpad 10,1,1966
0503100000013834,7869576.516189503,0.0012286889637475869,5.827408430369879,84360.9588,445680.7118,Multatuliweg 27,1,1966
0503100000013838,8233315.32536174,0.0012854800578550268,6.096756418620885,84409.9188,445740.0956,Aagje Dekenlaan 33,1,1966
0503100000013839,8715236.335135758,0.0013607231188875082,6.453618131490956,84414.71280000001,445725.6378,Aagje Dekenlaan 39,1,1966
0503100000013840,9235127.197930679,0.0014418944708853197,6.838596457896549,84359.00080000001,445686.6198,Multatuliweg 25,1,1966
0503100000013841,7440458.411953323,0.0011616901007548194,5.50964718195888,84362.8846,445674.90199999994,Multatuliweg 29,1,1966
0503100000013842,8993501.488663983,0.0014041690809964333,6.659673018715525,84368.6738,445657.4336,Multatuliweg 35,1,1966
0503100000013843,7900194.052696807,0.001233469326340958,5.850080665653795,84390.7586,445684.11960000003,Aagje Dekenlaan 18,1,1966
0503100000013844,10499533.587305754,0.0016393081656528921,7.774887303750805,84419.238,445687.03020000004,Staringpad 2,1,1966
0503100000013845,8332849.172673361,0.0013010204289867562,6.1704610683866825,84424.137,445688.6578,Staringpad 4,1,1966
0503100000013846,8891559.366425766,0.0013882527022335577,6.584185045338728,84364.8128,445669.084,Multatuliweg 31,1,1966
0503100000013849,10079538.970775792,0.0015737337666871856,7.463881982938224,84386.887,445696.5631428571,Aagje Dekenlaan 14,1,1966
0503100000013850,7572958.665048191,0.0011823775670163784,5.607763400833267,84392.671,445678.3608,Aagje Dekenlaan 20,1,1966
0503100000013851,9023815.467036976,0.0014089020485960947,6.682120469701664,84396.539,445666.7136,Aagje Dekenlaan 24,1,1966
0503100000013852,8966071.19315282,0.0013998863471927066,6.6393609301323036,84411.51699999999,445735.2768,Aagje Dekenlaan 35,1,1966
0503100000013853,8836282.281658668,0.0013796222068235761,6.543252455241233,84428.95479999999,445690.2584,Staringpad 6,1,1966
0503100000013854,8494781.659887958,0.001326303194775164,6.29037180808199,84388.8424,445689.8892,Aagje Dekenlaan 16,1,1966
0503100000013855,7644135.735611042,0.0011934905514180858,5.660469904187506,84413.1144,445730.45879999996,Aagje Dekenlaan 37,1,1966
0503100000013864,8222934.576828514,0.0012838592957807305,6.089069491453759,84454.4192,445632.16780000005,Betje Wolfflaan 30,1,1966
0503100000013866,7364305.22143818,0.0011498001871682836,5.453255869987446,84499.4696,445632.671,Betje Wolfflaan 46,1,1966
0503100000013867,9990561.149148785,0.0015598415239182772,7.3979940527810575,84464.10819999999,445635.38279999996,Betje Wolfflaan 34,1,1966
0503100000013868,8648073.130165262,0.0013502368254322762,6.403883888987493,84494.6252,445631.0712,Betje Wolfflaan 44,1,1966
0503100000013869,8642696.132769171,0.0013493973066417688,6.399902231284362,84469.91542857143,445637.009,Betje Wolfflaan 36,1,1966
0503100000013870,8191474.7969525475,0.001278947432447804,6.0657735763445215,84484.93539999999,445627.8718,Betje Wolfflaan 40,1,1966
0503100000013871,8028851.272653988,0.0012535567739872992,5.945351124828319,84489.78020000001,445629.4714,Betje Wolfflaan 42,1,1966
0503100000013872,8076172.266652273,0.001260945072831544,5.98039224283407,84487.9936,445668.178,Betje Wolfflaan 13,1,1966
0503100000013873,10097115.79158968,0.001576478062483454,7.476897589760171,84489.60560000001,445663.2946,Betje Wolfflaan 15,1,1966
0503100000013875,10924653.81102625,0.0017056828334735435,8.089688128233936,84478.3936,445697.262,Betje Wolfflaan 1,1,1966
0503100000013876,8208414.715712213,0.0012815922877565953,6.078317558245807,84483.2056,445682.68379999994,Betje Wolfflaan 7,1,1966
0503100000013877,7220250.583096508,0.0011273087171453497,5.346583647895296,84480.01359999999,445692.3538,Betje Wolfflaan 3,1,1966
0503100000013878,8524146.134441186,0.0013308879148977236,6.312116153055677,84481.6096,445687.5188,Betje Wolfflaan 5,1,1966
0503100000013880,8698290.704537207,0.001358077371780615,6.4410699199823975,84484.8016,445677.8488,Betje Wolfflaan 9,1,1966
0503100000013881,9152774.104643356,0.0014290365570389463,6.77761412814827,84486.3976,445673.01339999994,Betje Wolfflaan 11,1,1966
0503100000014645,10009156.965366658,0.0015627449170184998,7.411764224018952,84335.8826,445506.96880000003,Herman Gorterhof 157,1,1967
0503100000014648,7537736.097383369,0.0011768782138967297,5.581681147572623,84327.26759999999,445529.76279999997,Herman Gorterhof 161,1,1967
0503100000014649,7699217.254867218,0.001202090512887078,5.701257678346725,84329.41780000001,445524.0738,Herman Gorterhof 160,1,1967
0503100000014654,9525594.717331726,0.0014872456069573805,7.053687176923687,84341.633,445490.7138,Herman Heyermanslaan 1,1,1967
0503100000014719,9063216.25968391,0.0014150537543439964,6.711296691670108,84333.71119999999,445512.7142,Herman Gorterhof 158,1,1967
0503100000014723,8657552.140206188,0.001351716797702776,6.410903080288373,84331.56659999999,445518.3888,Herman Gorterhof 159,1,1967
0503100000014725,11453257.293641193,0.001788214500069754,8.481118135245893,84313.8058,445564.29240000003,Nicolaas Beetslaan 2,1,1967
0503100000014726,8282223.428307722,0.0012931161544358191,6.13297278818467,84336.6542,445572.91380000004,Nicolaas Beetslaan 10,1,1967
0503100000014729,8042269.428804549,0.0012556517711376693,5.955287247326262,84319.56539999999,445566.46559999994,Nicolaas Beetslaan 4,1,1967
0503100000014731,8080843.902529531,0.0012616744624541275,5.983851581495909,84330.9732,445570.7704,Nicolaas Beetslaan 8,1,1967
0503100000014733,8175869.009945387,0.0012765108771608904,6.054217516805487,84261.79060000001,445743.6438,Willem Bilderdijkhof 160,1,1967
0503100000014739,8124519.870924279,0.001268493657900949,6.016193564054249,84295.7132,445717.709,Potgieterlaan 9,1,1967
0503100000014741,9308077.58935739,0.001453284326573573,6.892616102425609,84272.5496,445710.08959999995,Potgieterlaan 1,1,1967
0503100000014744,7935438.959051765,0.0012389721672343102,5.876179460677637,84284.17480000001,445713.91380000004,Potgieterlaan 5,1,1967
0503100000014745,8800204.204934277,0.0013739892817718525,6.5165366989330336,84289.93960000001,445715.80999999994,Potgieterlaan 7,1,1967
0503100000014747,9353969.845359178,0.001460449554379018,6.926599242301477,84263.7032,445737.87980000005,Willem Bilderdijkhof 159,1,1967
0503100000014748,10634855.892108707,0.0016604362431445108,7.875093247260411,84267.5534,445726.2774,Willem Bilderdijkhof 157,1,1967
0503100000014835,8590099.309421128,0.0013411852845281297,6.360954370346926,84292.27514285714,445740.78571428574,Multatuliweg 14,1,1967
0503100000014836,8611422.459167385,0.0013445145003647971,6.376744127564199,84265.6152,445732.11840000004,Willem Bilderdijkhof 158,1,1967
0503100000014837,9530382.79512208,0.001487993176833151,7.057232740630118,84295.4184,445735.497,Multatuliweg 16,1,1967
0503100000014838,10850996.47556638,0.0016941826015369947,8.035144992814336,84254.0882,445766.855,Willem Bilderdijkhof 164,1,1967
0503100000014843,7192886.734464174,0.0011230363577939867,5.32632076311625,84259.4254,445788.43159999995,Isaäc da Costalaan 6,1,1967
0503100000014847,8849059.998173743,0.0013816172111585196,6.552714333245423,84283.8988,445770.1688,Multatuliweg 4,1,1967
0503100000014848,8006126.19229185,0.0012500086725889847,5.928523240302294,84260.28511111111,445756.284,Willem Bilderdijkhof 162,1,1967
0503100000014850,7714679.51065018,0.0012045046584254157,5.712707453250977,84254.290625,445784.083125,Isaäc da Costalaan 4,1,1967
0503100000014852,10361799.829259312,0.0016178035842946707,7.672895683091779,84277.3336,445792.57680000004,Isaäc da Costalaan 12,1,1967
0503100000014854,12003955.755160665,0.0018741958893643057,8.88890943769379,84281.9516,445776.029,Multatuliweg 2,1,1967
0503100000015289,8188774.45585307,0.0012785258240803836,6.06377397821423,84355.940625,445533.483,Multatuliweg 26,1,1967
0503100000015290,7921247.672166867,0.0012367564600052137,5.865670836146098,84359.24399999999,445497.6558333333,Herman Heyermanslaan 7,1,1967
0503100000015291,8295001.017048761,0.001295111138821208,6.142434571572398,84390.47219999999,445533.5006,Multatuliweg 43,1,1966
0503100000015292,8674592.989770724,0.0013543774114918095,6.423521801284192,84394.745,445522.1454,Multatuliweg 47,1,1966
0503100000015293,9393063.656268064,0.0014665533306007456,6.9555481447992245,84354.82560000001,445540.1864,Multatuliweg 24,1,1967
0503100000015294,8857006.736532087,0.0013828579475181698,6.55859887989264,84359.124,445528.8121999999,Multatuliweg 28,1,1967
0503100000015295,8710312.866921287,0.001359954410298674,6.449972311398777,84361.2684,445523.1376,Multatuliweg 30,1,1967
0503100000015297,8174305.270843399,0.0012762667281939364,6.053059570579654,84388.336,445539.17819999997,Multatuliweg 41,1,1966
0503100000015298,7551338.682074549,0.001179002006155959,5.591753839100705,84418.1164,445543.97180000006,Busken Huetpad 8,1,1966
0503100000015299,9870770.15880593,0.0015411383742014067,7.30928902201222,84370.34850000001,445499.92699999997,Herman Heyermanslaan 11,1,1967
0503100000015300,8141420.47056743,0.0012711323742562114,6.028708430214608,84396.8818,445516.46660000004,Multatuliweg 49,1,1966
0503100000015304,8223473.29201266,0.0012839434062026827,6.0894684091590765,84386.199,445544.85719999997,Multatuliweg 39,1,1966
0503100000015305,8969427.723910721,0.001400410407450616,6.641846435622357,84396.70133333333,445529.0741111111,Multatuliweg 45,1,1966
0503100000015306,7657467.92869268,0.0011955721270236169,5.670342371174697,84422.4058,445532.62240000005,Busken Huetpad 12,1,1966
0503100000015307,8648634.321056787,0.0013503244450206434,6.404299449917054,84364.54357142856,445499.51614285714,Herman Heyermanslaan 9,1,1967
0503100000015312,7428572.536551116,0.0011598343409307517,5.5008457108277895,84424.5508,445526.947,Busken Huetpad 14,1,1966
0503100000015314,10285703.414016576,0.0016059225351178626,7.6165464131159215,84373.8536,445634.3348,Betje Wolfflaan 2,1,1966
0503100000015316,8698460.521988994,0.0013581038856379276,6.441195669525353,84414.201,445633.23660000006,Betje Wolfflaan 16,1,1966
0503100000015317,9524029.062732952,0.0014870011589209968,7.0525278122756445,84413.8268,445555.322,Busken Huetpad 4,1,1966
0503100000015318,9518965.789991874,0.0014862106224385562,7.048778467162103,84377.00779999999,445568.1766,Nicolaas Beetslaan 14,1,1966
0503100000015402,10974836.976082295,0.001713518007442999,8.12684867918717,84406.3646,445577.4072000001,Nicolaas Beetslaan 24,1,1966
0503100000015404,9632144.512254938,0.001503881388672241,7.132587124323953,84399.839,445642.63714285713,Betje Wolfflaan 12,1,1966
0503100000015405,9983299.38376055,0.0015587077334313947,7.39261672748843,84409.286,445631.61,Betje Wolfflaan 14,1,1966
0503100000015406,9036303.414551664,0.0014108518108558034,6.691367774239005,84444.6648,445628.9314,Betje Wolfflaan 26,1,1966
0503100000015408,7797644.4479792155,0.0012174581004136202,5.774142852502986,84423.906,445636.44859999995,Betje Wolfflaan 20,1,1966
0503100000015409,7852312.4179618005,0.001225993493804853,5.814624394107205,84378.7672,445635.96099999995,Betje Wolfflaan 4,1,1966
0503100000015410,7566646.3267843425,0.001181392012032031,5.603089124760287,84394.2458,445574.684,Nicolaas Beetslaan 20,1,1966
0503100000015412,8060717.695988156,0.0012585321271825127,5.968948158747645,84383.6184,445637.5666,Betje Wolfflaan 6,1,1966
0503100000015413,9422442.649457905,0.001471140317540146,6.977303240799379,84388.47,445639.17199999996,Betje Wolfflaan 8,1,1966
0503100000015414,10323902.646579858,0.0016118866394603994,7.644832881824241,84434.571,445639.6785714286,Betje Wolfflaan 24,1,1966
0503100000015415,9239494.67312967,0.001442576371438088,6.841830566077806,84382.8302,445570.37460000004,Nicolaas Beetslaan 16,1,1966
0503100000015416,8459481.418984614,0.001320791714414519,6.264232037916334,84419.0534,445634.84280000004,Betje Wolfflaan 18,1,1966
0503100000015418,7244252.529065952,0.0011310561775150977,5.364357049297502,84388.5404,445572.53020000004,Nicolaas Beetslaan 18,1,1966
0503100000015420,7973882.535730073,0.0012449744213955665,5.90464686580012,84429.70514285714,445635.66642857145,Betje Wolfflaan 22,1,1966
0503100000015424,8676804.453316618,0.0013547226906624207,6.425159386392398,84408.3198,445744.9166,Aagje Dekenlaan 31,1,1966
0503100000015425,7746882.524899354,0.001209532564072685,5.736553732187703,84416.3118,445720.8164,Aagje Dekenlaan 41,1,1966
0503100000015428,8862599.598116383,0.0013837311695130581,6.562740384671095,84366.7292,445663.3008,Multatuliweg 33,1,1966
0503100000015431,8333072.171388606,0.0013010552461157068,6.170626198567512,84394.5916,445672.5782,Aagje Dekenlaan 22,1,1966
0503100000015432,8869107.02857491,0.0013847471845388093,6.567559126192453,84417.9284,445715.9416,Aagje Dekenlaan 43,1,1966
0503100000018688,702437184.2589802,0.10967258711436306,520.1535763627221,84422.5537,445481.86600000004,"Albert Verweylaan 1-15, Multatuliweg 67",9,1967
0503100000018691,9514687.831777263,0.0014855426983088585,7.045610646160133,84493.93179999999,445346.1268,Willem Kloospad 10,1,1966
0503100000018692,10232275.970947322,0.0015975808270824433,7.57698347964493,84490.4986,445354.7672,Willem Kloospad 8,1,1966
0503100000018693,9913618.87900726,0.001547828410128216,7.341018428647774,84454.5516,445358.5658,Multatuliweg 69,1,1966
0503100000018694,8262550.666235296,0.0012900446161395595,6.1184051403177655,84456.94820000001,445352.9018,Multatuliweg 71,1,1966
0503100000018695,6595501.236714462,0.0010297656504467839,4.883957787344206,84458.8654,445348.3706,Multatuliweg 73,1,1966
0503100000018698,8949309.630158111,0.001397269338841064,6.626949020380794,84550.24879999999,445199.3256,Frederik van Eedenlaan 32,1,1966
0503100000018699,8312002.385813619,0.001297765588412874,6.155024057101174,84545.53959999999,445197.31919999997,Frederik van Eedenlaan 30,1,1966
0503100000018700,10901679.325230181,0.0017020957920250827,8.072675559395448,84585.30960000001,445249.4882,Frederik van Eedenlaan 44,1,1966
0503100000018701,8602799.611318719,0.0013431682020009735,6.370358922954555,84509.6838,445252.1154,Frederik van Eedenlaan 21,1,1966
0503100000018704,8124999.014284678,0.0012685684672833553,6.016548368922337,84546.2886,445334.2954,P.C. Boutenspad 7,1,1966
0503100000018705,8325026.971254356,0.0012997991367690656,6.164668741137638,84551.95619999999,445336.696,P.C. Boutenspad 9,1,1966
0503100000018706,9033119.992068447,0.0014103547782563963,6.689010455140834,84517.72766666666,445353.246,Louis Couperuslaan 14,1,1966
0503100000018707,8873125.559342844,0.0013853746038662513,6.570534841598052,84546.1558,445366.237,Louis Couperuslaan 24,1,1966
0503100000018708,382653548.30130076,0.05974428112738115,283.35432137861324,84538.73215,445568.57395,Nicolaas Beetslaan 1-117,59,1966
0503100000018710,6907052.763888584,0.00107840866475512,5.114661179351911,84562.647,445423.9016,Albert Verweylaan 44,1,1966
0503100000018711,9052504.236456187,0.001413381269847247,6.703364456138103,84557.8628,445422.0824,Albert Verweylaan 42,1,1966
0503100000018712,10502467.900775077,0.0016397663044826645,7.777060158035059,84555.65388888889,445454.02722222224,Albert Verweylaan 47,1,1966
0503100000018785,9681351.029454522,0.0015115640771248158,7.169024469150334,84399.063,445510.6692,Multatuliweg 51,1,1966
0503100000018786,9128171.484591374,0.0014251953125101005,6.759395928578678,84426.7396,445521.15640000004,Busken Huetpad 16,1,1966
0503100000018787,9352369.770412093,0.0014601997322412437,6.925414389442281,84411.6146,445561.17520000006,Busken Huetpad 2,1,1966
0503100000018788,9439239.979962576,0.0014737629103275787,6.9897416363330205,84514.8556,445219.7212,Frederik van Eedenlaan 16,1,1966
0503100000018789,7347355.446776561,0.001147153793042514,5.440704589807022,84517.2826,445214.0506,Frederik van Eedenlaan 18,1,1966
0503100000018790,9211682.494501567,0.001438234013641855,6.821235693676356,84521.32759999999,445204.5996,Frederik van Eedenlaan 22,1,1966
0503100000018791,10849023.50497802,0.0016938745586349746,8.03368401134782,84524.968,445196.09380000003,Frederik van Eedenlaan 26,1,1966
0503100000018792,8753502.452859866,0.0013666976661120445,6.481954128550549,84523.35,445199.87419999996,Frederik van Eedenlaan 24,1,1966
0503100000018793,9522377.116403507,0.001486743238025315,7.051304548743366,84540.8304,445195.31320000003,Frederik van Eedenlaan 28,1,1966
0503100000018794,10987203.450858478,0.0017154488039790895,8.136006033362003,84500.0696,445274.8678,Frederik van Eedenlaan 13,1,1966
0503100000018795,8093632.187753512,0.0012636711168976843,5.993321285611612,84501.9924,445270.31739999994,Frederik van Eedenlaan 15,1,1966
0503100000018796,8943777.624118505,0.001396405618315027,6.6228525790328066,84507.28020000001,445257.80360000004,Frederik van Eedenlaan 19,1,1966
0503100000018797,9877713.254575107,0.001542222410315457,7.31443037297754,84522.4484,445297.4824,Willem Kloospad 26,1,1966
0503100000018798,8865911.585628022,0.0013842482751661067,6.56519290596076,84524.36559999999,445292.9534,Willem Kloospad 28,1,1966
0503100000018799,7113141.531048798,0.0011105856177641125,5.267269571516764,84527.2416,445286.16,Willem Kloospad 30,1,1966
0503100000018800,7867183.700843324,0.0012283153698442698,5.82563655455268,84529.63859999999,445280.4992000001,Willem Kloospad 32,1,1966
0503100000018801,7727316.836831232,0.0012064777434037488,5.722065372444379,84532.03540000001,445274.8382,Willem Kloospad 34,1,1966
0503100000018802,8400172.830198674,0.0013115317741436779,6.22031412574234,84534.43179999999,445269.1772,Willem Kloospad 36,1,1966
0503100000018803,9551259.02282114,0.0014912526140501024,7.072691552808581,84540.3152,445259.6504,Willem Kloospad 40,1,1966
0503100000018804,10517492.344734095,0.0016421120937943146,7.788185734005798,84529.1855,445326.1265,P.C. Boutenspad 1,1,1966
0503100000018805,8709081.436431188,0.0013597621451812698,6.449060439151947,84534.9532,445329.49460000003,P.C. Boutenspad 3,1,1966
0503100000018806,8684510.680437256,0.0013559258756363239,6.430865834864786,84540.621,445331.8948,P.C. Boutenspad 5,1,1966
0503100000018807,9329869.690454772,0.0014566867604987204,6.908753117344914,84509.7932,445304.9102,Willem Kloospad 24,1,1966
0503100000018808,9945676.37478604,0.001552833595755135,7.364756951397188,84508.9302,445311.2924,Willem Kloospad 22,1,1966
0503100000018809,11377554.085297542,0.0017763948428847994,8.425060034330262,84502.97020000001,445320.9406,Willem Kloospad 18,1,1966
0503100000018810,8176642.880679605,0.001276631702776925,6.054790566807773,84500.7106,445330.09479999996,Willem Kloospad 16,1,1966
0503100000018811,8480004.054481708,0.0013239959447425955,6.279429015652447,84498.292,445335.8148,Willem Kloospad 14,1,1966
0503100000018812,7711083.283698341,0.0012039431740357835,5.71004445312466,84495.8734,445341.5346,Willem Kloospad 12,1,1966
0503100000018813,10281324.954236556,0.001605238919525733,7.6133041708705305,84473.5812,445308.49639999995,Multatuliweg 85,1,1966
0503100000018814,8698290.704537207,0.001358077371780615,6.4410699199823975,84475.5068,445303.9488,Multatuliweg 87,1,1966
0503100000018815,9254020.727916103,0.0014448443464893713,6.852587085688274,84478.3958,445297.1274,Multatuliweg 89,1,1966
0503100000018879,9289482.31011255,0.0014503810173117678,6.878846328815361,84485.1358,445281.21040000004,Multatuliweg 95,1,1966
0503100000018880,8390081.604331492,0.0013099562156840602,6.212841589631889,84483.2102,445285.75800000003,Multatuliweg 93,1,1966
0503100000018881,8498152.149085477,0.001326829434385504,6.292867649773557,84461.7412,445341.5738,Multatuliweg 75,1,1966
0503100000018882,7721201.1391961165,0.0012055228902201722,5.717536708432643,84464.13759999999,445335.9098,Multatuliweg 77,1,1966
0503100000018883,7675120.440409743,0.0011983282405558459,5.683414026985603,84466.5336,445330.24639999995,Multatuliweg 79,1,1966
0503100000018884,8762694.289978407,0.0013681328016369211,6.4887606687760595,84468.4508,445325.71560000005,Multatuliweg 81,1,1966
0503100000018892,9022250.318907265,0.0014086576796354968,6.680961480093125,84523.5238,445356.63039999997,Louis Couperuslaan 16,1,1966
0503100000018893,7388960.354138414,0.001153649630576857,5.471512955086456,84529.18179999999,445359.032,Louis Couperuslaan 18,1,1966
0503100000018894,7470873.764985866,0.00116643889613443,5.532169700713212,84534.8398,445361.434,Louis Couperuslaan 20,1,1966
0503100000018895,8394431.273351397,0.001310635336130976,6.216062512366902,84540.4978,445363.8356,Louis Couperuslaan 22,1,1966
0503100000018896,9134175.42874518,0.0014261327174524838,6.763841839321828,84488.0828,445360.488,Willem Kloospad 6,1,1966
0503100000018897,9264958.843026401,0.0014465521310559966,6.860686741886417,84484.0958,445365.546,Willem Kloospad 4,1,1966
0503100000018899,8630274.442771595,0.001347457889269091,6.390703990329159,84570.8447142857,445205.4607142857,Frederik van Eedenlaan 40,1,1966
0503100000018900,8165555.344316797,0.0012749005888426357,6.0465802644185995,84564.3762,445205.3442,Frederik van Eedenlaan 38,1,1966
0503100000018901,8754519.224483851,0.0013668564162138414,6.482707046261075,84559.6668,445203.3382,Frederik van Eedenlaan 36,1,1966
0503100000018902,7537871.339728996,0.0011768993294900736,5.581781294306497,84554.9578,445201.33219999995,Frederik van Eedenlaan 34,1,1966
0503100000018903,9251564.015331345,0.0014444607762129043,6.8507678940712955,84595.6682,445225.08040000004,Frederik van Eedenlaan 54,1,1966
0503100000018904,8598492.348916993,0.0013424957025639226,6.36716940225036,84593.3012,445230.6586,Frederik van Eedenlaan 52,1,1966
0503100000018905,7498496.194089042,0.001170751628048422,5.552624063904419,84586.871,445238.85099999997,Frederik van Eedenlaan 48,1,1966
0503100000018906,8902703.492837733,0.0013899926516583866,6.592437252565966,84584.205,445242.852875,Frederik van Eedenlaan 46,1,1966
0503100000018907,9547893.968295228,0.0014907272229633152,7.070199735482374,84642.3708,445238.3996,Frederik van Eedenlaan 70,1,1966
0503100000018908,9291611.674199808,0.0014507134781688968,6.880423119409859,84632.9946,445234.4096,Frederik van Eedenlaan 66,1,1966
0503100000018909,7853477.216048681,0.0012261753555036878,5.815486925169354,84628.3064,445232.41459999996,Frederik van Eedenlaan 64,1,1966
0503100000018910,7798016.041339217,0.0012175161178507078,5.77441801677317,84623.61799999999,445230.4192,Frederik van Eedenlaan 62,1,1966
0503100000018911,7888838.446643681,0.0012316963582777543,5.841671858101086,84614.2418,445226.429,Frederik van Eedenlaan 58,1,1966
0503100000018912,9274743.381349374,0.001448079805922372,6.867932176376222,84609.5538,445224.434,Frederik van Eedenlaan 56,1,1966
0503100000018979,9731254.966331389,0.0015193556547735015,7.20597825209744,84573.7948,445209.357,Frederik van Eedenlaan 42,1,1966
0503100000018980,8882951.040188055,0.0013869086711509632,6.577810593958046,84637.6828,445236.4046,Frederik van Eedenlaan 68,1,1966
0503100000018981,9441733.198265534,0.001474152180297412,6.991587860374113,84589.0728,445284.29819999996,Frederik van Eedenlaan 35,1,1966
0503100000018982,8000382.082698246,0.001249111836012112,5.924269736622411,84583.4038,445281.89239999995,Frederik van Eedenlaan 33,1,1966
0503100000018983,8819976.367352638,0.001377076339595471,6.531177952592156,84577.7348,445279.48660000006,Frederik van Eedenlaan 31,1,1966
0503100000018984,8944107.807662826,0.001396457170374542,6.623097079402782,84566.3968,445274.67520000006,Frederik van Eedenlaan 27,1,1966
0503100000018985,10090488.665949356,0.0015754433592667203,7.471990214154114,84560.6562,445272.23899999994,Frederik van Eedenlaan 25,1,1966
0503100000018986,8047735.90141989,0.0012565052598303937,5.959335161281668,84554.89,445301.7862,P.C. Boutenspad 4,1,1966
0503100000018987,8688754.4911091,0.0013565884682581759,6.434008369667658,84560.5622,445304.184,P.C. Boutenspad 6,1,1966
0503100000018988,8168602.690889463,0.0012753763757029383,6.048836819529447,84566.2346,445306.5816,P.C. Boutenspad 8,1,1966
0503100000018989,11356956.346387535,0.0017731788865465118,8.40980744264076,84577.5788,445311.3772,P.C. Boutenspad 12,1,1966
0503100000018990,9889101.633128503,0.0015440004951990274,7.322863448512644,84557.6238,445339.0964,P.C. Boutenspad 11,1,1966
0503100000019096,9291868.767596815,0.0014507536185524236,6.880613496646299,84448.3074,445292.62860000005,Frederik van Eedenlaan 11,1,1966
0503100000019098,8942836.485342354,0.0013962586768849219,6.622155667321357,84424.4434,445346.5594,Multatuliweg 34,1,1966
0503100000019099,8138837.098989178,0.0012707290285182383,6.026795447821854,84394.9268,445355.407,Louis Couperuslaan 4,1,1966
0503100000019100,10038725.784711197,0.001567361541804464,7.433659885973565,84389.2378,445352.9938,Louis Couperuslaan 2,1,1966
0503100000019102,7827406.908868385,0.0012221049587487873,5.79618190570201,84511.6088,445247.55980000005,Frederik van Eedenlaan 23,1,1966
0503100000019103,7850693.784995767,0.001225740774175324,5.813425799065588,84442.6276,445290.21880000003,Frederik van Eedenlaan 9,1,1966
0503100000019104,8859543.231347073,0.0013832539743157193,6.56047715011951,84436.9476,445287.8092,Frederik van Eedenlaan 7,1,1966
0503100000019105,8626511.46737834,0.0013468703701914081,6.387917513257006,84431.26759999999,445285.3994,Frederik van Eedenlaan 5,1,1966
0503100000019106,7934924.749593228,0.00123889188292861,5.875798689421715,84425.5876,445282.9896,Frederik van Eedenlaan 3,1,1966
0503100000019107,9858986.257020425,0.0015392985356733806,7.300563062176105,84419.90900000001,445280.5804,Frederik van Eedenlaan 1,1,1966
0503100000019108,8692847.83949481,0.0013572275689741993,6.437039487395818,84426.3622,445342.0298,Multatuliweg 36,1,1966
0503100000019109,8869050.462469244,0.0013847383527866037,6.567517239084506,84429.2404,445335.23600000003,Multatuliweg 38,1,1966
0503100000019110,8592393.320181895,0.001341543451921086,6.362653081531595,84431.6384,445329.5744,Multatuliweg 40,1,1966
0503100000019111,8543665.724400679,0.00133393553819877,6.326570377225593,84434.0364,445323.9124,Multatuliweg 42,1,1966
