techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LQHtransmission425_to_LQHtransmission443_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission443,LQHtransmission425,
LQHtransmission443_to_LQHtransmission805_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission805,LQHtransmission443,
LQHtransmission805_to_LQHtransmission705_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission705,LQHtransmission805,
LQHtransmission705_to_LQHtransmission702_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission702,LQHtransmission705,
LQHtransmission702_to_LQHtransmission6_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission6,LQHtransmission702,
LQHtransmission6_to_LQHtransmission192_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission192,LQHtransmission6,
LQHtransmission192_to_LQHtransmission210_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission210,LQHtransmission192,
LQHtransmission681_to_LQHtransmission195_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission195,LQHtransmission681,
LQHtransmission195_to_LQHtransmission100_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission100,LQHtransmission195,
LQHtransmission100_to_LQHtransmission82_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission82,LQHtransmission100,
LQHtransmission82_to_LQHtransmission234_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission234,LQHtransmission82,
LQHtransmission234_to_LQHtransmission108_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission108,LQHtransmission234,
LQHtransmission108_to_LQHtransmission131_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission131,LQHtransmission108,
LQHtransmission131_to_LQHtransmission461_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission461,LQHtransmission131,
LQHtransmission461_to_LQHtransmission173_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission173,LQHtransmission461,
LQHtransmission173_to_LQHtransmission186_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission186,LQHtransmission173,
LQHtransmission186_to_LQHtransmission132_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission132,LQHtransmission186,
LQHtransmission132_to_LQHtransmission295_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission295,LQHtransmission132,
LQHtransmission295_to_LQHtransmission772_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission772,LQHtransmission295,
LQHtransmission772_to_LQHtransmission89_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission89,LQHtransmission772,
LQHtransmission89_to_LQHtransmission841_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission841,LQHtransmission89,
LQHtransmission841_to_LQHtransmission512_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission512,LQHtransmission841,
LQHtransmission512_to_LQHtransmission258_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission258,LQHtransmission512,
LQHtransmission258_to_LQHtransmission619_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission619,LQHtransmission258,
LQHtransmission619_to_LQHtransmission824_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission824,LQHtransmission619,
LQHtransmission210_to_LQHtransmission704_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission704,LQHtransmission210,
LQHtransmission777_to_LQHtransmission193_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission193,LQHtransmission777,
LQHtransmission193_to_LQHtransmission25_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission25,LQHtransmission193,
LQHtransmission25_to_LQHtransmission154_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission154,LQHtransmission25,
LQHtransmission154_to_LQHtransmission429_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission429,LQHtransmission154,
LQHtransmission429_to_LQHtransmission638_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission638,LQHtransmission429,
LQHtransmission638_to_LQHtransmission615_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission615,LQHtransmission638,
LQHtransmission615_to_LQHtransmission453_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission453,LQHtransmission615,
LQHtransmission453_to_LQHtransmission471_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission471,LQHtransmission453,
LQHtransmission471_to_LQHtransmission311_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission311,LQHtransmission471,
LQHtransmission311_to_LQHtransmission458_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission458,LQHtransmission311,
LQHtransmission458_to_LQHtransmission147_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission147,LQHtransmission458,
LQHtransmission147_to_LQHtransmission249_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission249,LQHtransmission147,
LQHtransmission249_to_LQHtransmission791_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission791,LQHtransmission249,
LQHtransmission791_to_LQHtransmission744_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission744,LQHtransmission791,
LQHtransmission744_to_LQHtransmission741_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission741,LQHtransmission744,
LQHtransmission741_to_LQHtransmission850_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission850,LQHtransmission741,
LQHtransmission850_to_LQHtransmission247_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission247,LQHtransmission850,
LQHtransmission247_to_LQHtransmission571_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission571,LQHtransmission247,
LQHtransmission571_to_LQHtransmission556_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission556,LQHtransmission571,
LQHtransmission556_to_LQHtransmission525_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission525,LQHtransmission556,
LQHtransmission525_to_LQHtransmission278_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission278,LQHtransmission525,
LQHtransmission278_to_LQHtransmission345_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission345,LQHtransmission278,
LQHtransmission345_to_LQHtransmission821_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission821,LQHtransmission345,
