techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from
LQHtransmission702_to_LQHtransmission485_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission485,LQHtransmission702
LQHtransmission485_to_LQHtransmission873_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission873,LQHtransmission485
LQHtransmission873_to_LQHtransmission814_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission814,LQHtransmission873
LQHtransmission814_to_LQHtransmission596_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission596,LQHtransmission814
LQHtransmission596_to_LQHtransmission517_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission517,LQHtransmission596
LQHtransmission517_to_LQHtransmission331_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission331,LQHtransmission517
LQHtransmission331_to_LQHtransmission605_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission605,LQHtransmission331
LQHtransmission605_to_LQHtransmission36_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission36,LQHtransmission605
LQHtransmission36_to_LQHtransmission336_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission336,LQHtransmission36
LQHtransmission336_to_LQHtransmission831_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission831,LQHtransmission336
LQHtransmission831_to_LQHtransmission128_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission128,LQHtransmission831
LQHtransmission128_to_LQHtransmission1003_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1003,LQHtransmission128
LQHtransmission1003_to_LQHtransmission927_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission927,LQHtransmission1003
LQHtransmission927_to_LQHtransmission611_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission611,LQHtransmission927
LQHtransmission611_to_LQHtransmission197_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission197,LQHtransmission611
LQHtransmission197_to_LQHtransmission902_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission902,LQHtransmission197
LQHtransmission902_to_LQHtransmission298_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission298,LQHtransmission902
LQHtransmission298_to_LQHtransmission234_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission234,LQHtransmission298
LQHtransmission234_to_LQHtransmission774_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission774,LQHtransmission234
LQHtransmission774_to_LQHtransmission624_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission624,LQHtransmission774
LQHtransmission624_to_LQHtransmission225_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission225,LQHtransmission624
LQHtransmission225_to_LQHtransmission631_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission631,LQHtransmission225
LQHtransmission631_to_LQHtransmission160_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission160,LQHtransmission631
