techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from
transmission2313_to_transmission2140_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission2140,transmission2313
transmission2313_to_transmission2140_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission2140,transmission2313
transmission2140_to_transmission2469_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission2469,transmission2140
transmission2140_to_transmission2469_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission2469,transmission2140
transmission2469_to_transmission2570_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission2570,transmission2469
transmission2469_to_transmission2570_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission2570,transmission2469
transmission2570_to_transmission3298_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission3298,transmission2570
transmission2570_to_transmission3298_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission3298,transmission2570
transmission3298_to_transmission3347_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission3347,transmission3298
transmission3298_to_transmission3347_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission3347,transmission3298
transmission3347_to_transmission1068_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission1068,transmission3347
transmission3347_to_transmission1068_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission1068,transmission3347
transmission1068_to_transmission2740_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission2740,transmission1068
transmission1068_to_transmission2740_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission2740,transmission1068
transmission2740_to_transmission1398_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission1398,transmission2740
transmission2740_to_transmission1398_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission1398,transmission2740
transmission1398_to_transmission2105_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission2105,transmission1398
transmission1398_to_transmission2105_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission2105,transmission1398
transmission2105_to_transmission754_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission754,transmission2105
transmission2105_to_transmission754_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission754,transmission2105
transmission754_to_transmission818_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission818,transmission754
transmission754_to_transmission818_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission818,transmission754
transmission2874_to_transmission918_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission918,transmission2874
transmission2874_to_transmission918_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission918,transmission2874
transmission918_to_transmission1609_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission1609,transmission918
transmission918_to_transmission1609_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission1609,transmission918
transmission1609_to_transmission1985_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission1985,transmission1609
transmission1609_to_transmission1985_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission1985,transmission1609
transmission1985_to_transmission1079_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission1079,transmission1985
transmission1985_to_transmission1079_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission1079,transmission1985
transmission1079_to_transmission787_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission787,transmission1079
transmission1079_to_transmission787_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission787,transmission1079
transmission787_to_transmission829_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission829,transmission787
transmission787_to_transmission829_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission829,transmission787
transmission829_to_transmission930_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission930,transmission829
transmission829_to_transmission930_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission930,transmission829
transmission930_to_transmission2496_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission2496,transmission930
transmission930_to_transmission2496_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission2496,transmission930
transmission2496_to_transmission1270_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission1270,transmission2496
transmission2496_to_transmission1270_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission1270,transmission2496
transmission1270_to_transmission1323_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission1323,transmission1270
transmission1270_to_transmission1323_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission1323,transmission1270
transmission1323_to_transmission764_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission764,transmission1323
transmission1323_to_transmission764_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission764,transmission1323
transmission764_to_transmission818_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission818,transmission764
transmission764_to_transmission818_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission818,transmission764
transmission818_to_transmission2294_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission2294,transmission818
transmission818_to_transmission2294_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission2294,transmission818
transmission2294_to_transmission2398_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission2398,transmission2294
transmission2294_to_transmission2398_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission2398,transmission2294
transmission2398_to_transmission966_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission966,transmission2398
transmission2398_to_transmission966_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission966,transmission2398
transmission966_to_transmission1889_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission1889,transmission966
transmission966_to_transmission1889_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission1889,transmission966
transmission1889_to_transmission3367_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission3367,transmission1889
transmission1889_to_transmission3367_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission3367,transmission1889
transmission3367_to_transmission2533_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission2533,transmission3367
transmission3367_to_transmission2533_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission2533,transmission3367
transmission2533_to_transmission1088_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission1088,transmission2533
transmission2533_to_transmission1088_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission1088,transmission2533
transmission1088_to_transmission1901_heat,#823740,LQ heat distribution,transmission,10000,0.99,20,transmission1901,transmission1088
transmission1088_to_transmission1901_electricity,#3186cc,LV electricity distribution,transmission,10000,0.99,20,transmission1901,transmission1088
