techs,carrier_out,carrier_in
LVEtransmission880_to_LVEtransmission843_electricity,1,1
LVEtransmission843_to_LVEtransmission724_electricity,1,1
LVEtransmission724_to_LVEtransmission236_electricity,1,1
LVEtransmission668_to_LVEtransmission255_electricity,1,1
LVEtransmission255_to_LVEtransmission250_electricity,1,1
LVEtransmission250_to_LVEtransmission118_electricity,1,1
LVEtransmission118_to_LVEtransmission941_electricity,1,1
LVEtransmission941_to_LVEtransmission728_electricity,1,1
LVEtransmission728_to_LVEtransmission644_electricity,1,1
LVEtransmission644_to_LVEtransmission445_electricity,1,1
LVEtransmission445_to_LVEtransmission386_electricity,1,1
LVEtransmission386_to_LVEtransmission860_electricity,1,1
LVEtransmission860_to_LVEtransmission345_electricity,1,1
LVEtransmission345_to_LVEtransmission617_electricity,1,1
LVEtransmission617_to_LVEtransmission709_electricity,1,1
LVEtransmission709_to_LVEtransmission306_electricity,1,1
LVEtransmission306_to_LVEtransmission84_electricity,1,1
LVEtransmission84_to_LVEtransmission281_electricity,1,1
LVEtransmission281_to_LVEtransmission570_electricity,1,1
LVEtransmission570_to_LVEtransmission413_electricity,1,1
LVEtransmission413_to_LVEtransmission298_electricity,1,1
LVEtransmission298_to_LVEtransmission58_electricity,1,1
LVEtransmission58_to_LVEtransmission577_electricity,1,1
LVEtransmission577_to_LVEtransmission547_electricity,1,1
LVEtransmission547_to_LVEtransmission421_electricity,1,1
LVEtransmission421_to_LVEtransmission465_electricity,1,1
LVEtransmission465_to_LVEtransmission491_electricity,1,1
LVEtransmission491_to_LVEtransmission663_electricity,1,1
LVEtransmission663_to_LVEtransmission634_electricity,1,1
LVEtransmission634_to_LVEtransmission233_electricity,1,1
LVEtransmission233_to_LVEtransmission608_electricity,1,1
LVEtransmission608_to_LVEtransmission594_electricity,1,1
LVEtransmission594_to_LVEtransmission740_electricity,1,1
LVEtransmission740_to_LVEtransmission715_electricity,1,1
LVEtransmission715_to_LVEtransmission510_electricity,1,1
LVEtransmission510_to_LVEtransmission30_electricity,1,1
LVEtransmission30_to_LVEtransmission448_electricity,1,1
LVEtransmission448_to_LVEtransmission313_electricity,1,1
LVEtransmission313_to_LVEtransmission776_electricity,1,1
LVEtransmission776_to_LVEtransmission5_electricity,1,1
