techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from
LQHtransmission368_to_LQHtransmission694_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission694,LQHtransmission368
LQHtransmission694_to_LQHtransmission405_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission405,LQHtransmission694
LQHtransmission347_to_LQHtransmission396_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission396,LQHtransmission347
LQHtransmission396_to_LQHtransmission598_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission598,LQHtransmission396
LQHtransmission598_to_LQHtransmission71_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission71,LQHtransmission598
LQHtransmission71_to_LQHtransmission849_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission849,LQHtransmission71
LQHtransmission849_to_LQHtransmission292_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission292,LQHtransmission849
LQHtransmission292_to_LQHtransmission405_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission405,LQHtransmission292
LQHtransmission672_to_LQHtransmission253_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission253,LQHtransmission672
LQHtransmission253_to_LQHtransmission724_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission724,LQHtransmission253
LQHtransmission724_to_LQHtransmission158_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission158,LQHtransmission724
LQHtransmission158_to_LQHtransmission555_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission555,LQHtransmission158
LQHtransmission555_to_LQHtransmission508_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission508,LQHtransmission555
LQHtransmission508_to_LQHtransmission1052_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1052,LQHtransmission508
LQHtransmission1052_to_LQHtransmission802_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission802,LQHtransmission1052
LQHtransmission802_to_LQHtransmission811_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission811,LQHtransmission802
LQHtransmission491_to_LQHtransmission490_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission490,LQHtransmission491
LQHtransmission490_to_LQHtransmission43_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission43,LQHtransmission490
