name,capacity_kw,distance_m,flow_rate_m^3/s,diameter_mm,final_diameter_mm
Geothermal heat supply,7874.139079434024,,,,
HQ to LQ heat conversion substation,6949.155142941,,,,
Heat transmission main_DN395,7874.139079434024,69.33570375591154,0.07517077880127947,392.9015475842244,395.0
Heat transmission main_DN395,7869.5767901268855,154.82801488885883,0.0751272247267483,392.7877071862292,395.0
Heat transmission main_DN395,7859.389106747199,237.0817192109121,0.07502996760617851,392.5333801223763,395.0
Heat transmission main_DN395,7843.789129623121,481.7624435399594,0.07488104181024459,392.1436199704144,395.0
Heat transmission main_DN395,7812.089160838192,66.72725059817144,0.07457841680991113,391.3504111409547,395.0
LQ heat distribution main_DN100,467.34239847471076,4.789338117355488,0.0044615026107370954,95.71936091048833,100.0
LQ heat distribution main_DN100,467.09335289260827,4.307393285607097,0.00445912508728027,95.69385320912453,100.0
LQ heat distribution main_DN100,466.8693684417567,4.311227540850841,0.004456986810899825,95.67090650565648,100.0
LQ heat distribution main_DN100,466.64518460963245,4.307391027304154,0.00445484663111821,95.64793386357515,100.0
LQ heat distribution main_DN100,466.42120027621263,4.3047818184581965,0.004452708355858832,95.62497615308287,100.0
LQ heat distribution main_DN100,466.1973516216528,0.9546393536810249,0.004450571375863034,95.60202684124194,100.0
LQ heat distribution main_DN100,466.1477103752614,4.823415064314859,0.004450097473749512,95.59693679719206,100.0
LQ heat distribution main_DN100,465.896892791917,4.816930756236541,0.00444770303381305,95.57121467269863,100.0
LQ heat distribution main_DN100,465.6464123925927,4.823412328006214,0.004445311812817114,95.54552021669672,100.0
LQ heat distribution main_DN100,465.3955949515364,4.823410958701308,0.004442917374239011,95.51978426104958,100.0
LQ heat distribution main_DN100,465.1447775816839,4.446201304569387,0.0044405229363406575,95.49404137678778,100.0
LQ heat distribution main_DN100,464.9135751138463,4.4430108745166565,0.004438315752876815,95.47030553869224,100.0
LQ heat distribution main_DN100,464.68253854837144,3.7836676412001826,0.00443611015320641,95.44658083623702,100.0
LQ heat distribution main_DN115,653.2251070526114,4.086248761379603,0.006236039208139489,113.16539225286766,115.0
LQ heat distribution main_DN115,653.0126221170196,4.522251025964577,0.006234010712334316,113.14698520099985,115.0
LQ heat distribution main_DN115,652.7774650636695,4.252664926570507,0.006231765776264148,113.12661062739888,115.0
LQ heat distribution main_DN115,652.5563264874878,4.262546878688524,0.006229654668138309,113.10744729992791,115.0
LQ heat distribution main_DN115,652.334674049796,4.795243279154722,0.006227538654413328,113.0882361838345,115.0
LQ heat distribution main_DN115,652.08532139928,4.79524151223655,0.0062251581995157994,113.0666203263615,115.0
LQ heat distribution main_DN115,651.8359688406438,4.800858399446544,0.006222777745495406,113.04500034358765,115.0
LQ heat distribution main_DN115,651.5863242038726,4.7952379819326705,0.006220394503139595,113.02335089342526,115.0
LQ heat distribution main_DN115,651.336971828812,4.8008548596113565,0.006218014050871714,113.00172264807941,115.0
LQ heat distribution main_DN115,651.0873273761122,4.795234451981907,0.006215630810273147,112.98006492093533,115.0
LQ heat distribution main_DN115,650.8379751846091,4.166253380125157,0.006213250359757606,112.95842840351717,115.0
LQ heat distribution main_DN115,650.6213300088426,4.164129628291262,0.006211182148055777,112.9396265385791,115.0
LQ heat distribution main_DN115,650.4047952681715,4.166252791635484,0.0062091149906269355,112.92083112970239,115.0
LQ heat distribution main_DN115,650.1881501230065,4.761122073538354,0.006207046779217246,112.90202300625047,115.0
LQ heat distribution main_DN115,649.9405717751825,4.752669080813679,0.0062046832627702395,112.88052556914712,115.0
LQ heat distribution main_DN115,649.6934329829802,4.763246005088446,0.006202323942558283,112.85906221508844,115.0
LQ heat distribution main_DN115,649.4457441907156,4.7632456179635545,0.006199959371749075,112.837546998688,115.0
LQ heat distribution main_DN115,649.1980554185815,4.763245234019892,0.0061975948011320425,112.81602768085615,115.0
LQ heat distribution main_DN115,648.9503666664125,4.763244848308787,0.006195230230705609,112.79450425923105,115.0
LQ heat distribution main_DN115,648.7026779343005,4.763244463657569,0.006192865660470649,112.77297673147095,115.0
LQ heat distribution main_DN115,648.4549892221903,4.761119403201557,0.006190501090426638,112.75144509521918,115.0
LQ heat distribution main_DN115,648.2074110132238,4.7632436929424005,0.006188137575305239,112.72991895519786,115.0
LQ heat distribution main_DN115,647.9597223411909,4.763243307586945,0.006185773005643827,112.70837909674029,115.0
LQ heat distribution main_DN115,647.7120336891963,4.76324292258213,0.006183408436173712,112.68683512272595,115.0
LQ heat distribution main_DN115,647.4643450572221,4.763242536163561,0.006181043866894722,112.6652870307923,115.0
LQ heat distribution main_DN115,647.2166564453416,4.752664833097905,0.0061786792978075575,112.64373481858253,115.0
LQ heat distribution main_DN120,683.204559988336,4.884183340928888,0.006522239236165499,115.73309753068504,120.0
LQ heat distribution main_DN120,682.9505824546077,4.896853078765141,0.00651981462963826,115.7115839601976,120.0
LQ heat distribution main_DN120,682.6959460945119,4.086247745945872,0.006517383733599159,115.69001056655912,120.0
LQ heat distribution main_DN120,682.4834612117227,4.084233081333268,0.006515355238298068,115.67200526599179,120.0
LQ heat distribution main_DN120,682.2710810914933,4.086248252602622,0.006513327743116882,115.65400604163742,120.0
LQ heat distribution main_DN120,682.058596182358,4.0842335812785695,0.006511299247564276,115.63599513269065,120.0
LQ heat distribution main_DN125,795.9425918915837,4.8040276741610874,0.007598497297294355,124.91743879574136,125.0
LQ heat distribution main_DN125,795.8763680847965,4.798355573878709,0.007597865089115002,124.91224201365283,125.0
LQ heat distribution main_DN125,795.6927824525274,4.8040283743255285,0.0075961124816470394,124.89783436414666,125.0
LQ heat distribution main_DN125,795.6268535949548,4.798354266243654,0.007595483089211979,124.89265991598603,125.0
