techs,carrier_out,carrier_in
LQHtransmission525_to_LQHtransmission278_heat,1,1
LQHtransmission278_to_LQHtransmission345_heat,1,1
LQHtransmission345_to_LQHtransmission821_heat,1,1
LQHtransmission821_to_LQHtransmission675_heat,1,1
LQHtransmission675_to_LQHtransmission320_heat,1,1
LQHtransmission320_to_LQHtransmission444_heat,1,1
LQHtransmission444_to_LQHtransmission649_heat,1,1
LQHtransmission649_to_LQHtransmission262_heat,1,1
LQHtransmission262_to_LQHtransmission645_heat,1,1
LQHtransmission645_to_LQHtransmission174_heat,1,1
LQHtransmission174_to_LQHtransmission161_heat,1,1
LQHtransmission161_to_LQHtransmission134_heat,1,1
LQHtransmission134_to_LQHtransmission816_heat,1,1
LQHtransmission816_to_LQHtransmission49_heat,1,1
LQHtransmission614_to_LQHtransmission454_heat,1,1
LQHtransmission454_to_LQHtransmission251_heat,1,1
LQHtransmission251_to_LQHtransmission759_heat,1,1
LQHtransmission263_to_LQHtransmission664_heat,1,1
LQHtransmission749_to_LQHtransmission474_heat,1,1
LQHtransmission474_to_LQHtransmission508_heat,1,1
LQHtransmission508_to_LQHtransmission752_heat,1,1
LQHtransmission752_to_LQHtransmission202_heat,1,1
LQHtransmission202_to_LQHtransmission208_heat,1,1
LQHtransmission208_to_LQHtransmission710_heat,1,1
LQHtransmission710_to_LQHtransmission532_heat,1,1
LQHtransmission532_to_LQHtransmission455_heat,1,1
LQHtransmission455_to_LQHtransmission483_heat,1,1
LQHtransmission483_to_LQHtransmission76_heat,1,1
LQHtransmission76_to_LQHtransmission46_heat,1,1
LQHtransmission46_to_LQHtransmission623_heat,1,1
LQHtransmission623_to_LQHtransmission552_heat,1,1
LQHtransmission552_to_LQHtransmission205_heat,1,1
LQHtransmission205_to_LQHtransmission101_heat,1,1
LQHtransmission101_to_LQHtransmission612_heat,1,1
LQHtransmission612_to_LQHtransmission15_heat,1,1
LQHtransmission15_to_LQHtransmission693_heat,1,1
LQHtransmission693_to_LQHtransmission630_heat,1,1
LQHtransmission630_to_LQHtransmission63_heat,1,1
LQHtransmission63_to_LQHtransmission342_heat,1,1
LQHtransmission342_to_LQHtransmission822_heat,1,1
LQHtransmission822_to_LQHtransmission781_heat,1,1
LQHtransmission781_to_LQHtransmission73_heat,1,1
LQHtransmission73_to_LQHtransmission317_heat,1,1
LQHtransmission317_to_LQHtransmission200_heat,1,1
LQHtransmission200_to_LQHtransmission83_heat,1,1
LQHtransmission180_to_LQHtransmission352_heat,1,1
LQHtransmission166_to_LQHtransmission119_heat,1,1
LQHtransmission119_to_LQHtransmission803_heat,1,1
LQHtransmission803_to_LQHtransmission255_heat,1,1
LQHtransmission288_to_LQHtransmission661_heat,1,1
LQHtransmission661_to_LQHtransmission570_heat,1,1
LQHtransmission410_to_LQHtransmission484_heat,1,1
LQHtransmission484_to_LQHtransmission110_heat,1,1
LQHtransmission110_to_LQHtransmission133_heat,1,1
LQHtransmission133_to_LQHtransmission326_heat,1,1
LQHtransmission326_to_LQHtransmission253_heat,1,1
LQHtransmission253_to_LQHtransmission159_heat,1,1
LQHtransmission159_to_LQHtransmission265_heat,1,1
LQHtransmission265_to_LQHtransmission706_heat,1,1
LQHtransmission706_to_LQHtransmission182_heat,1,1
LQHtransmission182_to_LQHtransmission780_heat,1,1
LQHtransmission780_to_LQHtransmission250_heat,1,1
LQHtransmission250_to_LQHtransmission518_heat,1,1
LQHtransmission518_to_LQHtransmission297_heat,1,1
LQHtransmission297_to_LQHtransmission583_heat,1,1
LQHtransmission583_to_LQHtransmission362_heat,1,1
LQHtransmission362_to_LQHtransmission786_heat,1,1
LQHtransmission786_to_LQHtransmission353_heat,1,1
LQHtransmission353_to_LQHtransmission452_heat,1,1
LQHtransmission452_to_LQHtransmission426_heat,1,1
LQHtransmission426_to_LQHtransmission288_heat,1,1
LQHtransmission607_to_LQHtransmission184_heat,1,1
LQHtransmission644_to_LQHtransmission534_heat,1,1
LQHtransmission534_to_LQHtransmission361_heat,1,1
LQHtransmission361_to_LQHtransmission151_heat,1,1
LQHtransmission151_to_LQHtransmission801_heat,1,1
LQHtransmission801_to_LQHtransmission175_heat,1,1
LQHtransmission175_to_LQHtransmission298_heat,1,1
LQHtransmission298_to_LQHtransmission739_heat,1,1
LQHtransmission739_to_LQHtransmission719_heat,1,1
LQHtransmission719_to_LQHtransmission475_heat,1,1
LQHtransmission475_to_LQHtransmission215_heat,1,1
LQHtransmission215_to_LQHtransmission224_heat,1,1
LQHtransmission224_to_LQHtransmission237_heat,1,1
LQHtransmission237_to_LQHtransmission513_heat,1,1
LQHtransmission513_to_LQHtransmission431_heat,1,1
LQHtransmission431_to_LQHtransmission609_heat,1,1
LQHtransmission609_to_LQHtransmission244_heat,1,1
LQHtransmission244_to_LQHtransmission626_heat,1,1
LQHtransmission626_to_LQHtransmission400_heat,1,1
LQHtransmission400_to_LQHtransmission682_heat,1,1
LQHtransmission682_to_LQHtransmission20_heat,1,1
LQHtransmission20_to_LQHtransmission476_heat,1,1
LQHtransmission476_to_LQHtransmission348_heat,1,1
LQHtransmission348_to_LQHtransmission206_heat,1,1
LQHtransmission206_to_LQHtransmission127_heat,1,1
LQHtransmission127_to_LQHtransmission742_heat,1,1
LQHtransmission742_to_LQHtransmission121_heat,1,1
LQHtransmission121_to_LQHtransmission68_heat,1,1
LQHtransmission68_to_LQHtransmission373_heat,1,1
LQHtransmission373_to_LQHtransmission291_heat,1,1
LQHtransmission291_to_LQHtransmission651_heat,1,1
LQHtransmission651_to_LQHtransmission31_heat,1,1
LQHtransmission31_to_LQHtransmission662_heat,1,1
LQHtransmission662_to_LQHtransmission179_heat,1,1
LQHtransmission179_to_LQHtransmission333_heat,1,1
LQHtransmission333_to_LQHtransmission731_heat,1,1
LQHtransmission731_to_LQHtransmission340_heat,1,1
LQHtransmission340_to_LQHtransmission164_heat,1,1
LQHtransmission164_to_LQHtransmission168_heat,1,1
LQHtransmission168_to_LQHtransmission318_heat,1,1
LQHtransmission318_to_LQHtransmission826_heat,1,1
LQHtransmission826_to_LQHtransmission432_heat,1,1
LQHtransmission432_to_LQHtransmission162_heat,1,1
LQHtransmission162_to_LQHtransmission714_heat,1,1
LQHtransmission714_to_LQHtransmission847_heat,1,1
LQHtransmission847_to_LQHtransmission761_heat,1,1
LQHtransmission761_to_LQHtransmission71_heat,1,1
LQHtransmission71_to_LQHtransmission299_heat,1,1
LQHtransmission299_to_LQHtransmission271_heat,1,1
LQHtransmission271_to_LQHtransmission727_heat,1,1
LQHtransmission727_to_LQHtransmission136_heat,1,1
LQHtransmission136_to_LQHtransmission576_heat,1,1
LQHtransmission576_to_LQHtransmission681_heat,1,1
LQHtransmission503_to_LQHtransmission689_heat,1,1
LQHtransmission689_to_LQHtransmission350_heat,1,1
LQHtransmission23_to_LQHtransmission372_heat,1,1
LQHtransmission95_to_LQHtransmission97_heat,1,1
LQHtransmission97_to_LQHtransmission160_heat,1,1
LQHtransmission160_to_LQHtransmission647_heat,1,1
LQHtransmission152_to_LQHtransmission410_heat,1,1
LQHtransmission398_to_LQHtransmission207_heat,1,1
LQHtransmission207_to_LQHtransmission48_heat,1,1
LQHtransmission183_to_LQHtransmission749_heat,1,1
LQHtransmission167_to_LQHtransmission676_heat,1,1
LQHtransmission255_to_LQHtransmission157_heat,1,1
LQHtransmission401_to_LQHtransmission652_heat,1,1
LQHtransmission652_to_LQHtransmission776_heat,1,1
LQHtransmission776_to_LQHtransmission548_heat,1,1
LQHtransmission372_to_LQHtransmission639_heat,1,1
LQHtransmission639_to_LQHtransmission433_heat,1,1
LQHtransmission433_to_LQHtransmission632_heat,1,1
LQHtransmission632_to_LQHtransmission209_heat,1,1
LQHtransmission209_to_LQHtransmission41_heat,1,1
LQHtransmission41_to_LQHtransmission194_heat,1,1
LQHtransmission194_to_LQHtransmission310_heat,1,1
LQHtransmission310_to_LQHtransmission770_heat,1,1
LQHtransmission770_to_LQHtransmission365_heat,1,1
LQHtransmission365_to_LQHtransmission47_heat,1,1
LQHtransmission47_to_LQHtransmission540_heat,1,1
LQHtransmission540_to_LQHtransmission692_heat,1,1
LQHtransmission692_to_LQHtransmission790_heat,1,1
LQHtransmission790_to_LQHtransmission242_heat,1,1
LQHtransmission242_to_LQHtransmission462_heat,1,1
LQHtransmission462_to_LQHtransmission569_heat,1,1
LQHtransmission569_to_LQHtransmission327_heat,1,1
LQHtransmission327_to_LQHtransmission535_heat,1,1
LQHtransmission83_to_LQHtransmission135_heat,1,1
LQHtransmission355_to_LQHtransmission191_heat,1,1
LQHtransmission191_to_LQHtransmission91_heat,1,1
LQHtransmission91_to_LQHtransmission305_heat,1,1
LQHtransmission305_to_LQHtransmission338_heat,1,1
LQHtransmission338_to_LQHtransmission189_heat,1,1
LQHtransmission189_to_LQHtransmission403_heat,1,1
LQHtransmission403_to_LQHtransmission264_heat,1,1
LQHtransmission264_to_LQHtransmission568_heat,1,1
LQHtransmission568_to_LQHtransmission832_heat,1,1
LQHtransmission832_to_LQHtransmission677_heat,1,1
LQHtransmission677_to_LQHtransmission366_heat,1,1
LQHtransmission366_to_LQHtransmission74_heat,1,1
LQHtransmission74_to_LQHtransmission683_heat,1,1
LQHtransmission683_to_LQHtransmission549_heat,1,1
LQHtransmission549_to_LQHtransmission439_heat,1,1
LQHtransmission439_to_LQHtransmission59_heat,1,1
LQHtransmission535_to_LQHtransmission396_heat,1,1
LQHtransmission396_to_LQHtransmission267_heat,1,1
LQHtransmission267_to_LQHtransmission306_heat,1,1
LQHtransmission306_to_LQHtransmission190_heat,1,1
LQHtransmission190_to_LQHtransmission407_heat,1,1
LQHtransmission407_to_LQHtransmission257_heat,1,1
LQHtransmission257_to_LQHtransmission624_heat,1,1
LQHtransmission624_to_LQHtransmission550_heat,1,1
LQHtransmission550_to_LQHtransmission16_heat,1,1
LQHtransmission157_to_LQHtransmission477_heat,1,1
LQHtransmission477_to_LQHtransmission420_heat,1,1
LQHtransmission420_to_LQHtransmission48_heat,1,1
LQHtransmission387_to_LQHtransmission312_heat,1,1
LQHtransmission312_to_LQHtransmission26_heat,1,1
LQHtransmission26_to_LQHtransmission77_heat,1,1
LQHtransmission77_to_LQHtransmission217_heat,1,1
LQHtransmission217_to_LQHtransmission837_heat,1,1
LQHtransmission837_to_LQHtransmission613_heat,1,1
LQHtransmission613_to_LQHtransmission829_heat,1,1
LQHtransmission829_to_LQHtransmission122_heat,1,1
LQHtransmission122_to_LQHtransmission559_heat,1,1
LQHtransmission559_to_LQHtransmission233_heat,1,1
LQHtransmission233_to_LQHtransmission329_heat,1,1
LQHtransmission329_to_LQHtransmission228_heat,1,1
LQHtransmission228_to_LQHtransmission686_heat,1,1
LQHtransmission686_to_LQHtransmission203_heat,1,1
LQHtransmission203_to_LQHtransmission497_heat,1,1
LQHtransmission497_to_LQHtransmission148_heat,1,1
LQHtransmission148_to_LQHtransmission849_heat,1,1
LQHtransmission849_to_LQHtransmission334_heat,1,1
LQHtransmission334_to_LQHtransmission35_heat,1,1
LQHtransmission35_to_LQHtransmission397_heat,1,1
LQHtransmission397_to_LQHtransmission381_heat,1,1
LQHtransmission381_to_LQHtransmission153_heat,1,1
LQHtransmission153_to_LQHtransmission738_heat,1,1
LQHtransmission738_to_LQHtransmission393_heat,1,1
LQHtransmission393_to_LQHtransmission219_heat,1,1
LQHtransmission219_to_LQHtransmission220_heat,1,1
LQHtransmission220_to_LQHtransmission766_heat,1,1
LQHtransmission766_to_LQHtransmission505_heat,1,1
LQHtransmission505_to_LQHtransmission538_heat,1,1
LQHtransmission538_to_LQHtransmission292_heat,1,1
LQHtransmission292_to_LQHtransmission118_heat,1,1
LQHtransmission118_to_LQHtransmission117_heat,1,1
LQHtransmission117_to_LQHtransmission745_heat,1,1
LQHtransmission745_to_LQHtransmission671_heat,1,1
LQHtransmission671_to_LQHtransmission481_heat,1,1
LQHtransmission481_to_LQHtransmission517_heat,1,1
LQHtransmission517_to_LQHtransmission839_heat,1,1
LQHtransmission839_to_LQHtransmission85_heat,1,1
LQHtransmission85_to_LQHtransmission313_heat,1,1
LQHtransmission313_to_LQHtransmission648_heat,1,1
LQHtransmission648_to_LQHtransmission260_heat,1,1
LQHtransmission260_to_LQHtransmission720_heat,1,1
LQHtransmission720_to_LQHtransmission482_heat,1,1
LQHtransmission482_to_LQHtransmission70_heat,1,1
LQHtransmission70_to_LQHtransmission499_heat,1,1
LQHtransmission499_to_LQHtransmission417_heat,1,1
LQHtransmission417_to_LQHtransmission641_heat,1,1
LQHtransmission641_to_LQHtransmission588_heat,1,1
LQHtransmission588_to_LQHtransmission96_heat,1,1
LQHtransmission96_to_LQHtransmission145_heat,1,1
LQHtransmission145_to_LQHtransmission667_heat,1,1
LQHtransmission667_to_LQHtransmission621_heat,1,1
LQHtransmission621_to_LQHtransmission44_heat,1,1
LQHtransmission44_to_LQHtransmission486_heat,1,1
LQHtransmission486_to_LQHtransmission460_heat,1,1
LQHtransmission30_to_LQHtransmission411_heat,1,1
LQHtransmission411_to_LQHtransmission384_heat,1,1
LQHtransmission384_to_LQHtransmission711_heat,1,1
LQHtransmission711_to_LQHtransmission535_heat,1,1
LQHtransmission135_to_LQHtransmission229_heat,1,1
LQHtransmission229_to_LQHtransmission463_heat,1,1
LQHtransmission463_to_LQHtransmission833_heat,1,1
LQHtransmission833_to_LQHtransmission536_heat,1,1
LQHtransmission536_to_LQHtransmission78_heat,1,1
LQHtransmission78_to_LQHtransmission668_heat,1,1
LQHtransmission450_to_LQHtransmission356_heat,1,1
LQHtransmission356_to_LQHtransmission336_heat,1,1
LQHtransmission336_to_LQHtransmission152_heat,1,1
LQHtransmission541_to_LQHtransmission690_heat,1,1
LQHtransmission690_to_LQHtransmission204_heat,1,1
LQHtransmission204_to_LQHtransmission124_heat,1,1
LQHtransmission124_to_LQHtransmission398_heat,1,1
LQHtransmission520_to_LQHtransmission827_heat,1,1
LQHtransmission827_to_LQHtransmission410_heat,1,1
LQHtransmission169_to_LQHtransmission170_heat,1,1
LQHtransmission170_to_LQHtransmission823_heat,1,1
LQHtransmission823_to_LQHtransmission507_heat,1,1
LQHtransmission507_to_LQHtransmission779_heat,1,1
LQHtransmission779_to_LQHtransmission828_heat,1,1
LQHtransmission828_to_LQHtransmission441_heat,1,1
LQHtransmission441_to_LQHtransmission718_heat,1,1
LQHtransmission718_to_LQHtransmission642_heat,1,1
LQHtransmission642_to_LQHtransmission107_heat,1,1
LQHtransmission107_to_LQHtransmission678_heat,1,1
LQHtransmission678_to_LQHtransmission30_heat,1,1
LQHtransmission676_to_LQHtransmission261_heat,1,1
LQHtransmission261_to_LQHtransmission751_heat,1,1
LQHtransmission751_to_LQHtransmission331_heat,1,1
LQHtransmission331_to_LQHtransmission404_heat,1,1
LQHtransmission404_to_LQHtransmission155_heat,1,1
LQHtransmission155_to_LQHtransmission169_heat,1,1
LQHtransmission500_to_LQHtransmission374_heat,1,1
LQHtransmission374_to_LQHtransmission459_heat,1,1
LQHtransmission459_to_LQHtransmission280_heat,1,1
LQHtransmission280_to_LQHtransmission386_heat,1,1
LQHtransmission386_to_LQHtransmission355_heat,1,1
LQHtransmission701_to_LQHtransmission380_heat,1,1
LQHtransmission380_to_LQHtransmission223_heat,1,1
LQHtransmission223_to_LQHtransmission748_heat,1,1
LQHtransmission748_to_LQHtransmission778_heat,1,1
LQHtransmission778_to_LQHtransmission322_heat,1,1
LQHtransmission322_to_LQHtransmission493_heat,1,1
LQHtransmission493_to_LQHtransmission416_heat,1,1
LQHtransmission416_to_LQHtransmission585_heat,1,1
LQHtransmission585_to_LQHtransmission252_heat,1,1
LQHtransmission252_to_LQHtransmission643_heat,1,1
LQHtransmission643_to_LQHtransmission341_heat,1,1
LQHtransmission341_to_LQHtransmission435_heat,1,1
LQHtransmission435_to_LQHtransmission4_heat,1,1
LQHtransmission4_to_LQHtransmission528_heat,1,1
LQHtransmission528_to_LQHtransmission92_heat,1,1
LQHtransmission92_to_LQHtransmission54_heat,1,1
LQHtransmission54_to_LQHtransmission394_heat,1,1
LQHtransmission394_to_LQHtransmission625_heat,1,1
LQHtransmission625_to_LQHtransmission13_heat,1,1
LQHtransmission13_to_LQHtransmission808_heat,1,1
LQHtransmission808_to_LQHtransmission52_heat,1,1
LQHtransmission52_to_LQHtransmission546_heat,1,1
LQHtransmission546_to_LQHtransmission831_heat,1,1
LQHtransmission831_to_LQHtransmission178_heat,1,1
LQHtransmission178_to_LQHtransmission60_heat,1,1
LQHtransmission60_to_LQHtransmission676_heat,1,1
LQHtransmission701_to_LQHtransmission730_heat,1,1
LQHtransmission730_to_LQHtransmission607_heat,1,1
LQHtransmission746_to_LQHtransmission574_heat,1,1
LQHtransmission574_to_LQHtransmission232_heat,1,1
LQHtransmission232_to_LQHtransmission666_heat,1,1
LQHtransmission666_to_LQHtransmission701_heat,1,1
LQHtransmission387_to_LQHtransmission221_heat,1,1
LQHtransmission221_to_LQHtransmission382_heat,1,1
LQHtransmission382_to_LQHtransmission231_heat,1,1
LQHtransmission231_to_LQHtransmission115_heat,1,1
LQHtransmission115_to_LQHtransmission156_heat,1,1
LQHtransmission156_to_LQHtransmission187_heat,1,1
LQHtransmission187_to_LQHtransmission496_heat,1,1
LQHtransmission496_to_LQHtransmission769_heat,1,1
LQHtransmission769_to_LQHtransmission520_heat,1,1
LQHtransmission12_to_LQHtransmission763_heat,1,1
LQHtransmission763_to_LQHtransmission560_heat,1,1
LQHtransmission560_to_LQHtransmission537_heat,1,1
LQHtransmission537_to_LQHtransmission685_heat,1,1
LQHtransmission379_to_LQHtransmission309_heat,1,1
LQHtransmission309_to_LQHtransmission587_heat,1,1
LQHtransmission587_to_LQHtransmission401_heat,1,1
LQHtransmission59_to_LQHtransmission23_heat,1,1
LQHtransmission668_to_LQHtransmission12_heat,1,1
LQHtransmission633_to_LQHtransmission113_heat,1,1
LQHtransmission113_to_LQHtransmission765_heat,1,1
LQHtransmission765_to_LQHtransmission734_heat,1,1
LQHtransmission734_to_LQHtransmission274_heat,1,1
LQHtransmission274_to_LQHtransmission93_heat,1,1
LQHtransmission460_to_LQHtransmission406_heat,1,1
LQHtransmission406_to_LQHtransmission616_heat,1,1
LQHtransmission616_to_LQHtransmission183_heat,1,1
substation_mythologiebuurt_to_LQHtransmission340_heat,1,1
D0503100000018871_to_LQHtransmission166_heat,1,1
D0503100000018872_to_LQHtransmission595_heat,1,1
D0503100000018875_to_LQHtransmission392_heat,1,1
D0503100000018878_to_LQHtransmission647_heat,1,1
D0503100000018977_to_LQHtransmission845_heat,1,1
D0503100000018978_to_LQHtransmission733_heat,1,1
D0503100000023386_to_LQHtransmission707_heat,1,1
D0503100000023496_to_LQHtransmission113_heat,1,1
D0503100000023497_to_LQHtransmission113_heat,1,1
D0503100000023500_to_LQHtransmission177_heat,1,1
D0503100000031589_to_LQHtransmission113_heat,1,1
D0503100000032956_to_LQHtransmission849_heat,1,1
D0503100000034482_to_LQHtransmission23_heat,1,1
D0503100000036714_to_LQHtransmission10_heat,1,1
